time,ax,ay,az,atotal
1.937,0.21,-0.16,4.22,4.23
1.947,0.12,-0.13,3.61,3.62
1.957,0.04,0.05,2.49,2.49
1.967,0.55,0.97,0.35,1.16
1.977,1.36,1.69,-1.83,2.84
1.987,2.34,2.29,-3.01,4.45
1.997,2.66,2.41,-4.38,5.66
2.007,0.87,0.82,-3.06,3.29
2.017,-0.01,-0.28,-1.42,1.45
2.027,-0.56,-1.10,-0.36,1.29
2.037,-1.00,-1.86,-0.10,2.11
2.047,-1.47,-2.25,-0.26,2.70
2.057,-1.19,-0.44,-0.18,1.29
2.067,-1.31,1.02,-0.23,1.68
2.077,-1.32,1.06,-0.41,1.74
2.087,-1.00,1.23,-0.04,1.58
2.097,-1.57,-0.82,-0.02,1.77
2.107,0.55,1.89,-1.00,2.21
2.117,1.42,1.38,-0.14,1.99
2.127,0.49,-0.68,-0.11,0.85
2.137,-0.13,-1.39,-0.94,1.68
2.147,-0.88,-2.34,-1.86,3.12
2.157,-0.96,-2.51,-1.33,2.99
2.167,0.03,-1.92,-0.59,2.01
2.177,0.01,-1.92,-0.18,1.93
2.187,-0.62,-0.66,2.43,2.59
2.197,-0.95,-0.87,1.39,1.90
2.207,-1.12,-0.59,0.57,1.39
2.217,-0.26,-0.31,-0.30,0.51
2.227,1.03,-0.91,-1.16,1.80
2.237,1.52,-1.65,-1.94,2.97
2.247,1.44,-0.56,-2.71,3.12
2.257,2.17,1.10,-2.23,3.30
2.267,2.56,0.97,-0.93,2.89
2.277,2.23,-0.22,0.32,2.26
2.287,1.55,-1.23,2.08,2.88
2.297,-0.14,-0.40,4.38,4.40
2.307,-0.97,1.30,4.42,4.71
2.317,-1.10,1.17,2.42,2.90
2.327,-1.20,0.62,0.73,1.53
2.337,-0.70,0.42,-0.73,1.09
2.347,0.94,0.75,-0.45,1.28
2.357,1.18,-0.29,0.49,1.31
2.367,1.31,-0.54,-0.06,1.42
2.377,2.07,0.21,-1.93,2.84
2.386,2.01,0.52,-3.47,4.04
2.397,1.11,-0.13,-3.04,3.24
2.406,0.12,0.55,-0.10,0.57
2.417,-1.92,1.50,3.18,4.00
2.426,-1.68,1.24,2.92,3.60
2.436,-0.48,-0.26,1.49,1.59
2.447,0.53,-0.15,0.83,0.99
2.456,0.66,-0.18,1.07,1.27
2.467,0.85,-0.64,1.33,1.70
2.476,0.87,-1.32,1.07,1.91
2.486,0.28,-1.59,0.89,1.85
2.496,0.12,-1.91,0.33,1.94
2.506,-0.02,-1.84,-0.35,1.88
2.516,0.15,-1.81,-0.54,1.89
2.526,0.64,-1.89,-0.31,2.02
2.536,0.44,-0.81,-0.14,0.94
2.546,0.07,-0.49,0.59,0.77
2.556,0.09,-0.96,0.98,1.38
2.566,0.12,-1.48,0.89,1.73
2.576,-0.02,-1.88,0.83,2.06
2.586,-0.08,-1.92,0.58,2.01
2.596,0.43,-1.53,0.22,1.61
2.606,0.96,-1.48,-0.16,1.77
2.616,0.48,-1.36,-0.15,1.45
2.626,-0.23,-0.17,-0.27,0.39
2.636,-1.55,0.04,0.35,1.59
2.646,-1.87,0.38,0.19,1.92
2.656,-2.19,1.53,-1.41,3.03
2.666,-2.41,2.18,-1.13,3.44
2.676,-1.32,2.50,-0.16,2.83
2.686,-0.42,2.03,-0.21,2.09
2.696,0.18,2.22,-0.58,2.30
2.706,1.20,1.92,-0.47,2.31
2.716,1.38,1.97,0.01,2.41
2.726,0.38,2.44,0.09,2.47
2.736,-0.85,-0.24,0.40,0.97
2.746,-0.40,-1.17,0.59,1.37
2.756,0.27,-0.33,0.95,1.04
2.766,0.18,-0.34,0.63,0.74
2.776,-0.32,-0.25,-0.53,0.66
2.786,-0.01,0.26,-1.48,1.51
2.796,0.46,1.25,-1.56,2.06
2.806,0.65,1.69,-1.26,2.21
2.816,0.20,0.64,-0.33,0.75
2.826,-0.47,0.16,0.54,0.74
2.836,-0.44,0.36,0.91,1.08
2.846,-0.23,0.22,0.88,0.94
2.856,-0.76,-0.21,0.42,0.90
2.866,-1.20,-0.02,-0.38,1.25
2.876,-0.29,1.14,-0.75,1.40
2.886,0.22,1.60,-0.65,1.74
2.896,-0.24,1.18,-0.39,1.27
2.906,-0.60,0.39,0.02,0.71
2.916,-0.53,-0.06,0.72,0.89
2.926,-0.47,0.01,0.73,0.87
2.936,-0.18,-0.23,0.31,0.43
2.946,0.17,-0.21,0.46,0.53
2.956,0.37,-0.10,0.35,0.52
2.966,0.31,0.06,-0.05,0.32
2.976,0.06,0.04,-0.02,0.07
2.986,0.31,0.49,-0.00,0.58
2.996,-0.25,0.51,-0.37,0.68
3.006,-0.67,0.03,-0.13,0.68
3.015,-1.52,-0.56,1.30,2.07
3.026,-2.31,-1.00,2.02,3.23
3.036,-1.75,-1.42,3.20,3.91
3.045,-0.95,-0.98,4.57,4.77
3.055,1.06,-1.95,3.95,4.53
3.066,3.13,0.46,1.57,3.54
3.075,3.99,1.02,-1.51,4.39
3.086,1.05,-3.06,1.82,3.72
3.095,3.84,-1.28,-2.03,4.52
3.105,2.02,-2.02,-2.78,3.98
3.115,-1.07,-3.74,3.76,5.41
3.125,-1.87,1.06,0.24,2.16
3.135,-1.89,-2.42,-3.89,4.95
3.145,0.54,-3.14,-7.48,8.13
3.155,1.88,-0.44,-5.40,5.74
3.165,1.36,1.70,-1.50,2.64
3.175,0.95,2.14,0.81,2.47
3.185,1.77,-0.27,-2.89,3.40
3.195,0.90,-1.66,-3.79,4.23
3.205,-0.32,-1.19,-0.43,1.30
3.215,-0.91,0.86,3.90,4.10
3.225,-0.69,1.20,3.07,3.36
3.235,0.01,1.09,3.12,3.31
3.245,0.78,1.30,2.79,3.17
3.255,0.09,1.71,1.34,2.17
3.265,-0.38,1.80,0.41,1.88
3.275,-0.34,1.43,0.00,1.47
3.285,-0.18,0.76,-0.05,0.78
3.295,-0.30,0.10,0.09,0.33
3.305,-0.03,-0.67,0.26,0.71
3.315,0.77,-1.72,0.26,1.90
3.325,1.08,-2.14,0.33,2.42
3.335,0.67,-1.79,0.30,1.93
3.345,0.21,-0.97,0.41,1.08
3.355,-0.38,-0.03,0.25,0.46
3.365,-0.54,0.24,-0.16,0.61
3.375,-0.77,0.10,-0.77,1.10
3.385,-0.93,0.31,-0.49,1.09
3.395,-0.85,0.32,-0.31,0.96
3.405,-0.98,0.06,-0.11,0.98
3.415,-1.05,-0.45,0.05,1.14
3.425,-0.79,-0.81,-0.16,1.14
3.435,-0.35,-1.12,-0.62,1.33
3.445,-0.19,-1.17,-0.59,1.32
3.455,-0.11,-0.91,-0.38,0.99
3.465,0.02,-1.21,-0.26,1.24
3.475,0.20,-1.45,-0.18,1.47
3.485,0.53,-1.67,-0.12,1.76
3.495,0.54,-1.50,0.35,1.64
3.505,0.26,-1.48,0.84,1.72
3.515,-0.06,-0.97,0.82,1.27
3.525,-0.17,-1.19,-0.16,1.21
3.535,-0.13,-1.76,-1.17,2.12
3.545,-0.15,-0.91,-1.05,1.39
3.555,-0.02,0.48,-0.40,0.63
3.565,-0.36,-1.79,0.12,1.83
3.575,-0.27,-1.50,-0.08,1.52
3.585,-0.32,-1.01,0.38,1.13
3.595,0.06,-1.70,-0.21,1.71
3.605,0.09,-1.10,-0.42,1.18
3.615,0.23,-1.30,-0.36,1.37
3.625,0.21,-2.02,-0.95,2.24
3.634,0.42,-1.62,-0.71,1.82
3.645,0.06,-1.32,-0.24,1.34
3.654,0.05,0.29,-0.27,0.40
3.665,0.23,1.82,-0.96,2.07
3.675,0.41,2.04,-0.45,2.13
3.685,0.34,0.91,-1.01,1.40
3.694,-0.04,0.40,-0.68,0.79
3.704,-0.01,0.06,-0.25,0.26
3.715,-0.27,-0.91,-0.47,1.06
3.724,-0.44,-0.17,0.22,0.52
3.735,-0.42,0.20,0.42,0.63
3.745,-0.59,1.06,0.06,1.21
3.754,-0.91,1.61,-0.81,2.02
3.764,-1.27,3.96,-0.99,4.27
3.774,-2.47,12.21,0.16,12.46
3.784,1.50,9.90,0.58,10.03
3.794,1.65,3.87,-0.41,4.23
3.804,0.29,2.06,-0.57,2.16
3.814,0.52,0.90,-0.29,1.07
3.824,0.37,-0.40,-0.24,0.59
3.835,0.31,-0.83,-0.58,1.06
3.844,0.65,-0.15,-0.88,1.11
3.854,1.15,0.70,-0.91,1.63
3.864,1.39,1.53,-0.28,2.08
3.874,1.69,0.17,-0.24,1.72
3.884,1.77,1.04,-0.97,2.27
3.894,1.67,3.22,-0.79,3.71
3.904,1.38,2.72,-0.59,3.11
3.914,0.10,-0.48,-0.89,1.02
3.924,-2.11,-4.63,-2.39,5.62
3.934,0.49,0.17,-0.65,0.83
3.944,2.32,2.31,0.39,3.29
3.954,1.46,0.64,-0.48,1.67
3.964,1.64,-0.02,-0.74,1.79
3.974,2.23,-0.29,-0.47,2.30
3.984,2.18,-1.23,-0.39,2.53
3.994,2.23,-1.46,-0.61,2.73
4.004,2.04,-1.77,-0.70,2.79
4.014,1.38,-1.88,-1.19,2.61
4.024,1.23,-1.72,-1.59,2.64
4.034,1.15,-1.38,-2.03,2.71
4.044,1.07,-0.75,-2.36,2.70
4.054,1.12,-0.06,-2.46,2.70
4.064,1.04,0.70,-2.47,2.77
4.074,1.16,1.18,-2.30,2.83
4.084,1.62,2.09,-1.90,3.25
4.094,2.09,2.74,-1.71,3.85
4.104,2.22,2.46,-1.62,3.69
4.114,1.82,1.31,-1.65,2.78
4.124,0.71,-0.52,-2.21,2.38
4.134,0.07,-2.31,-1.53,2.77
4.144,-0.00,-2.47,-1.03,2.68
4.154,-0.03,-2.23,-1.30,2.58
4.164,0.03,-2.20,-1.56,2.70
4.174,0.11,-2.23,-1.81,2.88
4.184,0.24,-2.38,-2.03,3.14
4.194,0.39,-2.39,-2.17,3.25
4.204,0.67,-2.36,-2.29,3.36
4.214,1.01,-2.28,-2.37,3.44
4.224,1.40,-2.10,-2.42,3.50
4.234,1.88,-1.89,-2.51,3.66
4.244,2.32,-1.59,-2.51,3.77
4.254,2.67,-1.17,-2.33,3.73
4.264,2.88,-0.65,-2.06,3.60
4.274,2.92,-0.08,-1.52,3.29
4.284,2.64,0.64,-0.79,2.83
4.293,2.11,1.34,-0.56,2.56
4.303,1.58,2.58,-1.13,3.23
4.314,1.12,4.77,-2.03,5.30
4.324,0.37,6.34,-2.32,6.76
4.334,-0.40,5.47,-1.30,5.64
4.343,-1.05,3.54,0.22,3.70
4.353,-1.71,2.33,0.91,3.03
4.364,-1.98,1.63,0.78,2.68
4.373,-1.90,1.38,0.41,2.38
4.383,-1.64,1.38,0.32,2.17
4.394,-1.16,1.39,0.21,1.82
4.403,-0.59,1.49,-0.03,1.60
4.413,0.03,1.43,-0.39,1.48
4.423,0.46,1.36,-0.89,1.69
4.433,0.68,1.31,-1.11,1.85
4.443,0.65,1.35,-0.89,1.74
4.453,0.45,1.57,-0.51,1.71
4.463,0.03,1.63,-0.17,1.64
4.473,-0.74,1.41,-0.13,1.59
4.483,-1.83,1.03,-0.24,2.12
4.493,-2.82,0.05,-0.64,2.89
4.503,-3.54,-1.21,-0.98,3.87
4.513,-3.98,-2.11,-1.09,4.63
4.523,-3.74,-2.52,-0.92,4.61
4.533,-2.64,-2.81,-0.50,3.89
4.543,-1.62,-2.87,-0.11,3.30
4.553,-0.87,-2.84,-0.16,2.98
4.563,-0.51,-2.93,-0.65,3.04
4.573,-0.41,-3.11,-1.43,3.44
4.583,-0.29,-3.23,-2.02,3.82
4.593,-0.24,-3.32,-2.25,4.01
4.603,-0.13,-3.08,-2.37,3.88
4.613,-0.18,-2.44,-2.06,3.20
4.623,-0.38,-1.79,-1.53,2.38
4.633,-0.57,-1.11,-1.13,1.68
4.643,-0.68,-0.55,-0.81,1.19
4.653,-0.87,-0.11,-0.68,1.11
4.663,-1.16,0.40,-0.78,1.45
4.673,-1.45,1.07,-1.11,2.12
4.683,-1.53,1.60,-1.38,2.61
4.693,-1.33,1.64,-1.64,2.68
4.703,-1.03,1.18,-2.07,2.60
4.713,-0.46,-0.14,-2.59,2.64
4.723,-0.11,-1.78,-3.07,3.55
4.733,-0.17,-3.08,-3.48,4.65
4.743,0.01,-3.53,-4.22,5.50
4.753,0.91,-2.57,-4.78,5.51
4.763,2.10,-0.70,-4.96,5.43
4.773,3.55,1.03,-4.94,6.17
4.783,4.61,2.14,-4.62,6.87
4.793,4.81,2.60,-4.14,6.86
4.803,4.49,2.95,-3.56,6.44
4.813,3.89,3.16,-2.74,5.72
4.823,3.47,2.25,-1.85,4.53
4.833,3.22,0.43,-1.32,3.51
4.843,3.53,-0.26,-0.82,3.63
4.853,4.08,0.82,-0.08,4.16
4.863,3.96,1.94,-0.04,4.41
4.873,2.39,2.08,-0.74,3.25
4.883,0.69,1.36,-1.46,2.11
4.893,-0.64,0.68,-1.14,1.48
4.903,-1.93,0.25,-0.11,1.95
4.913,-3.31,-0.07,0.93,3.44
4.923,-4.44,-0.69,1.82,4.84
4.933,-5.41,-0.63,3.12,6.28
4.943,-5.97,0.95,4.06,7.28
4.952,-6.08,3.74,3.55,7.97
4.963,-5.69,6.90,2.51,9.29
4.973,-4.27,9.47,2.11,10.60
4.983,-1.87,8.97,3.43,9.78
4.992,0.94,7.63,4.79,9.06
5.003,3.14,6.51,5.30,8.96
5.012,4.12,5.35,5.35,8.62
5.022,4.45,3.62,4.79,7.47
5.032,4.72,0.86,3.79,6.11
5.042,4.56,-3.16,2.70,6.17
5.052,3.45,-5.50,1.88,6.76
5.062,2.70,-4.83,-0.39,5.55
5.072,2.58,-6.02,-1.80,6.79
5.083,2.20,-7.00,-1.69,7.53
5.092,1.52,-7.52,-1.65,7.84
5.102,0.73,-7.35,-1.56,7.54
5.113,0.06,-6.95,-1.14,7.04
5.122,-0.60,-6.56,-0.50,6.61
5.132,-1.20,-6.04,0.17,6.16
5.142,-1.60,-5.43,0.80,5.71
5.152,-1.73,-4.67,1.24,5.13
5.162,-1.55,-3.69,1.47,4.26
5.172,-1.26,-2.76,1.46,3.37
5.182,-1.09,-2.08,1.23,2.65
5.192,-0.98,-1.47,0.70,1.90
5.202,-0.83,-0.94,0.38,1.31
5.212,-0.56,-0.57,0.45,0.92
5.222,-0.17,-0.36,0.69,0.80
5.232,0.29,0.01,0.65,0.71
5.242,0.56,1.07,0.35,1.26
5.252,0.97,2.30,-0.13,2.50
5.262,1.67,3.34,-0.69,3.80
5.272,2.84,4.60,-1.51,5.61
5.282,4.36,5.32,-2.57,7.34
5.292,5.18,4.57,-3.66,7.82
5.302,4.74,3.47,-4.10,7.16
5.312,3.44,2.43,-4.00,5.81
5.322,2.23,1.22,-3.53,4.35
5.332,1.70,-0.27,-3.00,3.45
5.342,1.68,-1.28,-2.30,3.12
5.352,1.54,-1.25,-1.30,2.37
5.362,1.23,-0.36,0.15,1.29
5.372,0.46,1.73,1.63,2.42
5.382,-0.84,6.68,1.45,6.88
5.392,-1.39,12.85,-0.93,12.95
5.403,-2.10,15.20,-1.37,15.41
5.412,-3.34,13.02,2.29,13.63
5.422,-3.78,7.24,4.77,9.46
5.432,-3.74,1.88,5.72,7.09
5.442,-3.18,-1.34,6.03,6.95
5.452,-2.51,-2.48,5.67,6.68
5.462,-1.90,-2.34,4.43,5.36
5.472,-1.49,-1.67,2.86,3.63
5.482,-1.30,-1.14,1.11,2.05
5.492,-1.50,-0.51,-0.30,1.62
5.502,-2.42,0.04,-1.03,2.63
5.512,-3.74,0.31,-1.54,4.06
5.522,-4.35,-0.34,-1.41,4.58
5.532,-4.43,-1.56,-0.38,4.71
5.542,-4.10,-2.44,0.07,4.77
5.551,-3.36,-3.11,0.32,4.59
5.562,-2.86,-3.49,0.58,4.54
5.572,-2.39,-3.72,0.49,4.45
5.582,-2.27,-3.91,0.43,4.54
5.592,-2.08,-4.30,-0.14,4.78
5.602,-1.90,-4.78,-0.87,5.21
5.612,-1.76,-5.19,-1.52,5.68
5.622,-1.81,-4.79,-1.90,5.46
5.632,-1.94,-3.59,-1.72,4.43
5.641,-1.89,-1.82,-1.26,2.91
5.651,-1.72,0.26,-0.47,1.80
5.662,-1.34,2.48,-0.00,2.82
5.671,-0.84,4.00,0.12,4.09
5.682,-0.15,4.19,0.07,4.19
5.691,0.17,3.40,-0.10,3.40
5.702,0.20,2.55,-0.55,2.61
5.712,0.27,1.58,-0.90,1.84
5.721,0.12,0.05,-1.26,1.27
5.731,0.11,-1.31,-1.97,2.37
5.741,0.38,-1.92,-2.79,3.41
5.751,0.82,-1.85,-3.46,4.01
5.761,1.33,-1.51,-3.70,4.21
5.771,1.92,-1.28,-3.58,4.26
5.781,2.48,-1.38,-3.23,4.30
5.791,2.91,-1.47,-2.99,4.43
5.801,3.10,-1.34,-2.91,4.46
5.811,3.06,-0.76,-2.65,4.12
5.821,2.87,0.32,-2.39,3.75
5.831,2.78,1.46,-2.41,3.96
5.841,2.47,2.16,-2.65,4.22
5.851,2.37,2.17,-3.07,4.44
5.861,2.44,1.94,-3.50,4.69
5.871,2.35,1.87,-3.66,4.73
5.881,2.24,1.71,-3.48,4.48
5.891,2.34,0.94,-3.48,4.30
5.901,2.23,0.07,-3.44,4.10
5.911,2.08,-0.23,-2.95,3.61
5.921,2.06,-0.19,-2.24,3.05
5.931,1.68,-0.34,-1.62,2.36
5.941,1.04,-0.85,-1.31,1.88
5.951,0.13,-1.48,-0.94,1.76
5.961,-0.76,-1.80,-0.11,1.96
5.971,-1.43,-1.60,0.92,2.33
5.981,-2.04,-1.18,2.10,3.16
5.991,-2.78,-0.70,3.44,4.47
6.001,-3.90,-0.28,4.83,6.22
6.011,-5.26,0.97,5.08,7.38
6.021,-6.34,3.80,4.44,8.63
6.031,-6.71,7.59,3.19,10.62
6.041,-5.27,9.63,2.64,11.29
6.051,-2.41,9.98,2.74,10.62
6.061,0.42,9.54,2.97,10.01
6.071,2.60,8.64,3.47,9.66
6.081,3.83,7.08,4.26,9.11
6.091,4.57,4.88,4.43,8.02
6.101,5.07,2.43,3.85,6.82
6.111,4.99,-0.41,2.63,5.66
6.121,4.30,-5.07,0.56,6.67
6.131,2.61,-7.18,-0.09,7.65
6.141,1.70,-6.03,-1.59,6.46
6.151,1.41,-6.86,-2.25,7.35
6.161,1.12,-7.59,-1.85,7.89
6.171,0.48,-7.51,-1.53,7.68
6.181,-0.34,-6.89,-1.05,6.98
6.191,-1.04,-6.68,-0.68,6.80
6.201,-1.77,-6.58,-0.08,6.81
6.211,-2.35,-6.04,0.42,6.49
6.220,-2.63,-5.24,0.80,5.92
6.231,-2.63,-4.22,1.22,5.12
6.241,-2.57,-3.22,1.41,4.36
6.251,-2.56,-2.47,1.22,3.76
6.260,-2.65,-1.67,0.90,3.26
6.270,-2.51,-0.86,0.76,2.76
6.280,-1.97,-0.30,1.08,2.27
6.291,-1.16,-0.13,1.66,2.03
6.301,-0.36,-0.06,2.13,2.17
6.310,0.05,0.67,2.05,2.15
6.320,0.36,2.05,1.62,2.64
6.331,1.02,2.98,0.68,3.22
6.340,2.09,4.23,-0.62,4.76
6.350,3.90,5.76,-1.88,7.20
6.360,5.62,6.31,-3.52,9.15
6.370,5.75,5.07,-4.70,8.99
6.380,4.17,3.06,-5.03,7.21
6.390,2.21,1.28,-5.43,6.00
6.400,1.25,-0.34,-5.58,5.73
6.410,1.62,-1.41,-4.90,5.35
6.420,2.28,-1.27,-3.47,4.34
6.430,2.38,-0.73,-2.09,3.25
6.440,1.96,0.32,-0.52,2.05
6.450,1.29,2.69,0.92,3.12
6.460,0.38,7.58,1.70,7.78
