time,ax,ay,az,atotal
1.308,1.47,-0.87,3.48,3.87
1.318,0.15,0.09,2.72,2.72
1.328,-0.49,-0.65,1.75,1.93
1.338,-1.24,-1.96,1.71,2.88
1.348,-1.35,-2.40,1.92,3.36
1.358,-0.48,-1.29,0.90,1.64
1.368,0.75,-1.15,0.50,1.46
1.378,1.33,-2.25,1.27,2.90
1.388,1.55,-3.66,1.68,4.32
1.398,1.61,-3.41,2.01,4.28
1.408,2.06,-2.73,3.01,4.56
1.418,1.95,-1.74,4.34,5.07
1.428,2.29,-0.61,5.77,6.24
1.438,2.88,0.50,5.16,5.93
1.448,2.32,0.11,2.91,3.72
1.458,1.86,-1.49,2.79,3.67
1.468,0.97,-1.88,2.21,3.06
1.478,-0.28,-1.38,2.13,2.55
1.488,-0.21,-1.80,3.02,3.53
1.498,-0.80,-2.51,4.02,4.81
1.508,-0.31,-3.97,4.21,5.80
1.518,0.91,-6.12,6.09,8.69
1.527,2.13,-5.30,7.44,9.38
1.538,2.32,-4.28,5.28,7.19
1.547,-0.41,-4.39,4.16,6.07
1.557,-3.61,-2.18,5.41,6.86
1.567,-6.10,0.46,3.44,7.02
1.578,-8.51,1.51,2.67,9.05
1.588,-10.36,1.13,4.26,11.25
1.597,-10.59,-0.97,6.50,12.46
1.608,-8.61,0.37,6.48,10.79
1.618,-7.12,3.29,5.09,9.34
1.627,-7.37,5.27,3.30,9.64
1.637,-8.42,7.89,2.24,11.76
1.648,-8.66,8.99,0.51,12.49
1.657,-8.48,8.64,-0.48,12.11
1.667,-8.52,8.18,-0.23,11.81
1.677,-8.34,6.65,0.95,10.71
1.687,-6.80,5.04,2.12,8.72
1.697,-3.89,6.19,1.12,7.40
1.707,-0.52,8.21,0.64,8.25
1.717,2.52,9.35,0.60,9.71
1.727,5.26,10.20,0.15,11.48
1.737,7.59,10.57,-2.52,13.25
1.749,8.86,11.09,-4.62,14.93
1.758,9.57,11.21,-5.17,15.62
1.767,10.28,9.29,-4.70,14.63
1.777,10.78,7.03,-4.33,13.58
1.787,10.26,4.01,-4.26,11.81
1.797,9.55,2.80,-4.57,10.95
1.807,8.64,4.97,-4.50,10.93
1.817,8.02,6.18,-4.85,11.22
1.827,8.28,5.90,-4.80,11.24
1.837,8.02,4.68,-3.67,9.99
1.847,8.41,1.50,-2.78,8.98
1.857,10.49,-0.79,0.63,10.54
1.867,10.18,-5.24,3.81,12.07
1.877,7.43,-4.85,2.05,9.11
1.887,8.34,0.11,2.00,8.58
1.897,8.42,-3.86,2.05,9.49
1.907,7.35,-5.61,3.07,9.74
1.917,5.97,-5.32,2.80,8.47
1.927,4.77,-3.40,1.84,6.14
1.937,3.25,-3.02,2.83,5.27
1.947,1.99,-3.37,2.00,4.40
1.957,0.74,-4.18,0.74,4.31
1.967,-0.32,-5.01,0.22,5.03
1.977,-1.20,-7.06,0.24,7.17
1.987,-2.72,-7.65,0.83,8.16
1.997,-3.47,-6.23,0.75,7.17
2.007,-3.13,-5.31,0.03,6.16
2.017,-2.99,-4.15,-0.29,5.12
2.027,-3.23,-4.36,0.69,5.47
2.037,-2.67,-3.66,0.48,4.56
2.047,-2.46,-1.47,0.28,2.88
2.057,-1.71,-0.34,0.60,1.85
2.067,-0.48,0.19,1.60,1.68
2.077,0.22,1.93,1.98,2.77
2.087,0.65,0.45,2.02,2.17
2.097,1.23,-3.35,1.47,3.86
2.107,0.52,-1.35,2.01,2.48
2.117,-0.32,1.18,1.58,2.00
2.126,-0.10,2.90,-0.46,2.93
2.136,-0.66,2.01,-0.80,2.26
2.147,-0.48,0.74,-2.09,2.26
2.157,-0.23,0.66,-3.22,3.30
2.167,0.20,0.87,-2.93,3.06
2.177,1.94,-0.26,-1.53,2.49
2.187,4.33,-1.79,-1.31,4.86
2.196,5.04,-1.95,-0.04,5.40
2.207,4.93,-0.84,-0.12,5.00
2.216,3.63,0.02,-0.29,3.64
2.226,3.16,0.89,0.32,3.30
2.237,2.66,1.53,0.65,3.14
2.247,2.97,1.78,0.69,3.52
2.256,2.92,1.36,2.08,3.83
2.266,4.28,3.26,1.23,5.52
2.276,4.90,4.58,-0.45,6.72
2.286,4.90,4.21,-1.26,6.58
2.297,4.79,3.99,-1.40,6.39
2.306,2.96,2.90,-1.30,4.34
2.316,0.04,2.09,-0.63,2.18
2.326,-2.06,2.24,1.21,3.27
2.336,-3.56,1.73,0.04,3.96
2.346,-4.51,1.54,-1.99,5.16
2.356,-5.39,1.85,-1.80,5.97
2.366,-5.90,2.33,-0.58,6.37
2.376,-4.38,1.74,-0.55,4.74
2.386,-2.34,1.39,-0.84,2.85
2.396,-0.70,0.75,-1.64,1.93
2.406,-0.67,-0.07,-1.44,1.59
2.416,-1.26,-0.74,-0.66,1.61
2.426,-1.03,-1.78,-0.91,2.25
2.436,-0.20,-2.52,-1.29,2.83
2.446,1.16,-3.02,-0.96,3.37
2.456,2.82,-3.04,-1.14,4.30
2.466,3.30,-4.01,-0.24,5.20
2.476,2.65,-5.13,1.15,5.89
2.486,1.70,-5.19,1.98,5.81
2.496,1.16,-5.63,1.89,6.05
2.506,0.61,-6.31,1.38,6.49
2.516,-0.01,-7.10,0.61,7.12
2.526,-0.52,-7.14,-0.45,7.17
2.536,-0.75,-6.19,-1.36,6.38
2.546,-0.88,-5.35,-1.86,5.73
2.556,-0.96,-4.96,-1.70,5.33
2.566,-0.65,-5.83,-1.36,6.02
2.576,0.03,-3.29,-0.99,3.44
2.586,0.74,0.03,-0.56,0.93
2.596,0.09,6.60,-3.14,7.31
2.606,-2.43,13.41,-6.02,14.90
2.616,-1.34,9.48,0.14,9.57
2.626,-0.46,6.21,4.93,7.94
2.636,-0.94,6.08,1.97,6.46
2.646,-1.19,6.42,-2.53,7.00
2.656,-0.86,5.53,-3.99,6.87
2.666,-0.64,3.85,-1.80,4.30
2.676,0.36,2.67,-1.19,2.95
2.686,1.14,1.80,-1.23,2.46
2.696,1.58,0.92,-0.93,2.05
2.706,1.66,0.05,-0.61,1.77
2.716,1.42,-0.73,0.02,1.60
2.726,1.14,-1.51,-0.25,1.91
2.736,0.84,-2.02,-0.99,2.40
2.746,0.71,-2.08,-1.95,2.93
2.756,0.55,-1.92,-2.67,3.34
2.766,0.40,-2.03,-3.00,3.64
2.776,0.46,-2.24,-1.84,2.94
2.785,0.82,-2.76,0.04,2.88
2.796,3.02,-4.83,2.08,6.07
2.806,5.14,-1.49,-3.45,6.36
2.816,4.59,1.35,-1.98,5.17
2.826,2.61,4.06,-0.03,4.83
2.836,1.16,5.16,-0.56,5.32
2.846,0.60,4.98,0.00,5.02
2.855,1.27,3.16,0.35,3.43
2.865,2.49,1.14,0.24,2.75
2.875,2.79,0.34,0.12,2.81
2.885,2.30,-0.18,0.62,2.39
2.896,1.64,-0.71,0.82,1.97
2.905,0.82,-0.94,0.60,1.39
2.916,0.02,-0.77,0.22,0.80
2.925,-0.65,-0.37,-0.21,0.78
2.936,-1.08,0.07,-0.60,1.24
2.945,-1.31,0.33,-0.66,1.50
2.955,-1.38,0.13,-0.52,1.48
2.965,-1.09,-0.43,-0.47,1.27
2.975,-0.51,-0.97,-0.47,1.19
2.985,0.07,-1.22,-0.57,1.35
2.995,0.55,-1.45,-0.73,1.72
3.005,0.93,-1.70,-0.98,2.17
3.015,1.22,-1.88,-1.23,2.56
3.025,1.08,-2.77,-1.32,3.25
3.035,-1.12,-6.46,-0.67,6.59
3.045,-2.52,-8.47,-1.50,8.96
3.055,-2.43,-8.32,-2.87,9.13
3.065,-0.83,-4.56,-3.73,5.95
3.075,0.34,-1.56,-2.05,2.60
3.085,2.37,-1.11,-0.55,2.67
3.095,3.34,-0.27,-0.49,3.39
3.105,3.16,0.85,-0.36,3.29
3.115,2.68,0.65,-0.53,2.81
3.125,2.32,0.23,-0.56,2.40
3.135,2.02,0.45,-0.91,2.27
3.145,2.15,0.88,-1.07,2.55
3.155,2.55,0.70,-1.18,2.89
3.165,2.91,0.31,-1.29,3.20
3.175,3.65,0.44,-1.46,3.96
3.185,4.15,0.51,-1.29,4.37
3.195,4.76,0.48,-0.89,4.87
3.205,4.61,0.64,-0.90,4.74
3.215,4.53,0.66,-1.20,4.73
3.225,4.20,0.64,-1.43,4.48
3.235,3.53,0.58,-2.06,4.13
3.245,2.04,0.15,-2.86,3.52
3.255,-0.49,-0.26,-2.36,2.43
3.265,-1.68,-0.86,0.35,1.92
3.275,-0.86,-1.18,1.07,1.81
3.285,0.10,-0.71,-0.38,0.81
3.295,0.46,0.23,-1.23,1.33
3.305,-0.02,1.19,-1.05,1.59
3.315,-0.81,2.34,-0.04,2.47
3.325,-1.52,3.14,1.42,3.77
3.335,-1.81,2.40,1.72,3.46
3.345,-1.40,0.79,1.49,2.20
3.355,-2.01,2.45,0.66,3.24
3.365,-3.92,5.70,-0.24,6.93
3.375,-4.99,6.31,-0.64,8.07
3.385,-4.45,2.78,-0.06,5.25
3.395,-2.31,-1.12,-0.83,2.70
3.405,-1.15,-0.78,1.23,1.85
3.415,-0.78,0.69,2.88,3.06
3.425,0.58,-1.07,-0.39,1.28
3.435,0.69,-2.67,-1.42,3.10
3.445,-0.09,-2.85,-0.35,2.87
3.455,-0.84,-1.73,-0.42,1.97
3.465,-1.32,-0.72,-0.99,1.80
3.475,-2.08,-0.26,-0.94,2.30
3.485,-3.23,0.73,0.14,3.31
3.495,-3.21,1.63,0.25,3.61
3.505,-2.25,1.87,-0.37,2.95
3.514,-0.99,1.34,-0.63,1.78
3.524,-0.01,-0.06,-0.21,0.22
3.535,0.78,-1.28,-0.24,1.51
3.545,1.31,-1.86,-0.81,2.42
3.555,1.72,-2.09,-1.23,2.97
3.564,1.98,-1.98,-1.22,3.05
3.574,1.85,-1.70,-0.75,2.62
3.584,1.40,-1.40,-0.46,2.03
3.594,0.66,-1.16,-0.45,1.40
3.604,-0.14,-0.96,-0.60,1.14
3.614,-0.77,-0.80,-0.87,1.41
3.624,-1.21,-0.76,-1.18,1.85
3.635,-1.30,-0.72,-1.57,2.16
3.644,-1.15,-0.70,-1.96,2.38
3.654,-0.80,-0.66,-2.25,2.48
3.664,-0.45,-0.58,-2.48,2.58
3.674,-0.28,-0.56,-2.54,2.62
3.684,-0.21,-0.82,-3.10,3.21
3.694,-0.17,-1.07,-3.33,3.50
3.704,-0.06,-1.24,-3.24,3.47
3.714,0.10,-1.53,-2.94,3.31
3.724,0.23,-1.86,-2.46,3.09
3.734,0.24,-2.35,-1.96,3.07
3.744,0.22,-2.89,-1.66,3.34
3.754,0.31,-3.08,-1.56,3.47
3.764,0.53,-2.89,-1.74,3.41
3.774,0.53,-2.17,-2.16,3.11
3.784,0.10,-1.05,-2.95,3.14
3.794,-0.36,0.06,-3.96,3.98
3.804,-0.45,0.74,-4.80,4.88
3.814,-0.11,0.92,-5.35,5.43
3.824,0.31,0.44,-4.98,5.01
3.834,0.86,-0.82,-4.75,4.90
3.844,1.37,-1.86,-4.48,5.04
3.854,1.81,-2.26,-3.75,4.73
3.864,2.06,-2.32,-2.57,4.03
3.874,1.97,-1.99,-1.04,2.99
3.884,1.53,-1.40,0.39,2.11
3.894,0.75,-0.78,1.54,1.88
3.904,0.03,0.26,1.60,1.62
3.914,-0.52,1.83,0.24,1.92
3.924,-0.85,3.48,-1.10,3.75
3.934,-0.68,5.79,-1.59,6.05
3.944,-0.08,8.02,-1.61,8.18
3.954,0.47,9.63,-1.66,9.78
3.964,0.96,9.78,-1.72,9.97
3.974,1.28,7.05,-0.49,7.18
3.984,1.35,4.10,1.67,4.63
3.994,0.92,1.69,3.75,4.21
4.004,0.13,-0.14,4.99,5.00
4.014,0.25,-1.07,4.17,4.31
4.024,0.78,-1.48,3.07,3.50
4.034,1.04,-1.59,3.05,3.60
4.044,1.42,-1.37,2.71,3.35
4.053,1.50,-1.03,2.19,2.84
4.064,1.05,-0.83,1.44,1.97
4.074,0.40,-0.88,0.76,1.23
4.084,-0.25,-1.05,0.34,1.13
4.094,-0.94,-1.18,0.45,1.57
4.104,-1.60,-1.34,0.99,2.31
4.114,-2.13,-1.66,1.68,3.19
4.123,-2.78,-2.24,2.53,4.38
4.133,-3.33,-2.74,2.89,5.19
4.143,-3.55,-2.86,2.70,5.30
4.153,-3.41,-2.74,2.37,4.98
4.164,-2.94,-2.95,1.96,4.60
4.173,-2.42,-3.23,1.41,4.28
4.183,-1.80,-3.31,0.81,3.86
4.193,-0.95,-2.99,0.32,3.16
4.203,0.19,-2.52,-0.13,2.53
4.213,1.69,-2.19,-0.90,2.91
4.223,3.41,-2.25,-2.13,4.61
4.234,5.05,-2.49,-3.00,6.38
4.243,6.22,-2.65,-2.79,7.32
4.253,6.82,-2.76,-2.51,7.77
4.263,6.71,-2.60,-3.33,7.93
4.273,5.45,-0.22,-4.48,7.05
4.283,3.61,2.43,-4.19,6.04
4.293,2.66,2.48,-2.35,4.33
4.303,2.35,1.79,-1.07,3.14
4.313,1.99,1.75,-0.95,2.82
4.323,1.56,3.20,-1.43,3.84
4.334,1.33,4.59,-1.31,4.95
4.343,0.77,5.64,0.24,5.70
4.353,-0.15,6.33,2.50,6.81
4.363,-1.47,6.07,3.00,6.93
4.373,-2.90,4.49,1.54,5.57
4.383,-4.10,3.04,0.76,5.16
4.393,-4.89,2.08,1.26,5.46
4.403,-4.98,1.49,2.36,5.71
4.413,-4.42,1.44,2.98,5.52
4.423,-3.44,1.65,2.45,4.53
4.433,-2.81,1.88,1.13,3.56
4.443,-2.76,2.01,0.03,3.41
4.453,-2.83,2.61,-0.38,3.87
4.463,-3.00,3.30,0.14,4.46
4.473,-3.22,3.64,0.71,4.91
4.483,-2.98,3.29,0.80,4.51
4.493,-2.14,1.56,0.34,2.67
4.503,-1.73,0.39,0.21,1.79
4.513,-1.47,-0.25,0.36,1.54
4.523,-0.91,-0.38,0.21,1.01
4.533,-1.38,-0.67,0.76,1.71
4.543,-1.80,-1.21,0.77,2.30
4.553,-1.46,-1.60,-0.15,2.17
4.563,-0.97,-2.03,-1.07,2.49
4.573,-0.65,-2.46,-1.17,2.80
4.583,-0.09,-2.58,-0.70,2.67
4.593,0.65,-2.54,-0.50,2.67
4.603,1.21,-2.45,-0.57,2.79
4.613,1.40,-2.18,-0.57,2.66
4.623,1.23,-1.82,-0.46,2.25
4.633,0.99,-1.37,-0.43,1.74
4.643,0.86,-1.04,-0.61,1.48
4.653,0.85,-0.77,-0.95,1.49
4.662,0.99,-0.62,-1.42,1.84
4.673,1.20,-0.45,-1.81,2.22
4.683,1.23,-0.45,-2.23,2.59
4.693,1.02,-0.70,-2.63,2.90
4.703,0.68,-0.94,-3.07,3.28
4.713,0.38,-1.29,-3.49,3.74
4.723,0.10,-1.74,-3.70,4.09
4.732,-0.18,-2.38,-3.49,4.23
4.743,-0.39,-3.51,-3.12,4.71
4.753,-0.26,-4.90,-2.86,5.68
4.763,0.05,-5.92,-2.48,6.42
4.773,0.22,-6.01,-2.38,6.47
4.783,-0.20,-4.86,-3.00,5.71
4.792,-1.35,-2.58,-4.31,5.20
4.802,-2.34,-0.50,-6.34,6.78
4.813,-2.62,0.88,-7.80,8.28
4.822,-2.41,1.49,-6.64,7.22
4.833,-1.25,0.73,-4.60,4.83
4.842,0.92,-0.58,-3.45,3.61
4.852,3.08,-1.47,-3.06,4.58
4.862,4.39,-1.76,-2.88,5.54
4.872,4.48,-1.41,-2.14,5.16
4.882,3.75,-0.42,-0.66,3.83
4.892,2.61,1.40,0.95,3.12
4.902,1.11,3.34,1.93,4.01
4.912,-0.72,5.24,1.44,5.48
4.922,-2.03,7.60,-0.19,7.87
4.933,-2.63,9.71,-2.25,10.31
4.942,-2.45,11.37,-3.11,12.04
4.953,-1.48,12.09,-2.35,12.40
4.962,0.33,10.47,-1.19,10.54
4.972,1.53,6.59,0.55,6.79
4.982,1.72,3.78,2.81,5.01
4.992,1.36,1.34,5.18,5.53
5.002,1.09,-0.83,6.14,6.29
5.012,1.46,-2.73,5.71,6.49
5.022,2.27,-3.73,4.59,6.33
5.032,2.27,-3.93,4.06,6.10
5.042,1.64,-3.20,3.10,4.75
5.052,1.11,-2.19,2.31,3.37
5.062,0.23,-1.62,1.62,2.30
5.072,-0.79,-1.26,0.83,1.70
5.082,-1.93,-1.19,0.27,2.28
5.092,-3.01,-1.15,0.37,3.24
5.102,-3.82,-1.31,0.82,4.12
5.112,-4.34,-1.62,1.52,4.87
5.122,-4.52,-2.00,2.24,5.43
5.132,-4.40,-2.41,2.66,5.68
5.142,-3.91,-2.54,2.67,5.38
5.152,-3.20,-2.37,2.16,4.53
5.162,-2.93,-2.50,1.85,4.27
5.172,-2.53,-2.68,1.46,3.97
5.182,-1.71,-2.73,0.94,3.36
5.192,-0.61,-2.48,0.34,2.58
5.202,0.74,-1.92,-0.04,2.06
5.212,2.25,-1.45,-0.53,2.73
5.222,3.98,-1.40,-1.73,4.57
5.232,5.76,-2.01,-3.17,6.88
5.242,6.85,-2.60,-3.35,8.05
5.252,7.10,-3.07,-3.68,8.57
5.262,7.05,-2.98,-5.18,9.24
5.272,6.09,-0.11,-6.70,9.06
5.282,3.80,2.72,-4.64,6.59
5.292,2.39,1.93,-1.48,3.41
5.302,2.15,1.08,-1.43,2.80
5.312,1.61,1.70,-1.19,2.63
5.322,0.67,2.99,0.78,3.16
5.332,-0.39,4.77,2.04,5.21
5.342,-2.04,5.87,2.64,6.75
5.352,-3.52,6.15,3.10,7.74
5.362,-4.07,6.44,3.92,8.56
5.372,-3.89,6.21,3.11,7.96
5.382,-3.30,5.27,0.76,6.26
5.391,-2.90,3.96,0.92,4.99
5.402,-2.61,2.67,2.00,4.23
5.412,-2.43,2.25,1.83,3.79
5.421,-2.57,2.23,1.20,3.61
5.432,-2.73,2.37,0.67,3.67
5.441,-3.12,2.43,0.47,3.98
5.452,-3.75,2.96,1.60,5.04
5.461,-3.77,3.89,1.86,5.73
5.471,-4.14,3.85,1.13,5.77
5.481,-3.63,2.79,-0.25,4.59
5.491,-1.88,0.73,-0.42,2.05
5.501,-0.47,-0.30,0.31,0.64
5.511,0.02,-0.92,1.00,1.36
5.521,-0.13,-1.33,0.72,1.52
5.531,-0.49,-1.93,0.31,2.01
5.541,-0.74,-2.54,0.64,2.72
5.551,-1.01,-2.65,0.77,2.94
5.561,-0.91,-2.47,0.47,2.68
5.571,-0.49,-2.30,-0.10,2.36
5.581,0.00,-2.12,-0.45,2.16
5.591,0.41,-1.83,-0.56,1.96
5.601,0.66,-1.52,-0.71,1.80
5.611,0.81,-1.20,-0.97,1.74
5.621,1.02,-0.90,-1.20,1.82
5.631,1.16,-0.79,-1.20,1.84
5.641,1.38,-0.85,-1.36,2.12
5.651,1.67,-1.07,-1.65,2.58
5.661,1.84,-1.35,-2.01,3.04
5.671,1.74,-1.76,-2.46,3.49
5.681,1.52,-2.09,-2.94,3.92
5.691,1.41,-2.19,-3.44,4.31
5.701,1.44,-2.30,-3.77,4.65
5.711,1.42,-2.74,-3.61,4.75
5.721,1.26,-3.70,-3.08,4.97
5.731,1.20,-4.64,-2.77,5.53
5.741,1.03,-5.21,-2.64,5.93
5.751,0.79,-5.16,-3.07,6.06
5.761,0.06,-3.91,-4.20,5.74
5.771,-1.41,-1.90,-5.51,5.99
5.781,-2.72,0.11,-6.84,7.36
5.791,-2.91,1.62,-6.97,7.72
5.801,-1.76,1.19,-5.29,5.70
5.811,0.19,-0.84,-4.10,4.19
5.821,2.28,-2.34,-3.94,5.12
5.831,3.63,-2.91,-3.90,6.07
5.841,3.93,-2.66,-3.26,5.76
5.851,3.64,-1.96,-2.01,4.60
5.861,2.77,-0.57,-0.09,2.83
5.871,1.33,1.64,1.52,2.61
5.881,-0.12,3.58,0.96,3.71
5.891,-1.56,6.23,-0.25,6.42
5.900,-2.23,9.13,-1.27,9.49
5.911,-2.25,11.82,-2.79,12.35
5.921,-1.48,13.62,-3.41,14.12
5.931,0.28,13.51,-2.52,13.75
5.941,2.19,10.39,-0.57,10.63
5.950,2.57,6.66,2.24,7.48
5.961,2.19,3.78,4.57,6.32
5.971,1.48,1.07,6.53,6.78
5.981,1.03,-1.40,7.65,7.85
5.991,1.31,-2.85,6.29,7.03
6.000,2.10,-3.57,4.47,6.10
6.011,2.03,-3.94,4.01,5.98
6.021,1.64,-3.05,2.81,4.46
6.031,0.98,-2.16,2.18,3.23
6.040,-0.07,-1.72,1.58,2.33
6.050,-1.20,-1.49,0.95,2.14
6.060,-2.25,-1.40,0.79,2.76
6.070,-3.13,-1.62,1.11,3.70
6.080,-3.80,-2.02,2.00,4.75
6.090,-4.11,-2.52,2.78,5.57
6.100,-4.15,-2.99,2.97,5.91
6.110,-4.09,-3.26,2.68,5.88
6.120,-3.99,-3.35,2.24,5.67
6.131,-3.74,-3.37,1.77,5.34
6.140,-3.11,-3.41,1.19,4.77
6.150,-2.04,-3.18,0.35,3.79
6.160,-0.66,-2.61,-0.14,2.69
6.170,0.99,-1.93,-0.14,2.18
6.180,3.08,-1.70,-1.05,3.67
6.190,5.38,-1.93,-2.77,6.35
6.200,7.12,-2.13,-3.25,8.11
6.210,8.10,-2.34,-3.45,9.11
6.220,8.32,-2.40,-4.72,9.86
6.230,7.30,-0.32,-5.17,8.95
6.240,4.59,3.78,-4.13,7.24
6.250,2.67,4.09,-2.82,5.64
6.260,2.18,2.39,-1.56,3.59
6.270,1.65,1.20,-1.21,2.37
6.280,0.59,1.83,-0.51,1.99
6.290,-0.66,2.92,1.31,3.27
6.300,-2.51,3.79,2.63,5.25
6.310,-4.04,4.38,2.19,6.35
6.320,-4.35,5.25,2.72,7.34
6.330,-3.72,6.72,4.01,8.66
6.340,-2.66,7.75,2.58,8.58
6.350,-1.92,7.21,1.01,7.53
6.360,-1.61,5.54,1.52,5.96
6.370,-1.63,4.16,2.27,5.01
6.380,-2.06,3.25,1.79,4.24
6.390,-2.88,2.11,0.73,3.65
6.400,-3.32,1.06,-0.14,3.49
6.410,-3.33,1.00,-0.25,3.48
6.420,-3.47,1.59,0.69,3.88
6.430,-3.82,1.87,1.46,4.50
6.440,-3.69,1.81,1.79,4.48
6.450,-2.80,1.21,1.01,3.21
6.460,-1.80,0.13,0.05,1.81
6.470,-1.39,-0.50,0.24,1.50
