time,ax,ay,az,atotal
0.639,-1.07,-0.14,1.03,1.49
0.649,-0.11,-0.02,1.19,1.20
0.659,0.73,-0.55,1.26,1.55
0.669,1.03,-1.29,0.27,1.67
0.679,1.14,-1.46,0.45,1.91
0.689,1.06,-1.78,0.15,2.07
0.699,0.92,-1.75,-0.11,1.98
0.709,1.07,-1.46,-0.12,1.82
0.719,1.27,-1.07,0.14,1.66
0.729,0.75,-0.48,0.51,1.02
0.739,-0.02,-0.11,1.42,1.43
0.749,-0.02,-0.76,1.63,1.80
0.759,0.03,-0.91,1.31,1.60
0.769,0.05,-1.19,0.01,1.19
0.779,0.19,-1.80,-0.37,1.85
0.789,0.43,-1.83,-0.03,1.88
0.798,0.44,-0.98,0.15,1.08
0.809,-0.31,0.30,0.07,0.44
0.819,-0.25,0.56,1.92,2.01
0.829,0.67,0.37,1.84,2.00
0.839,0.57,-0.67,3.52,3.62
0.848,0.00,-1.29,6.96,7.08
0.859,-0.24,-0.45,9.08,9.09
0.869,0.10,0.74,8.78,8.81
0.879,-0.30,1.60,8.07,8.24
0.889,-1.32,2.30,7.54,7.99
0.898,-2.51,2.97,6.86,7.89
0.909,-3.81,3.60,6.41,8.29
0.919,-4.93,3.73,6.20,8.75
0.929,-5.46,3.26,5.16,8.20
0.939,-5.69,3.07,4.67,7.97
0.948,-5.58,3.40,4.43,7.89
0.959,-5.74,3.60,3.80,7.77
0.968,-6.39,4.31,2.69,8.16
0.978,-6.90,5.33,1.04,8.78
0.988,-7.16,5.81,0.52,9.24
0.998,-6.97,5.59,0.73,8.97
1.008,-6.42,5.50,1.37,8.56
1.018,-5.38,5.86,2.23,8.26
1.028,-3.58,6.11,1.29,7.20
1.039,-2.35,5.99,-0.57,6.46
1.048,-1.85,6.42,-2.13,7.01
1.058,-1.60,7.88,-3.58,8.80
1.068,-1.28,9.51,-4.48,10.59
1.078,-0.95,9.94,-5.52,11.41
1.088,-0.25,9.12,-5.81,10.82
1.098,0.58,7.51,-6.16,9.73
1.108,1.76,6.21,-6.53,9.18
1.118,3.03,5.55,-7.25,9.62
1.128,4.05,5.30,-7.87,10.31
1.138,5.12,5.36,-8.33,11.15
1.148,5.73,5.26,-8.30,11.37
1.158,6.21,4.93,-7.74,11.08
1.168,6.66,4.18,-7.01,10.53
1.178,7.00,3.04,-5.57,9.45
1.188,7.49,2.24,-4.66,9.10
1.198,7.90,2.23,-4.95,9.59
1.208,8.21,2.73,-5.54,10.28
1.218,8.56,3.38,-5.44,10.69
1.228,8.76,3.69,-5.22,10.84
1.238,8.65,3.31,-4.98,10.52
1.248,8.20,2.55,-4.16,9.54
1.258,7.32,1.27,-2.90,7.98
1.268,6.13,-0.83,-1.55,6.38
1.278,5.45,-2.91,-0.61,6.21
1.288,6.60,-3.47,-2.17,7.77
1.303,5.68,-1.83,-3.27,6.80
1.308,5.73,-0.47,-3.63,6.80
1.318,5.61,0.64,-3.64,6.72
1.328,4.48,-0.06,-2.31,5.04
1.338,2.26,-4.69,0.79,5.27
1.348,1.74,-8.06,-0.51,8.26
1.358,2.25,-6.10,0.55,6.53
1.368,1.43,-4.57,3.17,5.74
1.378,0.59,-3.41,3.93,5.24
1.388,0.29,-1.44,4.19,4.44
1.398,-0.37,0.61,3.68,3.75
1.408,-1.41,0.80,2.56,3.03
1.418,-2.34,0.15,2.04,3.11
1.428,-2.80,0.13,1.30,3.09
1.438,-3.14,0.42,0.08,3.17
1.448,-2.79,0.59,-1.17,3.08
1.458,-2.06,1.06,-2.31,3.27
1.468,-0.82,2.54,-3.78,4.62
1.478,0.23,3.32,-3.99,5.19
1.488,0.91,2.65,-2.94,4.07
1.498,1.60,1.64,-3.17,3.91
1.508,0.25,-1.70,-2.23,2.81
1.517,2.00,0.74,-0.17,2.14
1.528,0.08,-1.96,-0.93,2.17
1.538,-0.57,-3.89,0.12,3.93
1.548,-0.76,-3.90,1.73,4.33
1.558,-1.73,-4.66,1.28,5.13
1.567,-2.38,-3.66,3.43,5.55
1.577,-1.26,0.24,3.29,3.53
1.588,-1.30,2.05,3.20,4.02
1.597,-0.94,2.52,2.91,3.96
1.608,-1.07,1.94,2.42,3.28
1.617,-0.98,0.53,2.25,2.51
1.627,-0.94,-1.33,1.79,2.42
1.638,-0.48,-2.56,1.70,3.11
1.647,0.25,-3.25,0.94,3.39
1.658,0.72,-3.24,0.10,3.32
1.667,0.84,-2.66,-1.12,3.00
1.677,0.87,-2.02,-2.45,3.29
1.687,0.95,-0.75,-3.28,3.49
1.697,1.22,0.53,-4.03,4.24
1.707,1.26,1.50,-3.89,4.36
1.717,0.90,1.10,-3.19,3.50
1.727,0.77,-0.09,-2.02,2.16
1.737,0.92,-0.98,-0.51,1.44
1.747,1.30,-1.12,0.80,1.89
1.757,1.82,-0.46,1.45,2.37
1.767,2.04,0.42,1.13,2.37
1.777,1.75,0.86,1.11,2.24
1.787,1.58,1.29,1.19,2.36
1.797,1.39,2.18,1.28,2.88
1.807,1.32,3.06,0.51,3.37
1.817,0.08,2.02,-0.02,2.02
1.827,-1.51,-0.71,0.06,1.67
1.837,-0.70,-2.33,-0.05,2.44
1.847,0.91,-2.62,0.93,2.92
1.857,0.21,-5.25,0.17,5.26
1.867,0.26,-4.83,0.54,4.87
1.877,0.02,-3.82,-1.01,3.96
1.887,-0.87,-2.41,-1.62,3.03
1.897,-0.63,-0.17,-1.76,1.87
1.907,0.33,1.57,-1.57,2.24
1.917,1.15,1.69,-2.21,3.01
1.927,1.70,1.16,-1.61,2.61
1.937,1.85,0.20,-1.24,2.23
1.947,1.51,-0.36,-0.61,1.67
1.957,1.43,-0.16,-0.06,1.44
1.967,1.71,0.88,0.75,2.06
1.977,2.34,2.68,1.13,3.73
1.987,2.33,2.79,1.91,4.11
1.997,1.47,1.29,2.32,3.03
2.007,-0.14,-0.52,1.67,1.76
2.017,-1.33,-0.92,0.94,1.87
2.027,-1.59,-0.43,0.38,1.69
2.037,-1.20,-0.53,-0.02,1.31
2.047,-0.82,-1.11,-0.47,1.46
2.057,-0.87,-1.99,-0.80,2.31
2.067,-1.34,-3.27,-1.09,3.70
2.077,-1.34,-3.86,-1.42,4.32
2.087,-1.11,-3.29,-1.01,3.62
2.096,-0.72,-1.25,-0.23,1.46
2.107,-0.23,1.05,0.16,1.09
2.117,-0.09,2.22,0.09,2.22
2.127,-0.10,1.50,-0.34,1.54
2.137,0.34,0.34,-0.53,0.71
2.147,0.87,-0.76,0.27,1.19
2.157,0.72,-1.91,1.40,2.48
2.166,0.14,-2.29,1.98,3.03
2.177,-0.61,-1.79,1.86,2.65
2.187,-1.07,-1.15,0.88,1.80
2.197,-0.61,-0.44,-0.02,0.75
2.207,0.51,-0.09,-0.37,0.64
2.216,2.07,-0.06,-0.79,2.21
2.226,3.00,-0.08,-0.85,3.12
2.236,2.45,-0.81,-0.38,2.61
2.246,1.39,-1.45,-0.56,2.08
2.257,0.75,-1.08,-1.11,1.72
2.266,0.53,-0.59,-0.36,0.87
2.276,0.63,0.30,1.24,1.42
2.287,1.31,0.74,0.33,1.54
2.296,0.94,1.22,0.05,1.54
2.307,-0.03,1.55,0.04,1.55
2.317,-0.96,0.95,-0.68,1.52
2.326,-1.42,0.02,-1.00,1.74
2.337,-1.52,-0.67,-0.99,1.93
2.346,-1.21,-0.27,-1.26,1.77
2.357,-0.50,0.79,-0.26,0.98
2.366,-0.02,1.12,0.63,1.28
2.376,0.47,0.67,0.24,0.85
2.387,0.40,-0.06,0.22,0.47
2.396,0.77,-0.53,0.45,1.03
2.406,1.10,-0.41,0.98,1.52
2.416,1.02,-0.32,1.65,1.97
2.426,0.42,-0.39,1.53,1.64
2.436,-0.35,-0.42,1.58,1.67
2.446,-0.63,0.12,1.71,1.83
2.457,-0.54,-0.19,0.46,0.73
2.466,-0.13,-0.25,-0.26,0.38
2.476,0.23,-0.24,-0.22,0.39
2.486,0.16,-0.31,-0.07,0.35
2.496,-0.13,-0.57,-0.05,0.59
2.506,-0.07,-0.44,-0.63,0.77
2.516,0.29,0.05,-1.13,1.17
2.526,0.40,0.31,-0.74,0.90
2.536,0.78,0.77,-0.40,1.17
2.546,0.70,-0.26,0.32,0.81
2.556,0.62,-0.53,0.81,1.14
2.566,-0.08,-0.74,0.66,1.00
2.576,-0.19,-0.64,0.35,0.75
2.586,-0.03,-0.07,0.39,0.40
2.596,0.24,0.73,-0.01,0.77
2.606,0.86,0.74,-0.04,1.13
2.616,0.64,-0.09,0.17,0.67
2.626,0.15,-0.82,0.16,0.85
2.636,0.44,-0.88,0.18,1.00
2.646,1.03,0.04,0.31,1.08
2.656,1.14,-0.05,-0.33,1.18
2.666,1.00,-0.72,-0.29,1.26
2.676,4.59,-4.07,1.56,6.33
2.686,-1.65,0.21,2.78,3.24
2.696,-4.36,3.12,-2.46,5.90
2.706,-2.43,3.69,-3.80,5.83
2.716,0.23,1.80,-2.65,3.22
2.726,1.87,0.19,0.13,1.89
2.736,1.89,-0.08,1.21,2.24
2.746,1.10,-0.28,0.97,1.49
2.756,0.37,-0.18,0.99,1.08
2.766,-0.47,-0.06,1.02,1.12
2.776,-1.16,0.61,0.85,1.57
2.786,-0.47,0.96,0.68,1.26
2.796,-0.19,1.01,-0.06,1.03
2.806,-0.12,0.86,0.35,0.94
2.816,-0.85,0.39,0.19,0.95
2.826,-0.82,-0.02,0.29,0.87
2.836,-0.69,-0.00,0.53,0.87
2.846,-1.66,0.70,0.83,1.98
2.856,-1.51,1.16,-0.40,1.94
2.865,1.18,-0.03,-0.84,1.45
2.876,1.31,-0.51,-0.50,1.49
2.886,0.54,-0.38,-1.40,1.55
2.896,0.53,-0.10,-0.68,0.87
2.906,0.83,-0.94,0.86,1.52
2.915,-0.55,-0.77,0.82,1.25
2.926,-0.90,-0.73,0.20,1.17
2.935,-0.40,-0.51,0.40,0.76
2.945,-0.24,0.08,0.29,0.39
2.956,0.12,0.56,-0.74,0.93
2.965,1.18,0.16,-1.16,1.66
2.976,2.01,-0.82,-0.61,2.25
2.986,0.82,-1.33,-0.46,1.63
2.995,0.04,-0.99,0.09,0.99
3.006,0.51,-0.98,1.23,1.65
3.015,0.19,-0.46,0.62,0.80
3.025,-0.27,0.19,-0.23,0.40
3.035,-0.31,0.42,-0.38,0.65
3.045,-0.03,0.28,-0.30,0.41
3.055,0.34,0.05,-0.32,0.47
3.065,-0.12,0.07,-0.46,0.48
3.075,0.11,0.68,-0.19,0.72
3.085,0.12,0.83,0.26,0.87
3.095,-0.55,0.75,0.16,0.94
3.106,-0.57,0.94,0.05,1.10
3.115,-0.20,0.42,0.63,0.78
3.125,-0.01,0.32,0.94,0.99
3.135,-0.36,-0.39,0.94,1.08
3.145,-0.41,-0.79,0.95,1.30
3.155,0.21,-0.61,0.64,0.91
3.165,0.02,-0.44,-0.04,0.44
3.175,-0.28,0.07,-0.29,0.41
3.185,0.20,0.90,-0.08,0.92
3.195,-0.50,0.39,-0.12,0.65
3.205,-2.43,-0.48,0.67,2.57
3.215,-0.56,-1.12,0.47,1.34
3.225,1.97,-0.58,0.07,2.05
3.235,1.23,-0.37,-0.46,1.36
3.245,1.12,-0.18,-0.40,1.21
3.255,0.97,-0.05,-0.25,1.00
3.265,0.71,0.40,-0.56,0.99
3.275,1.05,0.97,-0.54,1.52
3.285,1.00,1.71,0.15,1.98
3.295,-0.14,1.12,0.41,1.20
3.305,-0.55,1.00,0.58,1.28
3.315,-0.34,1.05,0.45,1.19
3.325,-0.18,0.49,0.15,0.54
3.335,0.20,0.10,-0.68,0.72
3.345,0.54,-0.42,-0.42,0.80
3.355,0.23,-0.29,0.65,0.75
3.365,0.19,-0.03,1.29,1.30
3.375,-0.79,-0.88,1.46,1.88
3.385,-4.12,-5.07,3.74,7.53
3.395,-0.97,-2.32,5.27,5.84
3.405,3.79,2.55,-1.20,4.72
3.415,-0.47,1.88,-0.94,2.15
3.425,1.51,1.11,-0.48,1.93
3.435,-1.19,0.79,-0.99,1.74
3.445,-0.84,-3.09,1.00,3.36
3.455,-4.12,-11.40,6.15,13.59
3.464,1.85,3.34,-4.62,5.99
3.475,2.05,4.55,-9.09,10.37
3.484,-1.31,2.62,-3.49,4.56
3.495,0.13,1.16,-0.90,1.47
3.505,-0.18,1.14,-0.44,1.23
3.515,-0.34,1.41,-0.25,1.47
3.525,-0.44,1.39,-0.21,1.47
3.535,-0.58,0.74,-0.09,0.95
3.545,-0.71,0.13,0.08,0.73
3.555,-0.49,-0.56,0.44,0.87
3.564,-0.06,-1.22,1.05,1.61
3.575,0.52,-1.21,1.10,1.72
3.584,0.78,-1.28,0.85,1.72
3.595,0.79,-1.15,0.39,1.45
3.605,0.81,-0.70,0.16,1.08
3.615,0.67,-0.36,0.20,0.78
3.625,0.52,0.12,-0.19,0.57
3.634,0.35,0.33,-1.35,1.43
3.644,0.24,0.05,-1.76,1.78
3.655,0.29,-0.45,-1.24,1.35
3.664,0.47,-0.51,-0.78,1.05
3.674,0.82,-0.36,-0.96,1.31
3.684,0.75,-0.21,-0.58,0.97
3.695,0.81,-0.06,-0.16,0.83
3.704,0.76,-0.27,0.12,0.81
3.714,0.63,-0.68,0.32,0.98
3.724,0.35,-0.91,0.31,1.02
3.734,0.10,-0.90,0.02,0.91
3.744,-0.28,-0.06,-3.49,3.50
3.754,-2.06,1.43,-10.83,11.12
3.764,-1.12,-0.91,-11.23,11.32
3.775,1.72,0.19,-1.11,2.06
3.784,1.44,0.67,6.90,7.08
3.794,-0.90,-1.12,5.40,5.59
3.804,-1.15,-0.55,4.47,4.64
3.814,0.08,2.01,5.24,5.62
3.824,0.62,1.10,4.88,5.05
3.834,0.35,-0.92,-1.58,1.86
3.844,0.28,0.86,-0.38,0.98
3.854,1.01,0.69,-1.83,2.20
3.864,0.61,1.05,-4.88,5.03
3.874,0.75,0.46,-3.35,3.46
3.884,0.44,0.27,-0.15,0.54
3.894,0.16,-0.07,1.33,1.34
3.904,-0.24,-0.23,1.00,1.05
3.914,-0.71,-2.02,1.54,2.64
3.924,0.44,-0.47,1.69,1.81
3.934,-0.07,0.13,-0.01,0.14
3.944,0.03,-0.33,0.04,0.34
3.954,0.34,-0.54,3.44,3.50
3.964,0.52,-0.30,1.94,2.03
3.974,0.28,-0.16,-3.09,3.11
3.984,0.91,0.25,-2.55,2.72
3.994,0.72,0.46,-1.53,1.75
4.004,0.98,0.62,-1.83,2.17
4.014,0.86,0.38,-0.55,1.09
4.024,0.91,0.75,0.48,1.27
4.034,0.64,1.08,0.32,1.30
4.044,0.51,0.68,0.18,0.87
4.054,0.02,0.22,-0.07,0.23
4.064,0.04,-0.49,-2.11,2.17
4.074,1.69,0.11,-4.84,5.13
4.084,1.49,0.34,-3.63,3.94
4.094,1.00,0.36,-1.12,1.54
4.104,0.43,0.79,1.54,1.79
4.114,-0.21,0.50,2.38,2.44
4.124,-0.73,-0.47,2.65,2.79
4.134,-0.73,-1.16,2.40,2.77
4.144,-0.17,-0.96,0.72,1.22
4.154,0.45,-1.00,-0.41,1.17
4.164,1.01,-0.88,-0.60,1.47
4.174,0.93,-0.60,-0.33,1.15
4.183,0.88,-0.42,-0.09,0.98
4.194,1.02,0.43,1.24,1.66
4.204,1.03,0.63,0.60,1.35
4.214,0.74,-0.44,-1.94,2.12
4.224,0.74,-0.84,-3.15,3.34
4.233,1.49,-0.82,-2.16,2.75
4.244,0.50,-0.21,0.24,0.60
4.254,1.46,-0.66,0.21,1.61
4.264,1.51,-1.68,-0.38,2.29
4.274,1.13,-2.21,0.31,2.50
4.283,1.82,-1.50,-1.76,2.94
4.294,1.63,-1.36,-2.50,3.28
4.303,1.53,-1.05,-3.04,3.56
4.314,1.39,-0.28,-3.01,3.33
4.323,0.30,-0.89,-2.09,2.29
4.333,0.56,-0.84,-0.70,1.23
4.343,0.97,-0.31,0.42,1.10
4.353,0.62,0.07,1.76,1.86
4.363,0.27,0.68,1.44,1.61
4.374,-0.10,0.70,1.32,1.50
4.383,-0.30,1.06,1.68,2.01
4.393,-0.59,1.47,1.74,2.35
4.404,-0.53,1.30,1.14,1.81
4.413,-0.26,1.37,1.01,1.73
4.423,0.00,1.72,0.55,1.80
4.433,-0.26,2.44,0.41,2.49
4.443,-1.10,2.85,2.09,3.70
4.454,-0.41,1.71,2.21,2.82
4.463,-0.29,0.82,1.12,1.42
4.473,0.29,1.66,-1.55,2.29
4.483,0.16,0.90,-3.50,3.61
4.493,1.54,-1.85,0.48,2.46
4.503,1.22,-2.48,1.21,3.02
4.513,-0.20,-0.82,0.31,0.90
4.523,1.16,-1.92,0.94,2.43
4.533,0.54,-0.88,0.71,1.26
4.543,-0.83,-0.47,1.21,1.54
4.553,-2.34,-0.86,1.81,3.08
4.563,-2.03,-2.03,0.97,3.03
4.573,-1.06,-2.33,0.28,2.58
4.583,-0.75,-1.82,-0.17,1.98
4.593,-1.35,-1.68,-0.25,2.17
4.603,-0.29,-1.86,-0.41,1.93
4.613,0.06,-0.29,0.38,0.49
4.623,-1.23,1.65,0.53,2.12
4.633,-2.55,2.14,0.91,3.46
4.643,-2.73,1.27,1.69,3.45
4.653,-3.02,0.46,1.89,3.59
4.663,-2.95,0.22,1.57,3.35
4.673,-2.85,0.34,1.08,3.07
4.683,-2.31,0.33,0.81,2.47
4.693,-1.47,-0.47,1.01,1.84
4.703,-0.18,-0.69,1.59,1.74
4.713,-0.20,0.36,-0.23,0.47
4.723,-0.63,0.39,-0.76,1.07
4.733,-0.78,0.80,-0.99,1.49
4.743,-0.48,1.13,-1.23,1.74
4.753,-1.19,0.82,-1.36,1.98
4.763,-1.67,0.16,-1.52,2.26
4.773,-1.65,-0.59,-1.58,2.36
4.783,-0.70,-0.37,-1.38,1.59
4.793,0.46,0.15,-0.84,0.97
4.803,0.77,-0.38,-0.56,1.03
4.813,0.09,-0.69,-0.62,0.93
4.823,-0.24,-0.31,-0.99,1.07
4.833,-0.60,0.31,-0.94,1.16
4.843,-0.43,0.68,-0.58,0.99
4.853,0.16,1.92,-1.20,2.27
4.863,0.75,2.95,-0.68,3.12
4.873,0.68,2.41,-0.61,2.57
4.883,0.60,1.42,0.05,1.55
4.893,0.30,0.88,0.95,1.33
4.902,-1.30,1.07,0.79,1.86
4.913,-1.60,0.40,0.62,1.76
4.923,-1.16,0.01,1.26,1.71
4.933,-0.19,-0.16,1.83,1.84
4.942,0.58,-0.29,2.25,2.34
4.953,1.39,-0.30,2.39,2.78
4.962,1.77,-0.22,2.51,3.08
4.973,1.71,-0.02,1.94,2.59
4.982,2.12,0.51,0.51,2.24
4.992,2.47,-0.47,-1.16,2.76
5.002,2.29,-1.22,-1.65,3.08
5.012,0.59,0.19,-1.49,1.61
5.022,-0.44,0.53,-1.65,1.79
5.032,-1.36,0.35,-1.46,2.03
5.042,-1.81,0.66,-1.89,2.70
5.052,-0.80,1.03,-1.46,1.96
5.062,-0.34,-0.65,-1.81,1.95
5.073,0.09,-0.90,-1.33,1.61
5.082,0.03,-0.52,-0.65,0.83
5.092,-0.53,-0.21,0.07,0.58
5.102,-1.09,-0.05,0.74,1.32
5.112,-0.93,0.00,1.34,1.63
5.122,-0.23,0.02,2.28,2.29
5.132,0.46,0.13,2.78,2.82
5.142,1.07,0.01,2.84,3.03
5.152,0.46,-0.79,0.40,1.00
5.162,-0.70,-1.12,-2.10,2.48
5.172,-0.99,-0.45,-2.48,2.71
5.182,-1.05,-0.14,-0.80,1.32
5.192,-0.81,-0.47,0.90,1.30
5.202,-0.51,-0.45,1.50,1.65
5.212,0.32,-0.14,0.69,0.77
5.222,0.55,0.56,0.25,0.83
5.232,0.16,0.38,0.23,0.47
5.242,-0.41,0.12,0.05,0.43
5.252,-0.86,-0.18,-0.97,1.31
5.262,-1.32,0.09,-2.14,2.51
5.272,-1.00,0.40,-2.61,2.83
5.282,-0.75,0.05,-1.95,2.09
5.292,-0.47,-0.56,-0.91,1.17
5.302,-0.27,-0.90,0.30,0.99
5.312,-0.38,-1.05,0.92,1.45
5.322,-0.60,-1.43,1.01,1.85
5.332,-0.45,-1.39,1.22,1.90
5.342,-0.08,-1.02,1.53,1.84
5.352,0.38,-0.58,1.60,1.74
5.362,0.96,0.43,1.32,1.69
5.372,0.95,1.36,0.34,1.69
5.382,0.35,0.83,-0.11,0.91
5.392,0.38,0.22,-0.79,0.90
5.402,0.76,0.16,-1.53,1.72
5.412,1.01,0.35,-1.02,1.48
5.422,0.86,0.37,-0.18,0.95
5.432,0.33,0.66,0.33,0.81
5.442,-0.89,1.40,0.16,1.67
5.452,-1.20,1.74,-0.77,2.25
5.462,0.04,1.41,-1.09,1.78
5.472,0.81,0.62,-1.08,1.48
5.482,0.56,0.23,-0.91,1.09
5.492,0.07,-0.27,-1.05,1.08
5.502,-0.34,-0.25,-0.75,0.86
5.512,-0.22,-0.19,-1.08,1.12
5.522,0.35,0.50,-0.35,0.71
5.532,0.82,1.38,0.97,1.87
5.542,0.51,1.27,1.26,1.86
5.551,0.40,0.04,-0.25,0.48
5.562,-0.37,-0.51,0.21,0.67
5.572,-0.78,-0.70,1.52,1.85
5.582,-0.76,-1.12,2.46,2.81
5.592,-0.90,-1.06,2.85,3.17
5.601,-0.15,-1.40,2.27,2.67
5.611,1.52,-1.26,1.70,2.60
5.622,1.96,-0.88,0.45,2.20
5.632,0.25,-1.38,-0.48,1.48
5.642,-0.88,-1.50,-0.51,1.81
5.651,-1.17,-0.85,-0.48,1.53
5.661,-1.01,-0.32,-0.86,1.36
5.672,-0.13,0.01,-1.07,1.08
5.682,0.60,0.01,-0.68,0.91
5.692,0.60,-0.15,0.02,0.62
5.701,0.00,-0.32,0.54,0.62
5.711,0.05,0.41,0.03,0.42
5.722,-0.61,0.83,-0.19,1.05
5.731,-1.15,0.91,-0.36,1.51
5.741,-1.20,1.51,-1.08,2.21
5.751,1.03,1.33,-1.65,2.36
5.761,2.28,0.31,-1.55,2.78
5.772,0.87,-0.11,-1.04,1.36
5.781,0.83,-0.62,-0.92,1.38
5.791,0.24,-0.85,-1.26,1.54
5.801,0.05,-0.57,-1.65,1.75
5.811,-1.14,-0.49,-1.59,2.01
5.821,-1.37,-1.16,-0.32,1.82
5.831,-0.39,-1.66,1.02,1.99
5.841,0.17,-1.76,1.64,2.41
5.851,0.66,-1.81,1.88,2.69
5.861,1.27,-1.55,1.55,2.53
5.871,1.45,-1.97,-0.08,2.45
5.881,0.35,-2.07,-1.10,2.37
5.891,-0.49,-0.48,-1.69,1.83
5.901,-1.76,1.18,-2.75,3.47
5.911,-1.02,1.54,-3.89,4.31
5.921,0.12,1.87,-3.57,4.04
5.931,1.05,1.23,-1.53,2.23
5.941,1.92,0.81,0.43,2.12
5.951,2.89,-0.43,1.88,3.47
5.961,3.29,-2.83,2.84,5.18
5.971,4.92,-8.48,4.30,10.71
5.981,0.98,-8.38,5.67,10.16
5.991,-0.44,-3.58,2.36,4.31
6.001,-0.65,2.98,0.60,3.11
6.011,-1.68,3.25,-0.51,3.69
6.021,-1.50,0.27,0.20,1.54
6.031,-0.52,-0.01,2.60,2.65
6.041,-0.06,-3.50,1.33,3.75
6.051,0.94,-4.57,0.94,4.76
6.061,0.25,1.51,-0.14,1.53
6.071,-1.28,4.28,-2.98,5.37
6.081,-0.45,4.39,-3.54,5.66
6.091,0.38,3.49,-3.44,4.91
6.101,0.29,2.38,-2.29,3.31
6.111,-0.32,1.39,-2.03,2.48
6.121,-1.00,1.40,-1.58,2.34
6.131,-1.05,1.55,-0.90,2.08
6.141,-0.16,0.60,0.29,0.69
6.151,0.09,0.25,0.80,0.84
6.161,0.03,0.37,1.34,1.39
6.171,-0.21,0.03,0.88,0.91
6.181,0.56,-0.39,1.00,1.22
6.191,1.28,-0.45,0.94,1.65
6.201,1.31,-0.11,0.24,1.34
6.211,1.43,-0.04,-0.04,1.43
6.220,0.93,-0.20,-0.21,0.98
6.231,0.55,0.05,-0.46,0.72
6.241,0.24,0.63,-0.51,0.85
6.251,0.37,-0.68,-1.03,1.28
6.261,1.11,-2.26,-1.08,2.74
6.270,1.85,-3.80,-0.84,4.31
6.281,1.84,-3.60,-1.32,4.25
6.291,1.60,-2.47,-1.56,3.33
6.301,1.14,-1.05,-1.44,2.11
6.311,0.53,-0.58,-1.74,1.91
6.320,1.07,-1.30,-1.39,2.19
6.331,1.45,-0.63,-1.28,2.03
6.340,1.49,-0.51,-0.38,1.62
6.350,2.08,-1.15,-0.31,2.39
6.360,3.30,-2.40,0.33,4.09
6.370,4.74,-2.89,-0.10,5.56
6.380,4.52,-0.39,-0.29,4.55
6.390,-0.33,1.89,-1.87,2.68
6.400,-0.35,1.25,-2.03,2.41
6.410,0.33,2.40,-1.23,2.72
6.420,1.70,1.72,-1.11,2.66
6.430,2.43,1.21,-0.97,2.88
6.440,2.52,1.20,-0.85,2.92
6.450,2.25,1.75,-1.08,3.05
6.460,1.98,1.80,-1.20,2.93
6.470,1.67,1.35,-1.41,2.57
6.480,1.92,0.86,-1.58,2.63
6.490,2.20,1.16,-1.72,3.02
