time,ax,ay,az,atotal
1.628,1.29,-4.72,-2.27,5.39
1.638,-0.24,-5.26,-2.26,5.73
1.648,-1.45,-5.13,-1.53,5.55
1.658,-1.35,-4.01,-0.28,4.24
1.668,0.31,-2.87,0.09,2.89
1.677,1.54,-1.89,-0.13,2.44
1.687,1.73,-1.41,-0.11,2.24
1.697,1.35,-1.36,-0.38,1.95
1.707,0.94,-1.53,-1.12,2.11
1.717,0.68,-1.77,-1.51,2.42
1.727,0.70,-2.40,-1.56,2.94
1.737,1.06,-3.13,-1.16,3.50
1.747,1.39,-3.83,-0.67,4.13
1.757,1.56,-4.75,-0.20,5.00
1.768,1.02,-5.31,0.05,5.41
1.777,0.49,-3.51,0.21,3.55
1.787,-0.15,-0.82,0.77,1.14
1.797,-0.37,1.01,1.36,1.73
1.808,-0.06,2.29,1.28,2.63
1.817,1.04,1.37,0.26,1.74
1.827,2.27,0.07,-0.02,2.27
1.837,2.82,-0.04,0.81,2.94
1.847,2.97,0.02,1.07,3.16
1.857,3.19,0.63,1.91,3.77
1.867,3.60,1.35,1.97,4.32
1.877,4.43,2.87,1.70,5.55
1.887,5.67,5.61,0.72,8.01
1.897,4.91,10.04,-6.34,12.85
1.907,1.06,14.44,-16.75,22.14
1.917,-3.16,11.52,-10.62,15.98
1.927,-3.53,3.82,-0.25,5.20
1.937,-3.47,0.32,2.97,4.58
1.947,-2.59,-1.09,3.53,4.51
1.957,-1.73,-1.46,1.61,2.78
1.967,-1.52,-1.41,0.63,2.17
1.977,-1.63,-1.00,0.27,1.94
1.987,-1.84,-0.47,0.21,1.91
1.997,-1.76,0.04,0.44,1.81
2.007,-1.55,0.66,1.34,2.15
2.017,-1.70,1.22,2.69,3.40
2.027,-1.36,2.02,1.49,2.85
2.037,-0.90,2.86,-1.14,3.21
2.047,-1.50,2.80,0.21,3.18
2.057,-2.12,1.81,0.80,2.90
2.067,-1.84,1.33,-0.35,2.30
2.077,-1.96,0.06,0.04,1.96
2.087,-1.87,-1.58,1.71,2.98
2.097,-2.86,-2.50,5.12,6.37
2.107,-2.55,-2.62,-1.71,4.03
2.117,-1.81,-2.42,-6.12,6.82
2.127,-2.31,-1.05,-3.23,4.11
2.137,-2.34,0.85,-0.52,2.55
2.147,-1.77,1.90,0.36,2.62
2.157,-0.50,1.51,-1.18,1.98
2.167,0.76,0.20,-2.47,2.59
2.177,1.56,-1.19,-2.32,3.04
2.187,1.27,-1.57,-1.21,2.35
2.197,1.23,-1.18,-0.68,1.83
2.207,1.68,-1.07,0.05,1.99
2.217,1.77,-1.05,0.31,2.08
2.227,1.59,-1.07,0.40,1.95
2.237,1.59,-1.07,0.15,1.92
2.247,1.87,-1.09,-0.65,2.26
2.257,2.13,-0.64,-0.93,2.41
2.267,1.48,-0.97,-1.06,2.07
2.277,-2.76,-4.50,-1.24,5.42
2.287,-1.15,-4.91,-2.24,5.51
2.297,2.88,-3.91,-3.53,6.00
2.307,1.84,-1.49,-1.81,2.98
2.317,0.91,-0.19,-2.25,2.43
2.327,0.81,0.53,-3.07,3.22
2.337,0.41,0.16,-2.23,2.28
2.346,0.84,-0.40,-1.90,2.11
2.357,1.29,-0.25,-1.60,2.06
2.367,1.52,-0.25,-1.39,2.07
2.377,1.86,-0.06,-1.18,2.21
2.386,2.32,-0.38,-2.08,3.13
2.396,3.06,-1.85,-2.80,4.54
2.407,3.20,-2.25,-3.14,5.01
2.417,2.31,-1.70,-3.14,4.26
2.427,1.43,-1.41,-3.16,3.75
2.436,0.60,-0.43,-3.76,3.83
2.446,-0.05,0.94,-4.58,4.68
2.456,-0.22,1.57,-4.79,5.05
2.466,0.00,1.29,-4.64,4.82
2.476,0.64,0.56,-4.52,4.60
2.486,1.66,-0.03,-4.57,4.86
2.496,2.81,-0.29,-4.63,5.42
2.506,3.40,-1.30,-3.94,5.37
2.516,3.66,-2.19,-3.08,5.26
2.526,2.98,-1.10,-2.14,3.83
2.536,1.93,-0.54,-1.24,2.36
2.546,0.79,-0.81,-0.09,1.13
2.556,-0.54,-1.02,0.49,1.26
2.566,-1.73,-0.20,0.66,1.86
2.576,-2.11,1.58,1.40,2.99
2.586,-2.33,2.29,1.27,3.50
2.596,-2.67,3.07,0.22,4.08
2.606,-2.98,3.58,-0.53,4.69
2.616,-3.36,3.48,-0.15,4.84
2.626,-3.20,3.86,0.51,5.04
2.636,-2.66,3.93,1.34,4.93
2.646,-1.59,3.14,2.31,4.21
2.656,-0.26,2.70,2.84,3.93
2.666,0.85,2.28,2.98,3.85
2.676,1.12,1.51,2.74,3.33
2.686,0.97,1.33,1.94,2.55
2.696,0.72,0.88,1.44,1.83
2.706,0.43,0.38,1.63,1.73
2.716,-0.00,-0.37,1.38,1.43
2.726,-0.37,-1.62,1.01,1.95
2.736,-0.53,-1.83,1.05,2.18
2.746,-1.13,-1.19,1.07,1.96
2.756,-1.75,-0.68,1.11,2.18
2.766,-2.45,-0.64,1.42,2.90
2.776,-2.88,-0.37,1.80,3.42
2.786,-3.00,-0.11,2.35,3.82
2.796,-2.85,-0.13,2.20,3.61
2.806,-2.53,0.03,1.75,3.08
2.816,-2.15,0.18,1.50,2.63
2.826,-1.67,0.08,1.49,2.24
2.836,-1.29,-0.38,1.29,1.86
2.846,-0.89,-0.80,0.99,1.55
2.856,-0.45,-1.05,0.74,1.37
2.866,0.11,-1.34,0.16,1.35
2.876,0.78,-1.53,-0.74,1.87
2.886,1.30,-1.66,-1.44,2.56
2.896,1.75,-1.91,-1.93,3.23
2.906,2.14,-2.11,-2.44,3.88
2.916,2.54,-2.29,-2.69,4.35
2.926,2.82,-2.34,-2.75,4.58
2.936,3.31,-2.03,-2.88,4.84
2.946,3.73,-1.19,-3.06,4.97
2.956,3.97,-0.20,-3.43,5.25
2.966,3.76,0.23,-3.79,5.35
2.976,2.95,0.30,-3.77,4.79
2.986,2.17,0.46,-2.60,3.42
2.996,1.69,1.94,-1.37,2.91
3.006,1.28,4.00,-0.35,4.21
3.016,0.38,6.06,0.76,6.12
3.026,-1.33,7.46,1.06,7.65
3.035,-3.73,6.13,1.42,7.31
3.045,-4.99,3.48,2.72,6.66
3.056,-5.43,2.02,2.77,6.42
3.066,-5.13,1.26,1.53,5.51
3.076,-4.37,1.32,2.22,5.07
3.085,-2.66,1.95,3.14,4.55
3.096,-1.13,2.41,2.87,3.91
3.106,-0.58,2.65,1.40,3.05
3.115,-0.73,2.95,0.70,3.12
3.125,-1.19,2.95,0.72,3.26
3.136,-1.93,2.28,1.22,3.23
3.145,-2.51,1.45,1.28,3.17
3.155,-2.47,0.82,0.15,2.61
3.165,-2.17,0.10,-0.89,2.35
3.175,-1.69,-0.72,-1.09,2.14
3.185,-1.35,-1.71,-1.13,2.45
3.195,-1.72,-1.95,-0.76,2.71
3.205,-1.15,-1.11,-0.24,1.61
3.215,-0.75,-0.53,0.02,0.92
3.225,-0.37,-0.56,0.73,0.99
3.235,0.02,-1.06,0.63,1.23
3.245,0.33,-1.69,-0.03,1.72
3.255,0.33,-1.83,0.04,1.86
3.265,0.13,-1.63,0.17,1.64
3.275,0.05,-1.48,0.16,1.49
3.285,-0.01,-1.21,0.21,1.23
3.295,0.08,-0.98,0.15,1.00
3.305,-0.09,-0.75,0.22,0.79
3.315,-0.02,-0.70,-0.16,0.72
3.325,0.27,-0.48,-0.64,0.85
3.335,0.36,-0.27,-0.97,1.07
3.345,0.34,-0.30,-1.27,1.35
3.355,0.22,-0.45,-1.69,1.77
3.365,0.02,-0.55,-2.10,2.17
3.375,-0.19,-0.60,-2.53,2.60
3.385,-0.35,-0.68,-2.90,3.00
3.395,-0.50,-0.94,-3.19,3.36
3.405,-0.57,-1.42,-3.31,3.65
3.415,-0.53,-2.25,-3.12,3.89
3.425,-0.36,-3.40,-2.71,4.36
3.435,-0.15,-4.53,-2.06,4.98
3.445,0.15,-5.24,-1.71,5.51
3.455,0.27,-5.30,-1.89,5.63
3.465,-0.16,-4.22,-2.66,4.99
3.475,-1.14,-2.29,-3.93,4.68
3.485,-2.12,-0.46,-5.42,5.84
3.495,-2.60,0.73,-6.49,7.03
3.505,-2.27,0.90,-6.11,6.58
3.515,-1.47,0.27,-5.54,5.74
3.525,0.16,-0.57,-5.19,5.23
3.535,2.28,-1.35,-4.24,5.00
3.545,4.05,-1.76,-3.17,5.43
3.555,4.78,-1.82,-2.41,5.65
3.565,4.36,-1.23,-1.08,4.66
3.575,3.15,-0.50,0.59,3.25
3.585,1.73,0.25,1.38,2.23
3.595,-0.14,1.98,1.38,2.42
3.605,-2.11,4.72,0.98,5.27
3.615,-3.29,6.53,-0.58,7.33
3.625,-3.78,7.98,-2.18,9.10
3.635,-3.59,9.42,-3.21,10.58
3.645,-2.50,9.56,-2.79,10.27
3.655,-0.84,7.08,-0.74,7.17
3.665,0.24,4.57,1.31,4.76
3.675,0.52,2.39,3.65,4.40
3.685,0.54,0.61,5.41,5.47
3.695,0.86,-0.62,5.36,5.46
3.705,1.97,-1.50,4.78,5.38
3.714,2.75,-2.63,4.70,6.05
3.724,2.66,-3.71,3.85,5.97
3.735,2.31,-3.77,2.07,4.89
3.745,1.27,-2.40,0.28,2.73
3.754,-0.26,-1.21,-0.45,1.32
3.764,-1.72,-0.53,-0.53,1.87
3.774,-2.93,-0.35,-0.03,2.95
3.784,-3.80,-0.48,0.91,3.94
3.794,-4.34,-0.78,1.97,4.83
3.804,-4.59,-1.12,2.69,5.43
3.814,-4.57,-1.45,2.79,5.55
3.824,-4.32,-1.65,2.60,5.30
3.834,-4.07,-1.66,2.24,4.93
3.844,-3.73,-1.80,1.75,4.49
3.854,-3.02,-2.04,1.18,3.83
3.864,-2.05,-2.19,0.50,3.04
3.874,-0.88,-2.06,-0.22,2.25
3.884,0.66,-1.87,-0.78,2.13
3.894,2.46,-1.97,-1.79,3.62
3.904,4.16,-2.55,-3.31,5.89
3.914,5.42,-3.11,-3.77,7.30
3.924,5.64,-3.26,-3.34,7.32
3.934,5.36,-3.23,-4.05,7.45
3.944,4.80,-1.23,-5.47,7.38
3.954,3.69,1.97,-5.50,6.91
3.964,2.83,1.77,-3.58,4.89
3.974,2.59,1.10,-2.29,3.63
3.984,2.19,2.28,-1.62,3.55
3.994,1.37,4.18,-0.43,4.42
4.004,0.05,5.92,1.08,6.02
4.014,-1.75,7.06,2.60,7.72
4.024,-3.25,7.21,4.11,8.91
4.034,-4.14,6.72,4.45,9.06
4.044,-4.52,5.27,2.95,7.55
4.054,-4.60,3.32,1.36,5.83
4.064,-4.46,2.50,2.05,5.51
4.074,-3.25,3.06,3.12,5.45
4.084,-1.84,3.40,2.81,4.78
4.094,-1.23,3.07,1.13,3.50
4.104,-1.59,2.85,0.27,3.27
4.114,-2.36,2.59,0.64,3.56
4.124,-3.10,2.26,1.50,4.12
4.134,-2.89,2.40,1.45,4.03
4.144,-2.33,1.91,-0.24,3.03
4.154,-2.25,0.31,-1.23,2.58
4.164,-1.85,-0.83,-0.22,2.04
4.174,-1.00,-1.46,0.32,1.80
4.184,-0.61,-1.36,0.51,1.58
4.194,-0.85,-0.96,0.50,1.38
4.204,-1.28,-1.01,-0.18,1.64
4.214,-1.40,-1.64,-0.50,2.21
4.224,-1.23,-2.28,-0.09,2.59
4.234,-0.74,-2.37,0.09,2.49
4.244,-0.04,-2.23,-0.09,2.24
4.254,0.69,-2.01,-0.35,2.15
4.264,1.18,-1.66,-0.62,2.13
4.274,1.39,-1.29,-0.54,1.98
4.284,1.40,-0.94,-0.48,1.75
4.294,1.19,-0.77,-0.39,1.47
4.303,0.84,-0.73,-0.65,1.29
4.314,0.67,-0.71,-1.16,1.51
4.324,0.49,-0.83,-1.59,1.86
4.334,0.22,-0.97,-1.95,2.19
4.343,-0.11,-1.06,-2.33,2.56
4.353,-0.34,-1.01,-2.88,3.07
4.364,-0.61,-0.88,-3.37,3.54
4.374,-0.85,-0.96,-3.73,3.95
4.384,-1.10,-1.53,-3.76,4.20
4.394,-1.32,-2.78,-3.46,4.63
4.403,-1.09,-4.44,-2.74,5.33
4.414,-0.40,-5.85,-1.92,6.17
4.423,0.25,-6.63,-1.68,6.84
4.433,0.28,-6.14,-2.25,6.54
4.443,-0.82,-3.87,-3.58,5.33
4.453,-2.50,-0.93,-5.22,5.86
4.463,-3.63,1.48,-6.29,7.41
4.473,-3.55,2.48,-5.35,6.88
4.483,-2.02,1.57,-4.42,5.10
4.493,0.23,-0.43,-3.82,3.85
4.503,2.53,-2.19,-2.89,4.42
4.513,4.17,-2.77,-2.39,5.54
4.523,4.67,-2.65,-2.28,5.83
4.533,4.23,-2.01,-1.33,4.87
4.543,3.16,-0.91,0.30,3.30
4.553,1.68,-0.01,1.12,2.02
4.563,0.24,2.02,0.96,2.25
4.573,-0.86,6.14,-0.03,6.20
4.583,-1.22,9.36,-1.74,9.59
4.593,-1.00,11.08,-3.08,11.54
4.605,-0.24,11.90,-3.05,12.29
4.613,1.20,11.05,-1.63,11.23
4.623,2.25,8.11,0.85,8.46
4.633,2.15,5.12,3.06,6.34
4.643,1.54,2.56,4.80,5.65
4.653,0.97,0.65,5.61,5.73
4.663,0.43,-0.97,5.66,5.76
4.673,0.31,-2.24,5.10,5.57
4.683,1.25,-2.87,4.29,5.31
4.693,1.73,-3.85,3.80,5.68
4.703,1.41,-4.34,2.81,5.36
4.713,0.60,-3.46,1.30,3.74
4.723,-0.47,-1.96,0.41,2.06
4.733,-1.60,-0.91,0.11,1.84
4.743,-2.57,-0.43,0.00,2.61
4.753,-3.23,-0.44,0.39,3.28
4.763,-3.51,-0.77,1.24,3.81
4.773,-3.52,-1.20,2.21,4.33
4.783,-3.36,-1.52,2.85,4.66
4.793,-3.24,-1.47,3.00,4.66
4.803,-3.14,-1.31,2.79,4.40
4.813,-2.96,-1.40,2.40,4.06
4.823,-2.60,-1.59,1.92,3.60
4.833,-1.90,-1.94,1.50,3.10
4.843,-0.85,-2.21,0.73,2.48
4.853,0.43,-2.12,0.02,2.17
4.863,2.01,-2.19,-0.73,3.06
4.872,3.74,-2.59,-2.14,5.03
4.883,5.33,-3.18,-3.48,7.11
4.893,6.23,-3.43,-3.60,7.97
4.903,6.41,-3.57,-3.64,8.19
4.913,6.00,-3.26,-4.13,7.98
4.923,4.48,-0.09,-4.44,6.30
4.933,2.49,1.96,-3.39,4.64
4.943,1.30,0.97,-2.05,2.62
4.953,0.41,0.46,-2.16,2.24
4.963,-0.23,2.01,-2.26,3.03
4.973,-0.40,4.04,-0.83,4.14
4.982,-1.12,5.63,1.55,5.94
4.993,-1.88,6.83,3.93,8.10
5.002,-2.06,8.06,4.91,9.66
5.013,-2.06,9.07,4.62,10.39
5.022,-1.97,8.05,2.72,8.73
5.033,-1.92,5.71,1.18,6.14
5.042,-1.72,4.16,1.89,4.89
5.052,-1.06,3.68,2.37,4.51
5.062,-0.76,3.26,1.66,3.74
5.072,-1.47,2.62,0.47,3.04
5.083,-2.39,2.21,-0.18,3.26
5.092,-3.23,2.00,-0.04,3.80
5.102,-4.07,2.30,0.54,4.71
5.113,-4.67,2.63,1.34,5.52
5.122,-4.75,2.46,0.37,5.36
5.132,-4.00,1.18,-0.72,4.23
5.142,-2.49,-0.55,-0.01,2.55
5.152,-1.31,-1.20,0.61,1.88
5.162,-0.83,-1.00,1.21,1.78
5.172,-0.30,-1.11,0.40,1.21
5.182,-0.46,-1.89,-1.13,2.25
5.192,-0.46,-1.97,-0.90,2.22
5.202,-0.31,-2.19,0.12,2.21
5.212,0.14,-2.67,0.23,2.68
5.222,0.83,-2.94,-0.30,3.07
5.232,1.44,-3.02,-0.49,3.38
5.242,1.78,-2.99,-0.20,3.49
5.252,1.80,-2.81,0.14,3.34
5.262,1.61,-2.48,0.22,2.97
5.272,1.40,-2.05,-0.18,2.49
5.282,1.27,-1.67,-0.97,2.31
5.292,1.21,-1.26,-1.74,2.47
5.302,1.13,-0.92,-2.37,2.78
5.312,0.94,-0.82,-2.96,3.21
5.322,0.54,-0.94,-3.53,3.70
5.332,-0.03,-1.14,-4.01,4.17
5.342,-0.60,-1.30,-4.07,4.31
5.352,-1.06,-1.51,-3.54,3.99
5.362,-1.17,-2.52,-2.50,3.73
5.372,-0.73,-4.38,-1.27,4.62
5.382,-0.04,-6.12,-0.99,6.20
5.392,-0.18,-6.82,-1.03,6.90
5.402,-0.76,-5.72,-2.36,6.23
5.412,-1.78,-2.70,-4.03,5.17
5.422,-2.92,0.45,-5.61,6.34
5.432,-3.42,3.01,-6.99,8.35
5.442,-3.09,3.41,-5.89,7.47
5.452,-1.98,1.45,-4.71,5.31
5.462,-0.13,-0.74,-4.38,4.45
5.472,2.12,-2.12,-3.98,4.98
5.482,3.90,-2.40,-3.32,5.66
5.492,4.68,-2.18,-2.65,5.80
5.502,4.44,-1.64,-1.83,5.08
5.512,3.44,-0.80,0.01,3.54
5.522,2.05,0.18,1.37,2.47
5.532,0.57,2.05,1.75,2.75
5.542,-0.68,5.59,0.87,5.70
5.552,-1.18,8.77,-0.86,8.89
5.562,-1.38,10.50,-2.23,10.82
5.572,-0.95,11.40,-2.44,11.70
5.582,0.67,10.99,-1.62,11.13
5.592,2.06,8.43,0.47,8.69
5.602,2.28,5.30,2.87,6.44
5.612,2.27,2.63,4.02,5.31
5.622,1.80,0.48,5.03,5.36
5.632,1.09,-1.30,6.10,6.33
5.642,1.20,-2.22,6.09,6.60
5.651,1.90,-3.05,4.92,6.09
5.662,1.90,-3.77,3.90,5.75
5.672,1.26,-3.74,2.95,4.93
5.682,0.62,-2.90,1.74,3.44
5.692,-0.43,-1.81,1.08,2.15
5.701,-1.54,-0.69,0.35,1.72
5.712,-2.37,-0.04,0.05,2.37
5.721,-2.90,0.04,0.58,2.96
5.731,-3.10,-0.32,1.60,3.50
5.741,-3.05,-0.88,2.67,4.14
5.752,-2.85,-1.42,3.12,4.46
5.761,-2.72,-1.74,2.95,4.37
5.771,-2.75,-1.74,2.43,4.06
5.781,-2.81,-1.81,1.92,3.85
5.791,-2.55,-1.92,1.51,3.53
5.801,-1.91,-2.05,0.94,2.95
5.811,-1.09,-2.06,0.16,2.34
5.821,-0.03,-1.79,-0.35,1.82
5.831,1.50,-1.54,-0.95,2.35
5.841,3.29,-2.11,-2.27,4.52
5.851,4.84,-2.96,-3.25,6.54
5.861,5.75,-3.52,-2.76,7.29
5.871,5.98,-3.95,-2.41,7.56
5.881,6.01,-3.89,-3.57,8.01
5.891,5.26,-1.34,-4.57,7.09
5.901,3.09,1.98,-3.58,5.13
5.911,1.61,1.80,-1.97,3.12
5.921,1.06,2.14,-2.49,3.45
5.931,0.84,4.06,-2.37,4.78
5.941,0.50,5.58,0.62,5.64
5.951,-0.17,6.88,2.95,7.48
5.961,-1.15,7.51,3.11,8.21
5.971,-2.43,7.20,2.70,8.07
5.981,-3.56,4.96,2.21,6.49
5.991,-3.98,2.16,1.66,4.83
6.001,-3.76,1.56,1.77,4.44
6.011,-2.98,2.30,2.93,4.77
6.021,-1.56,3.53,3.17,4.99
6.031,-0.74,4.23,1.84,4.67
6.041,-0.97,4.32,-0.17,4.43
6.051,-1.85,4.27,-0.40,4.67
6.061,-2.89,4.32,0.62,5.23
6.071,-3.76,4.32,1.75,5.99
6.081,-4.12,3.84,1.58,5.85
6.091,-4.17,2.60,0.52,4.94
6.101,-3.90,0.37,0.17,3.93
6.111,-2.85,-1.10,-0.16,3.06
6.121,-1.94,-0.87,0.47,2.18
6.131,-1.59,-0.59,0.82,1.88
6.141,-1.54,-0.65,0.85,1.88
6.151,-1.48,-1.38,0.20,2.03
6.161,-1.28,-2.05,-0.48,2.47
6.171,-0.78,-2.22,-0.90,2.52
6.181,-0.10,-2.13,-0.64,2.22
6.191,0.60,-1.95,-0.31,2.06
6.201,1.18,-1.83,-0.09,2.18
6.211,1.51,-1.77,0.05,2.32
6.221,1.59,-1.83,0.09,2.42
6.231,1.57,-1.87,0.03,2.44
6.241,1.41,-1.79,0.02,2.28
6.251,1.14,-1.69,-0.18,2.05
6.261,0.87,-1.57,-0.68,1.92
6.270,0.63,-1.45,-1.32,2.06
6.281,0.42,-1.37,-1.96,2.43
6.291,0.09,-1.30,-2.63,2.93
6.301,-0.27,-1.06,-3.33,3.50
6.311,-0.55,-0.87,-3.80,3.94
6.320,-0.75,-0.85,-3.85,4.01
6.330,-1.07,-1.19,-3.35,3.71
6.341,-1.29,-2.25,-2.68,3.73
6.350,-1.06,-4.10,-2.11,4.73
6.360,-0.40,-5.79,-1.59,6.02
6.370,0.23,-6.68,-1.72,6.91
6.380,0.57,-6.22,-2.51,6.74
6.391,0.06,-4.25,-3.65,5.60
6.401,-1.20,-2.08,-4.94,5.49
6.410,-2.14,-0.33,-5.55,5.96
6.420,-2.35,0.36,-4.65,5.22
6.430,-1.57,0.01,-3.99,4.29
