time,ax,ay,az,atotal
0.499,0.69,-0.37,-1.59,1.78
0.509,0.64,-0.73,-1.38,1.69
0.519,0.73,-1.42,-1.50,2.19
0.529,1.00,-1.85,-1.70,2.70
0.539,1.41,-2.25,-1.68,3.14
0.549,1.69,-2.49,-1.57,3.39
0.559,1.38,-2.76,-0.47,3.12
0.569,-3.88,-2.05,9.61,10.57
0.579,-6.09,2.34,3.05,7.20
0.589,0.53,-3.61,0.52,3.69
0.599,0.91,-3.04,-4.16,5.23
0.609,1.22,-1.56,-0.57,2.06
0.619,-0.46,-3.06,1.17,3.30
0.629,-0.68,-2.38,0.80,2.60
0.639,0.20,-0.72,1.80,1.95
0.649,0.74,-0.56,2.66,2.82
0.659,0.92,0.37,2.26,2.47
0.669,0.20,2.10,1.52,2.60
0.679,-1.09,3.80,2.02,4.44
0.689,-2.14,4.62,0.07,5.09
0.699,-1.88,4.15,-1.06,4.68
0.709,-1.39,3.44,-1.47,3.99
0.719,-0.40,2.99,-1.53,3.38
0.729,0.28,2.52,-0.76,2.64
0.739,0.45,2.23,-0.79,2.41
0.749,0.58,2.24,-1.44,2.73
0.759,1.08,1.87,-1.65,2.72
0.769,1.54,1.28,-1.19,2.32
0.779,1.76,0.95,-0.67,2.11
0.789,1.58,0.40,0.20,1.64
0.799,0.39,-1.36,0.09,1.42
0.809,0.44,-1.78,1.04,2.10
0.819,0.54,-1.04,3.12,3.33
0.829,0.04,0.54,3.18,3.23
0.839,0.03,1.97,2.46,3.15
0.849,1.42,2.48,3.18,4.28
0.859,2.04,1.49,4.38,5.06
0.869,1.61,1.57,3.62,4.26
0.879,1.31,1.75,2.68,3.46
0.889,0.95,1.31,1.77,2.40
0.899,0.09,1.01,1.33,1.68
0.909,-0.89,1.06,1.64,2.14
0.918,-2.35,1.37,2.21,3.50
0.929,-3.77,1.52,3.03,5.08
0.938,-4.98,1.62,3.46,6.28
0.949,-5.89,1.69,3.54,7.08
0.959,-6.45,1.63,3.48,7.51
0.968,-6.74,1.36,3.35,7.65
0.979,-6.81,0.81,3.24,7.59
0.989,-6.78,0.03,3.09,7.45
0.999,-6.67,-0.45,2.87,7.27
1.009,-6.41,-0.52,2.66,6.96
1.018,-6.12,-0.35,2.47,6.61
1.028,-5.80,-0.29,2.34,6.26
1.038,-5.41,-0.08,2.01,5.77
1.049,-4.89,0.33,1.52,5.13
1.058,-4.51,0.45,1.25,4.70
1.068,-4.05,0.29,1.03,4.19
1.078,-3.46,0.22,0.52,3.51
1.088,-2.91,0.18,0.05,2.92
1.098,-2.33,0.07,-0.20,2.34
1.108,-1.84,0.12,-0.58,1.93
1.118,-1.45,0.36,-0.92,1.75
1.128,-1.07,0.75,-1.18,1.76
1.138,-0.76,1.07,-1.41,1.92
1.148,-0.57,0.98,-1.75,2.09
1.158,-0.40,0.96,-1.94,2.20
1.168,-0.20,1.00,-2.15,2.38
1.178,-0.06,1.08,-2.47,2.69
1.188,-0.03,1.12,-2.55,2.79
1.198,-0.04,1.26,-2.65,2.93
1.208,0.00,1.45,-2.84,3.19
1.218,0.16,1.53,-3.27,3.62
1.228,0.16,1.72,-4.08,4.43
1.238,0.26,1.81,-4.61,4.96
1.248,0.12,2.23,-5.10,5.57
1.258,0.04,2.53,-4.78,5.41
1.268,-0.01,2.68,-4.53,5.26
1.278,-0.07,2.63,-4.76,5.44
1.288,0.02,2.44,-4.51,5.13
1.298,0.19,2.16,-4.59,5.07
1.308,0.50,1.85,-4.80,5.17
1.318,0.81,1.77,-4.79,5.17
1.328,1.01,1.94,-4.96,5.42
1.338,1.33,2.32,-4.95,5.63
1.348,1.25,3.66,-5.21,6.48
1.358,1.15,4.47,-5.14,6.90
1.368,1.47,3.78,-4.18,5.82
1.378,1.70,2.49,-3.18,4.38
1.388,1.85,1.75,-3.00,3.93
1.398,1.91,1.28,-3.01,3.78
1.408,1.92,0.69,-3.21,3.80
1.418,2.15,0.32,-3.22,3.88
1.428,2.52,0.43,-2.98,3.93
1.438,2.86,0.94,-2.66,4.02
1.448,2.83,1.52,-2.39,4.00
1.458,2.54,1.47,-1.93,3.51
1.468,2.27,1.15,-1.44,2.92
1.478,1.79,0.71,-1.06,2.20
1.488,1.23,-0.09,-1.03,1.60
1.498,0.71,-0.78,-1.18,1.59
1.508,0.49,-0.82,-0.90,1.31
1.518,0.37,-0.34,-0.60,0.78
1.528,0.27,0.17,-0.45,0.55
1.538,0.23,0.46,-0.41,0.65
1.548,0.39,0.55,-0.44,0.81
1.558,0.67,0.91,-0.40,1.20
1.568,0.76,1.19,-0.52,1.51
1.578,0.85,1.05,-0.79,1.57
1.588,0.94,1.05,-1.20,1.85
1.598,1.07,0.91,-1.52,2.07
1.608,1.37,0.44,-1.61,2.16
1.618,1.63,0.63,-1.48,2.30
1.628,3.10,2.24,-1.11,3.98
1.638,10.00,6.40,3.92,12.50
1.648,8.05,3.75,5.25,10.31
1.658,5.39,1.62,1.81,5.92
1.668,3.51,0.67,1.26,3.79
1.677,1.82,0.73,1.85,2.69
1.688,0.87,-0.37,1.96,2.17
1.698,0.05,-1.22,1.67,2.07
1.708,-1.18,0.02,0.49,1.28
1.717,-2.03,0.40,-1.08,2.33
1.728,-1.94,1.10,1.45,2.66
1.737,-1.69,0.65,2.94,3.45
1.747,-2.19,-0.79,0.48,2.38
1.757,-1.51,-1.32,-0.26,2.02
1.768,-1.02,-0.98,-0.38,1.46
1.777,-0.73,-0.53,-0.61,1.09
1.788,-0.11,0.16,-0.89,0.91
1.797,0.28,0.57,-0.85,1.06
1.807,0.55,0.93,-1.01,1.48
1.817,0.86,1.19,-0.84,1.69
1.827,1.27,1.01,-0.34,1.65
1.837,1.66,0.64,-0.09,1.78
1.848,1.78,0.27,-0.37,1.84
1.857,1.91,0.28,-0.62,2.03
1.867,1.88,0.41,-0.83,2.09
1.877,1.69,0.44,-0.68,1.87
1.887,1.56,0.46,-0.50,1.70
1.897,1.52,0.40,-0.53,1.66
1.907,1.33,0.24,-0.42,1.41
1.917,0.90,-0.00,-0.08,0.91
1.927,0.44,-0.01,0.73,0.86
1.937,-0.12,0.12,1.13,1.14
1.947,-0.12,-0.06,1.29,1.30
1.957,-0.02,-0.13,1.33,1.34
1.967,0.08,-0.19,1.09,1.11
1.977,0.13,-0.35,0.84,0.92
1.987,0.22,-0.15,0.72,0.76
1.997,0.43,0.28,0.49,0.71
2.007,-0.52,1.50,0.09,1.59
2.017,0.19,0.14,-0.67,0.72
2.027,0.15,1.76,-0.50,1.83
2.037,-0.80,4.01,-0.18,4.09
2.047,-0.02,5.32,-1.56,5.54
2.057,2.45,-1.58,-0.70,3.00
2.067,1.50,-3.35,-0.11,3.67
2.077,2.15,-0.62,0.66,2.33
2.087,3.73,0.03,0.29,3.74
2.097,4.45,0.50,-0.37,4.50
2.107,3.71,1.58,0.19,4.04
2.117,2.61,1.89,0.44,3.25
2.127,1.54,1.46,0.21,2.13
2.137,0.77,1.30,-0.13,1.52
2.147,0.20,1.56,-0.40,1.63
2.157,-0.68,1.60,-0.76,1.90
2.167,-1.39,0.59,-1.54,2.16
2.177,-1.67,-0.64,-1.91,2.62
2.187,-1.91,-1.23,-1.77,2.88
2.197,-2.11,-1.53,-1.28,2.90
2.207,-2.29,-1.90,-0.76,3.07
2.217,-2.45,-2.38,-0.42,3.44
2.227,-2.56,-2.80,-0.15,3.80
2.237,-2.84,-3.08,-0.10,4.19
2.247,-3.26,-3.09,0.38,4.51
2.257,-3.51,-3.10,0.66,4.73
2.267,-3.72,-3.04,0.85,4.88
2.277,-3.67,-2.51,0.89,4.54
2.287,-3.36,-1.94,0.69,3.94
2.297,-2.26,-0.90,1.17,2.70
2.307,-1.08,-0.56,1.89,2.25
2.317,-0.78,-1.01,0.82,1.52
2.327,-0.12,-0.21,0.86,0.89
2.337,0.45,-0.20,0.92,1.04
2.347,0.51,-0.50,0.48,0.86
2.356,0.64,-0.40,0.32,0.82
2.367,0.84,-0.46,0.15,0.97
2.376,0.69,-0.72,-0.35,1.06
2.387,0.63,-0.69,-1.05,1.40
2.396,0.78,-0.34,-1.38,1.62
2.407,1.01,-0.00,-1.32,1.66
2.416,1.30,0.31,-0.69,1.51
2.426,1.48,0.45,-0.39,1.59
2.436,1.61,1.03,-0.22,1.92
2.447,1.40,0.94,-0.26,1.70
2.456,1.22,1.55,0.44,2.02
2.467,1.20,1.34,1.09,2.10
2.476,1.18,0.98,1.47,2.12
2.486,0.79,0.22,1.19,1.45
2.496,0.16,-0.03,0.38,0.41
2.506,-0.27,0.35,-0.33,0.55
2.516,-0.40,0.38,-0.85,1.01
2.526,-0.23,0.76,-0.89,1.19
2.536,-0.26,1.10,-1.16,1.62
2.546,-0.34,1.18,-1.14,1.68
2.556,-0.30,1.31,-1.16,1.77
2.566,0.10,1.31,-1.41,1.93
2.576,0.50,1.34,-1.19,1.86
2.586,0.59,0.99,-0.84,1.43
2.596,0.87,0.76,-0.42,1.23
2.606,0.91,0.49,-0.57,1.18
2.616,0.81,0.01,-1.23,1.47
2.626,0.95,-0.41,-1.22,1.60
2.636,1.09,-0.51,-0.32,1.25
2.646,0.89,-0.51,0.87,1.35
2.656,0.65,-0.37,1.79,1.94
2.666,0.05,-0.33,2.61,2.63
2.676,-0.13,-0.29,2.36,2.39
2.686,-0.03,-0.26,1.61,1.63
2.696,-0.05,-0.39,1.03,1.10
2.706,-0.59,-0.77,0.65,1.17
2.716,-1.35,-0.91,0.63,1.75
2.726,-2.07,-1.29,0.27,2.45
2.736,-2.13,-0.96,-0.50,2.39
2.746,-1.60,-0.76,-0.45,1.83
2.756,-1.35,-0.92,-0.41,1.68
2.766,0.13,-0.52,-0.06,0.54
2.776,0.56,-0.04,-0.13,0.58
2.786,0.93,-0.47,-0.94,1.40
2.796,1.72,-0.22,-1.88,2.56
2.806,2.52,-0.22,-2.20,3.36
2.816,2.92,-0.04,-1.65,3.35
2.826,2.92,0.34,-0.54,2.99
2.836,3.04,0.57,0.10,3.10
2.846,2.79,1.03,0.08,2.97
2.856,2.59,1.56,-0.27,3.03
2.866,2.33,1.55,-0.63,2.87
2.876,0.75,1.41,-0.60,1.71
2.886,-0.77,0.53,-1.29,1.59
2.896,-1.37,-0.92,-1.71,2.38
2.906,-2.23,-0.66,-1.05,2.55
2.916,-1.86,-0.80,-0.71,2.15
2.926,-0.78,-0.82,-0.59,1.28
2.936,-5.58,7.80,-0.26,9.59
2.946,-1.91,-3.29,-1.80,4.21
2.956,-1.88,-1.16,-2.17,3.10
2.966,-1.28,1.15,-1.09,2.04
2.976,-1.05,1.99,-0.50,2.31
2.986,-0.77,1.01,0.57,1.39
2.996,-0.24,0.91,0.89,1.29
3.006,0.34,1.38,0.72,1.59
3.015,0.47,1.47,0.64,1.67
3.026,0.65,1.59,1.15,2.07
3.036,1.18,1.92,1.41,2.66
3.046,1.11,1.51,-0.17,1.89
3.056,1.37,0.79,-0.65,1.71
3.066,2.07,-0.21,-2.03,2.91
3.076,3.00,-0.59,-2.97,4.27
3.086,2.73,0.15,-3.12,4.15
3.095,2.46,0.88,-3.20,4.13
3.106,2.46,1.18,-3.26,4.25
3.116,1.85,1.31,-2.35,3.27
3.126,1.48,1.09,-1.26,2.23
3.135,0.94,0.92,-0.71,1.50
3.146,0.02,0.83,-0.43,0.94
3.155,-1.10,0.99,0.50,1.57
3.165,-2.08,-0.09,1.24,2.42
3.175,-2.79,-0.42,1.19,3.06
3.186,-3.01,-0.06,0.79,3.11
3.195,-2.88,-0.12,1.13,3.09
3.205,-2.04,-0.43,1.34,2.48
3.215,-1.40,-0.07,1.18,1.83
3.225,-0.65,-0.20,1.08,1.28
3.235,-0.40,-0.38,0.94,1.09
3.245,-0.60,-0.72,0.57,1.09
3.255,-0.13,-0.41,-0.02,0.43
3.265,1.00,0.04,0.18,1.01
3.275,1.17,0.27,0.28,1.23
3.286,0.24,0.11,0.37,0.45
3.295,-0.88,-0.10,0.36,0.96
3.305,0.24,-0.56,0.40,0.73
3.315,3.32,-0.76,0.43,3.44
3.325,3.37,-0.92,0.04,3.50
3.335,2.49,-1.79,-0.22,3.07
3.345,1.64,-2.28,0.40,2.84
3.355,0.57,-2.44,0.69,2.60
3.365,0.28,-2.50,0.89,2.67
3.375,0.33,-2.38,1.14,2.66
3.386,0.33,-2.28,1.15,2.58
3.395,0.65,-1.86,1.38,2.40
3.405,0.88,-1.21,1.62,2.21
3.415,0.68,-1.05,1.41,1.88
3.425,0.30,-1.15,1.10,1.62
3.435,0.13,-0.63,1.11,1.29
3.445,0.54,0.35,1.53,1.66
3.455,1.14,1.12,2.69,3.13
3.465,0.85,2.90,-1.38,3.32
3.475,2.44,1.46,-0.04,2.84
3.485,1.24,3.07,-0.56,3.36
3.495,1.21,1.48,-1.37,2.35
3.505,0.91,1.52,-2.25,2.87
3.515,0.75,2.20,-3.92,4.56
3.525,0.09,1.79,-4.93,5.25
3.535,-1.22,1.23,-3.97,4.33
3.545,-1.95,2.57,-2.49,4.07
3.555,-2.00,3.23,-0.71,3.87
3.565,-1.82,2.87,0.34,3.41
3.575,-0.93,2.74,0.72,2.99
3.585,0.00,2.94,0.75,3.04
3.595,0.63,2.68,0.54,2.80
3.605,0.80,2.62,0.35,2.76
3.615,0.62,2.76,0.14,2.83
3.625,0.33,2.32,0.16,2.35
3.635,0.20,2.99,1.45,3.33
3.645,1.37,5.33,4.82,7.32
3.654,2.58,3.72,4.18,6.16
3.665,1.03,1.88,-1.58,2.66
3.675,-0.07,1.10,-4.57,4.70
3.685,-1.13,0.99,-5.20,5.41
3.695,-1.21,1.07,-4.01,4.32
3.705,-0.52,2.03,-2.06,2.93
3.715,-0.09,3.03,-0.18,3.03
3.725,0.65,3.37,0.91,3.55
3.735,1.24,3.55,1.24,3.96
3.745,1.47,3.15,0.60,3.53
3.755,1.73,2.74,-0.41,3.27
3.765,2.50,2.76,-0.58,3.77
3.774,3.46,1.80,-2.49,4.63
3.785,4.07,1.55,-3.14,5.37
3.794,4.15,1.24,-3.28,5.43
3.805,4.22,0.45,-2.63,4.99
3.814,4.21,0.07,-1.51,4.47
3.824,3.96,0.10,-0.35,3.97
3.835,3.53,0.14,0.24,3.54
3.844,3.21,-0.23,0.26,3.23
3.855,2.95,-0.50,-0.09,3.00
3.864,2.57,-0.57,-0.42,2.66
3.874,2.35,-0.65,-0.92,2.61
3.885,2.16,-0.77,-1.49,2.73
3.894,1.84,-1.14,-2.10,3.02
3.904,1.59,-1.18,-2.41,3.12
3.914,1.26,-0.67,-2.34,2.74
3.924,0.87,-0.11,-1.90,2.09
3.934,0.53,0.40,-1.49,1.63
3.944,0.30,0.99,-1.27,1.64
3.954,0.21,1.18,-1.68,2.07
3.964,0.20,1.11,-2.72,2.94
3.974,0.09,1.26,-3.69,3.90
3.984,-0.06,1.38,-4.25,4.47
3.994,-0.20,1.37,-4.58,4.79
4.004,-0.27,1.84,-4.44,4.81
4.014,-0.34,2.31,-4.04,4.67
4.024,-0.61,1.85,-4.24,4.66
4.034,-0.91,1.36,-4.43,4.73
4.044,-1.17,1.32,-4.37,4.72
4.054,-1.55,1.19,-4.08,4.53
4.064,-1.90,1.17,-3.62,4.25
4.074,-2.01,1.22,-3.14,3.92
4.084,-2.03,1.40,-2.95,3.84
4.094,-1.89,1.34,-3.20,3.95
4.104,-1.84,0.98,-3.44,4.03
4.114,-1.93,0.86,-3.12,3.77
4.124,-2.06,0.94,-2.48,3.36
4.134,-2.21,0.71,-1.86,2.98
4.144,-2.36,0.41,-1.43,2.79
4.154,-2.39,0.30,-0.87,2.56
4.164,-2.39,0.14,-0.29,2.42
4.174,-2.47,-0.02,0.17,2.48
4.184,-2.37,-0.00,0.45,2.42
4.194,-2.22,0.26,0.80,2.38
4.204,-2.11,0.26,0.92,2.32
4.214,-1.90,-0.01,0.84,2.07
4.224,-1.59,0.03,1.07,1.91
4.234,-1.40,0.58,1.49,2.12
4.244,-1.39,1.14,2.39,2.99
4.254,-1.69,1.48,2.68,3.50
4.264,-1.56,1.94,0.88,2.64
4.274,-1.35,2.08,0.82,2.61
4.284,-1.47,2.55,0.74,3.03
4.294,-1.72,2.90,1.74,3.79
4.304,-1.94,2.95,2.34,4.23
4.314,-2.03,2.77,2.21,4.08
4.324,-1.89,2.53,2.04,3.76
4.334,-2.03,2.30,1.53,3.43
4.344,-2.12,1.94,1.04,3.05
4.354,-2.04,1.97,0.91,2.98
4.364,-2.03,1.85,0.99,2.91
4.373,-2.15,1.42,1.30,2.88
4.384,-2.32,1.00,1.75,3.08
4.394,-2.43,0.30,2.18,3.28
4.404,-2.50,-0.32,2.39,3.47
4.414,-2.50,-0.59,2.44,3.54
4.424,-2.42,-0.78,2.23,3.38
4.434,-2.27,-1.04,2.04,3.22
4.444,-2.21,-1.19,2.12,3.29
4.454,-2.26,-1.27,2.11,3.34
4.464,-2.30,-1.07,2.21,3.37
4.474,-2.10,-0.65,2.25,3.14
4.484,-1.88,-0.29,2.56,3.19
4.493,-1.71,0.26,2.75,3.25
4.504,-1.47,0.60,2.63,3.07
4.514,-0.98,1.23,2.24,2.74
4.524,-0.42,1.93,2.31,3.04
4.534,0.09,1.84,2.40,3.03
4.543,0.61,1.63,2.54,3.08
4.553,1.04,1.42,2.26,2.86
4.563,1.38,1.26,1.61,2.47
4.573,1.70,1.16,1.04,2.30
4.583,2.03,1.00,0.24,2.28
4.593,2.37,0.75,-0.20,2.49
4.603,2.68,0.32,-0.17,2.70
4.613,2.98,0.39,0.06,3.01
4.623,3.21,0.61,0.78,3.36
4.633,5.67,1.89,4.33,7.38
4.643,11.28,3.59,0.88,11.87
4.653,8.41,-0.17,5.51,10.05
4.663,2.54,-2.60,2.31,4.31
4.673,1.29,-2.24,-0.30,2.60
4.683,2.95,-3.39,-3.21,5.52
4.693,4.81,-5.57,-3.12,8.00
4.703,3.88,-4.76,-1.43,6.30
4.713,1.89,-2.74,0.65,3.39
4.723,0.40,-1.50,2.36,2.83
4.733,0.06,-0.92,2.84,2.99
4.743,0.35,-0.68,1.97,2.11
4.753,0.39,-0.16,0.73,0.84
4.763,0.31,0.09,1.59,1.62
4.773,0.25,0.86,0.74,1.17
4.783,0.17,1.04,-0.05,1.06
4.793,1.31,-0.93,0.15,1.62
4.803,1.31,-1.15,-1.41,2.24
4.813,1.39,-2.02,0.80,2.58
4.823,0.36,-3.18,2.33,3.95
4.833,-1.52,-0.73,-2.22,2.79
4.843,-1.41,1.90,-3.69,4.38
4.853,0.04,3.59,-0.65,3.65
4.863,-0.54,2.18,0.82,2.39
4.873,-1.06,0.41,-1.04,1.54
4.883,-0.37,1.18,-1.58,2.00
4.893,-0.33,1.62,-2.41,2.92
4.903,-0.03,1.44,-2.39,2.79
4.913,0.11,0.64,-2.14,2.24
4.923,0.19,-0.37,-1.62,1.67
4.933,0.53,-1.03,-0.77,1.39
4.943,0.32,-1.50,-0.79,1.72
4.953,0.21,-1.33,-1.52,2.03
4.963,0.27,-0.68,-2.39,2.50
4.973,0.28,-0.02,-2.61,2.63
4.983,0.11,0.35,-2.04,2.07
4.993,-0.19,0.31,-1.40,1.44
5.003,-0.09,0.05,-0.88,0.89
5.013,0.01,-0.19,-0.36,0.40
5.023,0.00,-0.45,0.01,0.45
5.033,0.01,-0.60,-0.39,0.71
5.043,0.13,-0.50,-0.93,1.06
5.053,0.29,-0.47,-1.21,1.33
5.063,0.24,-0.32,-1.50,1.55
5.073,0.27,-0.22,-1.46,1.51
5.082,0.21,-0.30,-1.15,1.20
5.093,0.19,-0.32,-0.59,0.70
5.103,0.20,-0.38,-0.15,0.45
5.113,0.02,-0.40,0.13,0.42
5.123,-0.10,-0.30,0.28,0.42
5.133,-0.17,-0.30,0.21,0.41
5.142,-0.28,-0.31,0.05,0.43
5.152,-0.43,-0.27,0.02,0.51
5.163,-0.49,-0.34,-0.04,0.60
5.173,-0.54,-0.63,-0.45,0.94
5.182,-0.51,-0.90,-0.91,1.38
5.192,-0.52,-0.95,-1.26,1.66
5.202,-0.53,-0.91,-1.43,1.78
5.212,-0.41,-0.94,-1.50,1.81
5.222,-0.31,-1.03,-1.44,1.79
5.232,-0.28,-0.98,-1.19,1.57
5.243,-0.28,-0.92,-0.90,1.32
5.252,-0.28,-1.00,-0.65,1.22
5.262,-0.26,-0.98,-0.57,1.16
5.272,-0.22,-0.75,-0.80,1.12
5.282,-0.14,-0.51,-1.12,1.24
5.292,0.01,-0.39,-1.32,1.38
5.302,0.03,-0.43,-1.29,1.36
5.312,-0.20,-0.37,-1.04,1.12
5.322,-0.46,-0.13,-0.73,0.87
5.332,-0.61,0.21,-0.50,0.82
5.342,-0.77,0.54,-0.20,0.96
5.352,-0.96,0.54,0.06,1.10
5.362,-1.07,0.62,0.38,1.30
5.372,-1.06,0.59,0.66,1.38
5.382,-1.08,0.34,0.74,1.35
5.392,-1.13,0.25,0.73,1.37
5.402,-1.14,0.30,0.65,1.35
5.412,-1.10,0.15,0.44,1.20
5.422,-1.00,-0.05,0.19,1.02
5.432,-0.94,-0.10,0.09,0.95
5.442,-0.88,-0.11,0.02,0.89
5.452,-0.89,-0.17,-0.05,0.91
5.462,-1.05,-0.25,0.17,1.09
5.472,-1.23,-0.18,0.50,1.34
5.482,-1.26,-0.02,0.65,1.41
5.492,-1.16,0.07,0.66,1.33
5.502,-1.08,0.09,0.78,1.34
5.512,-1.14,0.07,0.90,1.46
5.522,-1.31,0.21,0.89,1.59
5.532,-1.33,0.45,0.58,1.52
5.542,-1.26,0.71,0.36,1.49
5.552,-1.25,0.85,0.53,1.60
5.562,-1.24,0.84,0.74,1.67
5.572,-1.18,0.97,0.93,1.79
5.582,-1.17,1.10,1.10,1.95
5.592,-1.02,1.22,1.14,1.96
5.602,-0.75,1.28,1.07,1.83
5.612,-0.71,1.15,1.06,1.72
5.622,-0.77,0.93,0.91,1.51
5.632,-0.69,0.85,0.64,1.27
5.642,-0.50,0.90,0.48,1.13
5.652,-0.29,0.93,0.57,1.13
5.662,0.01,0.77,0.70,1.04
5.672,0.39,0.50,0.77,1.00
5.682,0.70,0.19,0.94,1.19
5.692,0.69,-0.15,1.22,1.41
5.702,0.56,-0.33,1.41,1.55
5.712,0.45,-0.29,1.28,1.39
5.722,0.41,-0.18,0.93,1.03
5.732,0.41,-0.19,0.26,0.52
5.742,0.48,-0.21,-0.46,0.70
5.752,0.43,-0.25,-0.89,1.02
5.762,0.24,-0.22,-0.93,0.98
5.772,0.19,-0.11,-0.87,0.90
5.782,0.24,-0.06,-0.73,0.77
5.792,0.28,-0.20,-0.41,0.54
5.801,0.29,-0.41,-0.11,0.51
5.811,0.22,-0.49,0.10,0.55
5.822,0.09,-0.51,0.28,0.59
5.831,-0.10,-0.42,0.43,0.61
5.841,-0.20,-0.11,0.52,0.57
5.851,-0.30,0.10,0.33,0.46
5.861,-0.35,0.16,0.04,0.39
5.871,-0.28,0.12,-0.31,0.44
5.882,-0.23,-0.04,-0.51,0.56
5.891,-0.16,-0.17,-0.56,0.61
5.901,-0.21,0.03,-0.47,0.52
5.911,-0.34,0.31,-0.13,0.48
5.921,-0.43,0.33,0.16,0.57
5.931,-0.40,0.32,0.27,0.58
5.941,-0.33,0.39,0.38,0.64
5.951,-0.26,0.42,0.55,0.74
5.961,-0.14,0.31,0.44,0.56
5.971,0.04,0.14,0.20,0.24
5.981,0.23,0.00,-0.01,0.23
5.991,0.36,-0.06,-0.11,0.38
6.001,0.40,-0.10,-0.12,0.43
6.011,0.40,-0.00,-0.09,0.41
6.021,0.38,0.20,0.14,0.45
6.031,0.31,0.24,0.39,0.56
6.041,0.28,0.20,0.59,0.69
6.051,0.32,0.21,0.56,0.67
6.061,0.33,0.20,0.20,0.44
6.071,0.36,0.20,-0.19,0.45
6.081,0.37,0.12,-0.55,0.67
6.091,0.31,0.11,-0.68,0.75
6.101,0.16,0.24,-0.57,0.64
6.111,-0.04,0.30,-0.20,0.37
6.121,-0.24,0.36,0.25,0.50
6.131,-0.42,0.52,0.58,0.89
6.141,-0.48,0.68,0.61,1.03
6.151,-0.41,0.62,0.24,0.78
6.161,-0.34,0.40,-0.08,0.53
6.171,-0.22,0.13,-0.44,0.51
6.181,-0.08,-0.09,-0.68,0.69
6.191,-0.04,-0.23,-0.73,0.77
6.201,-0.06,-0.29,-0.69,0.75
6.211,-0.13,-0.22,-0.51,0.57
6.221,-0.22,-0.09,-0.32,0.40
6.231,-0.30,-0.06,-0.30,0.43
6.241,-0.28,-0.14,-0.47,0.57
6.251,-0.10,-0.24,-0.79,0.83
6.261,0.01,-0.34,-1.20,1.25
6.271,0.15,-0.27,-1.55,1.58
6.281,0.32,-0.24,-1.67,1.71
6.291,0.45,-0.24,-1.44,1.52
6.301,0.54,-0.23,-0.98,1.14
6.311,0.60,-0.25,-0.57,0.87
6.321,0.69,-0.24,-0.23,0.77
6.331,0.73,-0.26,0.03,0.78
6.340,0.68,-0.16,0.23,0.73
6.351,0.46,-0.09,0.33,0.57
6.361,0.17,0.05,0.39,0.43
6.371,-0.06,0.23,0.39,0.46
6.381,-0.19,0.27,0.32,0.46
6.391,-0.29,0.31,0.41,0.59
6.401,-0.45,0.32,0.63,0.84
6.411,-0.52,0.40,0.70,0.95
6.421,-0.47,0.41,0.73,0.96
6.431,-0.45,0.31,0.88,1.04
6.441,-0.49,0.21,1.14,1.25
6.451,-0.44,0.15,1.35,1.43
6.461,-0.27,0.23,1.45,1.49
6.471,-0.13,0.22,1.64,1.66
6.480,0.02,0.06,1.65,1.65
6.491,0.13,-0.03,1.41,1.42
6.501,0.16,0.01,1.14,1.15
6.510,0.26,0.13,0.79,0.84
