time,ax,ay,az,atotal
2.167,2.81,-6.86,-1.73,7.62
2.177,4.54,-5.01,-1.11,6.85
2.187,4.66,-3.72,0.34,5.97
2.197,2.22,-3.36,1.17,4.20
2.207,-0.21,-3.93,0.22,3.95
2.217,-2.39,-3.79,-0.51,4.51
2.227,-5.04,-3.12,-1.23,6.05
2.237,-6.62,-0.09,0.38,6.63
2.247,-6.28,1.34,3.10,7.13
2.257,-6.62,3.50,3.10,8.10
2.267,-7.44,7.33,0.99,10.49
2.277,-6.27,6.69,-0.50,9.18
2.287,-4.29,4.37,-0.95,6.19
2.297,-2.16,1.74,-1.39,3.10
2.307,0.31,-2.40,0.71,2.52
2.317,0.44,-1.60,5.37,5.62
2.327,1.40,3.47,-2.62,4.57
2.337,0.87,1.01,-2.97,3.26
2.346,0.48,-1.23,-0.48,1.41
2.356,0.31,-2.42,-0.94,2.61
2.366,-0.73,-2.22,-2.82,3.66
2.377,-0.58,-0.26,-6.21,6.24
2.387,-1.89,0.97,-7.53,7.82
2.397,-2.88,3.62,-9.23,10.32
2.406,-0.50,4.30,-11.07,11.89
2.416,2.04,2.28,-4.19,5.19
2.427,5.01,-0.11,0.21,5.02
2.437,4.16,-0.31,5.82,7.17
2.447,2.00,1.00,7.17,7.51
2.457,0.33,-1.34,5.66,5.83
2.466,-0.83,-4.23,2.53,5.00
2.476,-1.24,-3.73,0.46,3.96
2.486,1.38,-2.70,-0.43,3.07
2.497,3.86,-1.87,0.76,4.36
2.506,3.15,-3.59,2.40,5.35
2.516,1.18,-6.13,2.36,6.68
2.526,2.21,-7.88,0.34,8.19
2.536,4.79,-5.92,-13.21,15.25
2.546,-1.84,-5.08,-14.33,15.32
2.556,-3.31,-5.85,-2.10,7.04
2.566,-0.67,-3.20,-1.73,3.70
2.576,1.60,-0.95,-2.81,3.37
2.586,1.32,1.26,-0.75,1.97
2.596,0.15,3.67,0.03,3.68
2.606,-1.30,5.45,-2.13,5.99
2.616,0.11,1.28,-2.67,2.97
2.626,2.49,-3.84,-1.06,4.70
2.636,2.90,-7.55,0.33,8.09
2.646,1.67,-10.60,1.98,10.91
2.656,-0.31,-8.94,2.28,9.23
2.666,1.20,-6.15,2.17,6.63
2.676,3.33,-0.39,2.49,4.18
2.686,4.80,3.39,1.58,6.09
2.696,4.53,-0.49,1.40,4.77
2.706,3.04,-5.22,1.22,6.17
2.716,1.48,-0.84,2.43,2.96
2.726,1.53,2.90,4.10,5.25
2.736,0.68,4.05,1.27,4.30
2.746,0.16,3.10,0.55,3.15
2.756,-0.31,6.66,0.78,6.71
2.766,-3.97,12.78,0.22,13.38
2.776,-5.11,4.79,-2.08,7.31
2.786,-3.42,2.11,-2.99,5.01
2.796,-1.56,4.67,-2.72,5.63
2.806,0.43,4.48,-1.84,4.86
2.816,1.00,3.50,0.22,3.64
2.826,0.17,2.07,2.06,2.93
2.836,-0.51,1.64,2.21,2.80
2.846,-0.81,2.30,1.54,2.88
2.856,-1.51,2.69,0.42,3.11
2.866,-1.29,2.49,-0.10,2.81
2.876,-0.44,2.74,0.52,2.83
2.886,0.13,2.54,0.42,2.58
2.896,0.88,1.50,0.00,1.74
2.906,1.95,1.30,0.04,2.35
2.916,2.92,1.32,0.89,3.33
2.926,3.39,0.59,1.30,3.68
2.936,3.18,-0.40,1.46,3.52
2.946,3.09,-1.00,2.35,4.01
2.956,3.38,-1.06,2.89,4.57
2.966,3.78,-1.76,1.70,4.50
2.976,2.82,-3.13,-0.49,4.24
2.985,0.46,-2.54,-1.50,2.99
2.995,-0.63,-1.98,-2.43,3.20
3.006,-2.07,-0.63,-2.79,3.53
3.016,-2.45,-0.11,-3.52,4.29
3.026,-1.59,-1.11,-4.63,5.02
3.036,-0.56,-3.53,-4.14,5.46
3.045,0.43,-6.16,-2.78,6.77
3.056,1.34,-7.64,-2.31,8.10
3.066,2.08,-7.27,-2.16,7.87
3.075,2.52,-4.77,-1.95,5.73
3.085,3.15,-1.99,-1.89,4.18
3.095,4.01,-0.81,-1.71,4.43
3.105,4.52,-0.30,-1.94,4.93
3.116,4.69,-0.11,-2.41,5.27
3.125,4.21,0.30,-2.85,5.09
3.135,3.11,1.43,-3.39,4.82
3.145,1.67,3.21,-2.24,4.26
3.155,0.23,5.30,-0.98,5.40
3.166,-0.91,6.97,0.11,7.03
3.175,-1.62,6.69,0.70,6.91
3.186,-2.10,3.86,-0.36,4.41
3.195,-2.76,0.77,0.13,2.86
3.205,-3.56,-0.38,1.14,3.76
3.215,-4.18,-0.62,1.47,4.47
3.225,-4.09,-0.30,2.15,4.63
3.235,-3.27,0.70,2.67,4.28
3.245,-2.34,1.79,2.61,3.93
3.255,-1.43,2.89,1.94,3.76
3.265,-0.56,3.82,0.54,3.90
3.275,-0.18,3.95,-0.11,3.96
3.285,-0.11,3.03,-0.03,3.03
3.295,0.13,1.46,-0.51,1.55
3.305,0.14,0.28,-0.67,0.74
3.315,-0.02,-0.37,-0.09,0.38
3.325,-0.79,-0.99,0.04,1.27
3.335,-1.45,-1.09,0.03,1.81
3.345,-2.29,-1.20,0.24,2.60
3.355,-2.87,-0.60,0.08,2.93
3.365,-2.62,0.28,-0.51,2.68
3.375,-2.05,0.21,-0.62,2.15
3.385,-1.08,-0.55,-0.42,1.28
3.395,-0.29,-1.28,-0.34,1.35
3.405,0.21,-1.85,-0.73,2.00
3.415,0.61,-2.23,-1.03,2.53
3.425,0.99,-2.38,-1.06,2.79
3.435,1.27,-2.50,-0.98,2.97
3.445,1.31,-2.59,-0.80,3.01
3.455,1.12,-2.56,-0.68,2.88
3.465,0.98,-2.35,-0.91,2.71
3.475,0.97,-2.12,-1.23,2.64
3.485,1.00,-1.94,-1.40,2.60
3.495,1.00,-1.68,-1.38,2.39
3.505,0.88,-1.26,-1.35,2.05
3.515,0.43,-0.94,-1.42,1.76
3.525,-0.37,-0.73,-1.79,1.97
3.535,-1.25,-0.39,-2.38,2.72
3.545,-1.98,-0.00,-2.89,3.50
3.555,-2.54,0.33,-3.03,3.97
3.565,-2.85,0.33,-2.82,4.02
3.575,-2.80,-0.60,-2.55,3.83
3.584,-2.19,-2.38,-2.16,3.89
3.595,-0.97,-4.08,-1.46,4.44
3.605,0.19,-4.84,-1.09,4.97
3.615,0.45,-3.96,-1.37,4.21
3.625,-0.79,-1.54,-2.60,3.12
3.635,-2.82,0.94,-4.69,5.55
3.645,-4.04,2.37,-6.42,7.95
3.655,-3.66,2.21,-7.17,8.35
3.665,-2.23,0.77,-6.32,6.75
3.675,-0.02,-0.96,-5.30,5.38
3.684,2.14,-2.35,-4.35,5.38
3.694,3.72,-3.11,-3.43,5.93
3.705,4.41,-3.18,-2.78,6.11
3.715,4.20,-2.58,-1.88,5.28
3.724,3.53,-1.66,-0.63,3.95
3.734,2.48,-0.45,0.96,2.70
3.744,1.40,0.86,1.63,2.31
3.754,0.46,2.31,0.84,2.50
3.764,-0.66,4.83,-0.22,4.88
3.774,-1.63,7.51,-1.70,7.87
3.784,-1.83,8.72,-2.55,9.27
3.794,-1.51,9.09,-2.37,9.51
3.804,-0.74,9.24,-1.55,9.40
3.814,0.24,8.22,-0.25,8.23
3.824,0.70,6.05,1.55,6.29
3.834,0.36,3.87,3.33,5.12
3.844,-0.00,1.63,5.05,5.30
3.854,-0.08,-0.34,5.12,5.14
3.864,0.10,-1.78,3.89,4.28
3.874,0.39,-2.79,3.52,4.51
3.884,1.12,-2.95,3.85,4.98
3.894,1.76,-3.23,3.15,4.84
3.904,1.75,-3.30,1.86,4.17
3.914,0.96,-2.75,0.79,3.02
3.924,0.06,-1.79,0.36,1.83
3.934,-0.81,-0.84,0.44,1.25
3.944,-1.60,-0.27,0.39,1.67
3.954,-2.15,-0.08,0.62,2.24
3.964,-2.48,-0.25,1.18,2.76
3.974,-2.64,-0.70,1.93,3.34
3.984,-2.71,-1.28,2.52,3.92
3.994,-2.79,-1.74,2.77,4.31
4.004,-2.87,-2.04,2.76,4.48
4.014,-2.86,-2.11,2.62,4.42
4.024,-2.63,-2.15,2.37,4.15
4.034,-2.17,-2.31,2.09,3.80
4.044,-1.60,-2.45,1.47,3.28
4.054,-0.71,-2.44,0.59,2.61
4.064,0.49,-2.19,-0.26,2.26
4.074,1.81,-1.99,-1.29,2.98
4.084,3.26,-2.17,-2.80,4.82
4.094,4.83,-2.87,-4.12,6.96
4.104,5.86,-3.66,-4.30,8.14
4.114,6.09,-4.10,-4.12,8.41
4.124,6.04,-3.97,-4.78,8.67
4.134,5.43,-0.77,-5.48,7.75
4.144,3.71,2.98,-4.22,6.36
4.154,2.71,2.43,-1.64,3.99
4.164,2.35,1.93,-2.52,3.95
4.174,1.62,3.20,-3.13,4.76
4.184,1.08,4.37,-0.94,4.60
4.194,0.54,5.55,1.52,5.78
4.204,-0.89,6.30,2.63,6.89
4.214,-2.68,6.05,3.28,7.39
4.224,-3.79,5.16,3.88,7.49
4.234,-4.20,4.01,3.25,6.65
4.244,-3.90,3.02,1.48,5.15
4.254,-3.58,2.53,1.57,4.66
4.264,-2.97,2.65,2.23,4.56
4.274,-2.12,3.22,1.78,4.24
4.284,-1.84,3.50,0.51,3.99
4.294,-1.96,3.96,0.12,4.42
4.304,-2.54,4.32,1.52,5.23
4.314,-3.01,4.82,3.15,6.50
4.324,-3.29,4.34,2.56,6.01
4.334,-3.40,2.65,0.48,4.34
4.343,-3.10,0.87,-0.84,3.33
4.354,-2.14,-0.94,-0.49,2.39
4.364,-1.07,-2.23,-0.14,2.48
4.374,-0.52,-2.18,0.24,2.26
4.384,-0.66,-1.50,0.43,1.70
4.394,-0.91,-1.53,0.36,1.82
4.404,-0.85,-2.16,-0.16,2.32
4.413,-0.63,-2.60,-0.36,2.70
4.423,-0.43,-2.58,0.21,2.62
4.434,0.14,-2.28,-0.16,2.29
4.443,0.68,-2.25,-0.69,2.45
4.453,1.05,-2.39,-0.77,2.72
4.463,1.35,-2.30,-0.65,2.74
4.473,1.16,-1.98,-0.37,2.32
4.483,0.77,-1.87,-0.05,2.02
4.493,0.75,-1.61,-0.82,1.96
4.503,0.85,-1.19,-1.55,2.13
4.513,0.90,-0.85,-2.03,2.38
4.523,0.72,-0.77,-2.41,2.63
4.533,0.34,-0.86,-2.84,2.99
4.543,-0.10,-0.95,-3.58,3.70
4.553,-0.43,-1.06,-4.22,4.37
4.563,-0.69,-1.31,-4.25,4.51
4.573,-0.79,-2.08,-3.66,4.28
4.583,-0.58,-3.76,-2.46,4.52
4.593,0.26,-5.74,-1.20,5.87
4.603,1.12,-7.21,-0.97,7.36
4.613,0.91,-7.00,-1.61,7.23
4.623,-0.73,-4.59,-3.43,5.78
4.633,-3.44,-1.56,-5.29,6.50
4.643,-5.08,0.93,-6.76,8.51
4.653,-4.81,2.12,-6.43,8.30
4.663,-3.15,0.98,-4.38,5.49
4.673,-0.93,-0.98,-3.40,3.66
4.683,1.75,-2.81,-3.47,4.80
4.693,3.90,-3.96,-3.50,6.57
4.703,4.87,-3.60,-3.07,6.79
4.713,4.71,-2.43,-2.14,5.72
4.723,3.75,-0.69,-0.50,3.84
4.733,2.38,1.21,0.80,2.79
4.743,0.91,3.84,0.24,3.95
4.753,-0.61,8.61,-1.09,8.70
4.763,-1.37,12.84,-2.52,13.16
4.774,-1.37,14.80,-3.11,15.19
4.784,-0.85,14.20,-2.47,14.44
4.793,0.30,11.60,-1.38,11.69
4.803,1.58,8.44,0.40,8.60
4.813,2.02,5.57,2.65,6.50
4.823,1.47,2.98,4.49,5.58
4.833,0.84,0.81,5.46,5.58
4.843,0.58,-0.88,5.08,5.18
4.853,0.50,-2.23,4.47,5.02
4.863,0.70,-2.92,4.40,5.33
4.873,1.63,-3.00,4.10,5.33
4.883,1.90,-3.54,3.50,5.33
4.893,1.51,-3.59,2.61,4.69
4.903,0.51,-2.92,1.64,3.39
4.913,-0.51,-1.90,1.46,2.45
4.923,-1.51,-1.16,1.56,2.46
4.933,-2.29,-0.74,1.66,2.92
4.943,-2.87,-0.67,2.04,3.58
4.952,-3.21,-0.89,2.52,4.18
4.963,-3.36,-1.23,3.03,4.69
4.973,-3.39,-1.56,3.28,4.96
4.983,-3.43,-1.80,3.15,4.99
4.992,-3.43,-1.85,2.79,4.79
5.003,-3.22,-1.99,2.28,4.42
5.013,-2.65,-2.19,1.77,3.87
5.022,-1.83,-2.31,1.26,3.20
5.033,-0.79,-2.23,0.52,2.43
5.042,0.40,-2.00,-0.33,2.06
5.052,1.78,-1.79,-1.43,2.90
5.063,3.41,-2.15,-3.09,5.08
5.073,5.02,-2.76,-4.37,7.21
5.083,5.96,-3.12,-4.11,7.89
5.092,6.19,-3.51,-4.32,8.32
5.102,6.38,-3.26,-5.49,9.03
5.112,5.90,-0.09,-5.16,7.84
5.123,4.07,2.13,-2.88,5.42
5.132,2.61,0.65,-1.15,2.93
5.142,1.38,0.30,-1.22,1.87
5.152,1.08,1.45,-1.14,2.14
5.162,1.10,2.87,0.01,3.08
5.173,0.14,3.74,1.50,4.04
5.182,-1.18,4.90,2.69,5.71
5.192,-1.97,6.32,4.82,8.19
5.202,-2.23,7.84,5.98,10.11
5.212,-1.95,8.81,3.53,9.69
5.222,-2.17,8.29,0.91,8.62
5.232,-3.17,6.30,1.30,7.17
5.242,-3.77,4.42,2.21,6.22
5.252,-3.82,3.14,1.96,5.32
5.262,-3.92,1.92,1.08,4.50
5.273,-4.19,1.22,0.64,4.41
5.282,-4.64,1.26,0.29,4.82
5.292,-5.01,1.98,0.41,5.40
5.302,-5.14,2.63,0.68,5.81
5.312,-4.97,2.94,0.78,5.82
5.322,-3.47,2.28,0.82,4.23
5.332,-1.56,0.83,0.38,1.81
5.342,-0.24,-0.06,-0.05,0.25
5.352,0.38,-0.85,0.07,0.93
5.362,0.27,-1.42,0.39,1.50
5.372,-0.38,-1.81,0.53,1.92
5.382,-0.88,-2.10,-0.13,2.28
5.392,-0.86,-2.18,-0.90,2.51
5.402,-0.62,-1.96,-0.99,2.28
5.412,-0.05,-1.47,-0.61,1.59
5.422,0.70,-1.22,-0.44,1.47
5.432,1.34,-1.34,-0.48,1.95
5.442,1.80,-1.64,-0.64,2.52
5.452,2.20,-2.07,-0.52,3.07
5.462,2.45,-2.34,-0.09,3.39
5.472,2.38,-2.20,0.03,3.24
5.482,2.20,-1.89,-0.29,2.92
5.492,1.96,-1.53,-0.79,2.61
5.502,1.72,-1.27,-1.21,2.46
5.512,1.48,-1.07,-1.69,2.49
5.522,1.03,-1.01,-2.23,2.66
5.532,0.39,-1.06,-2.67,2.91
5.542,-0.23,-1.15,-2.99,3.21
5.552,-0.82,-1.42,-3.20,3.59
5.562,-1.33,-2.06,-3.04,3.91
5.571,-1.55,-3.29,-2.35,4.33
5.582,-1.22,-4.81,-1.75,5.26
5.592,-0.70,-6.04,-1.48,6.25
5.602,-0.45,-6.18,-1.80,6.45
5.612,-0.48,-4.87,-2.52,5.50
5.622,-1.44,-2.32,-3.35,4.32
5.632,-2.96,0.41,-4.67,5.55
5.642,-3.54,2.10,-5.04,6.51
5.652,-2.56,1.68,-4.05,5.08
5.662,-0.56,0.23,-4.00,4.05
5.671,1.48,-1.19,-4.26,4.66
5.682,2.97,-2.25,-4.25,5.65
5.692,3.66,-2.47,-3.86,5.86
5.701,3.60,-2.05,-3.04,5.14
5.711,2.96,-1.25,-1.49,3.54
5.722,1.91,-0.14,0.21,1.92
5.732,0.96,1.06,1.35,1.96
5.741,0.27,3.48,0.83,3.59
5.751,-0.55,6.66,-0.89,6.74
5.761,-0.69,8.97,-2.01,9.22
5.771,-0.57,10.06,-1.62,10.21
5.781,0.24,10.52,-0.92,10.56
5.791,1.53,9.90,-0.34,10.02
5.801,2.23,8.02,0.53,8.34
5.811,2.10,5.76,1.74,6.38
5.821,1.50,3.47,3.64,5.25
5.831,0.90,1.33,4.71,4.97
5.841,0.54,-0.31,4.68,4.72
5.851,0.45,-1.69,4.54,4.86
5.861,0.74,-2.49,4.21,4.95
5.871,1.51,-2.59,3.93,4.94
5.881,1.87,-3.07,3.34,4.91
5.891,1.76,-3.13,2.63,4.45
5.901,1.03,-2.48,1.47,3.06
5.911,0.33,-1.50,0.45,1.60
5.921,-0.52,-0.75,0.42,1.01
5.931,-1.47,-0.37,0.74,1.69
5.941,-2.13,-0.32,1.21,2.47
5.951,-2.62,-0.51,1.98,3.32
5.961,-2.95,-0.82,2.65,4.05
5.971,-3.17,-1.21,2.87,4.45
5.981,-3.34,-1.39,2.67,4.50
5.991,-3.45,-1.48,2.34,4.43
6.001,-3.30,-1.65,1.95,4.17
6.011,-2.80,-1.91,1.52,3.71
6.021,-2.01,-2.05,1.06,3.06
6.031,-0.96,-1.96,0.55,2.25
6.041,0.43,-1.57,0.10,1.63
6.051,2.13,-1.32,-0.42,2.54
6.061,3.81,-1.60,-1.84,4.52
6.071,4.98,-2.38,-3.17,6.36
6.081,5.41,-3.01,-3.09,6.92
6.091,5.54,-3.23,-2.96,7.06
6.101,5.74,-3.17,-3.48,7.42
6.111,5.80,-1.62,-4.10,7.29
6.121,4.72,0.85,-3.47,5.92
6.131,3.30,0.85,-1.62,3.78
6.141,2.37,0.86,-1.98,3.21
6.151,1.98,3.07,-2.42,4.38
6.161,1.82,5.04,-0.52,5.38
6.171,1.23,5.95,1.46,6.25
6.181,0.15,6.63,2.53,7.09
6.191,-1.27,6.55,2.85,7.26
6.201,-2.74,5.15,2.82,6.48
6.211,-3.88,2.89,2.34,5.37
6.221,-4.41,1.31,1.87,4.97
6.231,-4.29,0.76,2.18,4.87
6.241,-3.47,1.03,2.35,4.32
6.251,-2.53,1.72,2.13,3.72
6.261,-1.85,2.37,1.23,3.25
6.271,-1.81,2.75,0.16,3.30
6.281,-2.32,3.15,0.28,3.92
6.291,-3.10,3.58,1.56,4.99
6.301,-3.67,3.94,2.13,5.79
6.311,-3.85,3.58,1.12,5.37
6.321,-3.67,2.18,0.22,4.27
6.331,-3.39,0.28,-1.05,3.56
6.341,-2.48,-0.62,-1.23,2.83
6.351,-1.48,-0.66,-0.22,1.63
6.361,-0.68,-0.53,0.97,1.30
6.371,-0.54,-0.66,1.22,1.49
6.381,-0.94,-1.02,0.93,1.67
6.391,-1.11,-1.40,0.19,1.79
6.401,-0.93,-1.57,-0.41,1.87
6.411,-0.39,-1.48,-0.62,1.65
6.420,0.26,-1.27,-0.51,1.39
6.431,0.86,-1.11,-0.21,1.42
6.441,1.28,-1.05,-0.00,1.65
