time,ax,ay,az,atotal
1.518,2.55,-4.74,4.42,6.97
1.528,2.97,-4.65,2.46,6.05
1.538,3.01,-2.46,3.33,5.12
1.548,3.13,-0.60,3.08,4.43
1.557,3.00,0.18,1.92,3.57
1.568,2.45,0.59,2.01,3.22
1.578,2.19,0.68,1.78,2.90
1.588,1.82,0.45,2.03,2.77
1.598,1.43,0.08,2.37,2.77
1.608,1.01,0.03,1.76,2.03
1.618,0.77,0.54,0.83,1.25
1.628,0.45,0.89,0.09,1.00
1.637,-0.10,1.53,0.64,1.66
1.648,-0.48,2.34,0.40,2.42
1.658,-0.60,2.35,-0.87,2.57
1.668,-0.46,1.29,-0.48,1.46
1.678,-0.15,-0.25,0.59,0.65
1.687,0.34,-1.14,0.79,1.43
1.697,0.94,-1.36,0.23,1.67
1.708,1.09,-1.72,0.06,2.03
1.717,1.22,-1.78,0.19,2.16
1.727,1.68,-1.73,0.10,2.42
1.737,1.97,-1.53,-0.22,2.50
1.747,2.09,-1.35,-0.24,2.50
1.758,2.11,-1.50,-0.04,2.58
1.767,2.09,-1.92,-0.66,2.91
1.777,1.77,-2.25,-0.62,2.93
1.787,1.78,-2.34,-0.46,2.98
1.797,1.88,-2.54,-0.73,3.24
1.807,1.58,-3.00,-0.28,3.40
1.817,0.89,-3.72,-0.74,3.89
1.827,0.21,-3.63,-1.86,4.09
1.837,-0.20,-2.64,-2.10,3.38
1.847,-0.46,-1.19,-1.82,2.22
1.857,-1.48,0.57,-1.61,2.26
1.867,-3.24,2.92,-1.60,4.64
1.877,-5.72,6.59,-1.73,8.90
1.887,-7.96,10.48,-3.01,13.50
1.897,-8.98,12.15,-3.02,15.40
1.907,-7.83,10.91,-1.23,13.49
1.917,-5.68,7.13,-0.70,9.14
1.927,-2.92,3.48,-0.33,4.56
1.937,-0.85,0.91,0.42,1.32
1.947,0.39,-0.81,0.54,1.05
1.957,0.31,-1.64,-0.01,1.67
1.967,-0.40,-2.01,-1.42,2.49
1.977,-1.57,-2.03,-2.86,3.84
1.987,-2.70,-0.82,-2.74,3.93
1.997,-3.22,1.40,-2.10,4.09
2.007,-3.52,2.87,-2.29,5.09
2.017,-3.43,2.92,-1.80,4.85
2.027,-2.61,0.83,-2.46,3.68
2.037,-1.32,-1.70,-1.73,2.76
2.047,1.25,-3.05,-0.39,3.32
2.057,3.42,-3.90,-0.10,5.18
2.067,4.85,-4.10,-1.39,6.50
2.077,5.62,-3.61,-2.34,7.08
2.087,5.11,-2.57,-1.87,6.02
2.097,5.11,-0.31,0.98,5.21
2.107,4.61,1.39,2.85,5.60
2.117,2.86,1.24,1.94,3.67
2.127,0.97,0.43,1.57,1.89
2.137,-0.52,-0.51,1.09,1.31
2.147,-1.56,-1.44,0.43,2.17
2.157,-1.93,-1.80,-0.01,2.64
2.167,-1.60,-1.66,-0.42,2.34
2.177,-1.06,-1.37,-0.55,1.81
2.187,-0.28,-0.60,-0.77,1.01
2.197,0.39,0.26,-1.08,1.17
2.207,0.49,0.95,-1.71,2.01
2.217,-0.08,1.36,-2.03,2.45
2.227,-0.89,1.74,-2.03,2.82
2.237,-1.59,2.23,-1.74,3.24
2.247,-1.64,2.74,-1.55,3.55
2.257,-0.84,2.92,-1.71,3.48
2.267,-0.15,2.78,-1.84,3.34
2.277,0.23,2.54,-1.50,2.96
2.286,0.66,2.62,-1.26,2.98
2.296,1.29,2.52,-0.63,2.90
2.307,1.64,1.93,0.12,2.53
2.317,1.19,1.42,1.07,2.14
2.327,0.31,0.85,1.96,2.16
2.337,-0.87,-0.08,2.37,2.53
2.347,-1.46,-0.38,1.17,1.91
2.356,-1.70,-0.57,0.48,1.85
2.366,-1.97,-0.25,-0.47,2.04
2.376,-1.94,0.52,-0.95,2.22
2.387,-1.89,1.99,-0.89,2.89
2.396,-1.67,3.81,1.17,4.32
2.406,-1.44,5.82,2.41,6.46
2.416,-1.32,7.88,2.88,8.49
2.426,-1.27,10.27,2.19,10.57
2.436,-1.59,13.05,1.48,13.23
2.447,-1.92,14.61,1.48,14.81
2.457,-2.00,13.54,1.61,13.78
2.466,-2.27,7.47,1.75,8.00
2.476,-1.89,-0.36,2.16,2.89
2.486,-1.57,-2.88,2.68,4.24
2.496,-0.98,-3.02,2.51,4.04
2.506,-0.43,-3.07,2.29,3.85
2.516,0.15,-3.65,1.49,3.95
2.526,0.62,-4.20,0.52,4.28
2.536,1.17,-4.32,-0.23,4.48
2.546,1.71,-4.21,-1.11,4.68
2.556,1.75,-3.52,-1.71,4.29
2.566,1.50,-2.78,-1.92,3.70
2.576,1.65,-2.49,-1.46,3.33
2.586,0.89,-2.41,-0.95,2.74
2.596,-0.15,-2.74,-0.76,2.85
2.606,-0.58,-2.86,-0.68,2.99
2.616,-0.62,-2.54,-0.32,2.64
2.626,-0.54,-2.05,0.14,2.13
2.636,-0.39,-1.57,0.64,1.74
2.646,-0.33,-1.17,1.21,1.71
2.656,-0.27,-0.89,1.60,1.85
2.666,-0.39,-0.54,1.84,1.96
2.676,-0.69,-0.65,1.52,1.79
2.686,-0.74,-0.99,1.08,1.64
2.696,-0.40,-1.18,0.91,1.54
2.706,-0.08,-1.34,0.83,1.58
2.716,-0.08,-1.51,0.44,1.58
2.726,-0.28,-1.61,0.14,1.64
2.736,-0.55,-1.72,0.14,1.81
2.746,-0.84,-1.90,0.08,2.08
2.756,-0.90,-2.00,0.06,2.20
2.766,-0.70,-1.77,0.16,1.91
2.776,-0.66,-1.54,0.24,1.69
2.786,-0.82,-1.62,0.25,1.83
2.796,-0.99,-1.76,0.33,2.05
2.806,-0.97,-1.88,0.44,2.16
2.816,-0.82,-1.77,0.66,2.06
2.826,-0.82,-1.36,0.97,1.86
2.836,-0.85,-1.14,0.96,1.71
2.846,-0.80,-1.09,0.73,1.54
2.856,-0.58,-1.00,0.62,1.31
2.866,-0.04,-0.69,0.79,1.05
2.876,0.37,-0.43,0.89,1.06
2.886,0.47,-0.44,0.80,1.02
2.896,0.37,-0.44,0.67,0.89
2.906,0.36,-0.45,0.33,0.66
2.916,0.27,-0.52,-0.14,0.60
2.926,-0.02,-0.69,-0.34,0.77
2.935,-0.14,-0.99,-0.45,1.10
2.946,-0.19,-1.26,-0.33,1.31
2.956,-0.27,-1.44,-0.04,1.47
2.966,-0.34,-1.54,0.08,1.58
2.976,-0.38,-1.57,0.12,1.62
2.986,-0.40,-1.43,0.17,1.50
2.996,-0.15,-1.20,0.16,1.22
3.005,0.28,-0.95,0.27,1.03
3.015,0.48,-0.77,0.52,1.04
3.026,0.36,-0.62,0.60,0.93
3.036,0.07,-0.47,0.50,0.69
3.046,-0.18,-0.31,0.34,0.50
3.055,-0.27,0.04,0.23,0.36
3.066,-0.18,-0.07,0.17,0.26
3.075,0.09,-0.17,0.14,0.23
3.085,0.38,-0.20,0.10,0.44
3.095,0.56,-0.33,0.03,0.65
3.105,0.69,-0.35,-0.01,0.77
3.115,0.73,-0.26,-0.00,0.78
3.125,0.66,-0.17,0.00,0.68
3.135,0.59,-0.19,-0.01,0.62
3.145,0.50,-0.39,0.06,0.64
3.155,0.48,-0.48,0.13,0.69
3.165,0.66,-0.72,0.14,0.98
3.175,0.78,-0.85,-0.07,1.16
3.185,0.95,-0.81,-0.21,1.26
3.195,0.98,-0.73,-0.30,1.26
3.205,0.94,-0.60,-0.33,1.16
3.215,0.94,-0.86,-0.44,1.34
3.225,0.95,-0.99,-0.38,1.43
3.235,1.13,-0.92,-0.25,1.48
3.245,1.29,-0.72,-0.44,1.54
3.255,1.21,-0.46,-0.60,1.43
3.265,1.07,-0.16,-0.81,1.35
3.275,0.77,0.06,-1.19,1.42
3.285,0.23,0.21,-1.53,1.56
3.295,-0.31,0.03,-1.72,1.74
3.305,-0.72,-0.25,-1.46,1.65
3.315,-1.11,-0.37,-0.96,1.51
3.325,-1.29,-0.31,-0.52,1.43
3.335,-1.18,0.03,-0.06,1.18
3.345,-1.07,0.36,0.32,1.17
3.355,-0.83,0.02,0.10,0.84
3.365,-0.62,-0.76,-0.24,1.01
3.375,-0.87,0.26,1.04,1.38
3.385,-1.05,1.01,1.65,2.19
3.395,-1.22,1.64,1.53,2.55
3.405,-1.27,2.09,1.06,2.66
3.415,-1.24,2.00,1.00,2.56
3.425,-0.86,1.50,0.15,1.73
3.435,-0.91,1.22,0.20,1.54
3.445,-1.34,0.98,0.72,1.80
3.455,-1.63,0.15,0.94,1.89
3.465,-1.68,-0.83,0.92,2.09
3.475,-1.52,-1.62,0.68,2.32
3.485,-1.39,-2.16,0.83,2.70
3.495,-1.38,-2.28,0.81,2.79
3.505,-1.19,-2.17,0.79,2.60
3.515,-0.91,-2.02,0.59,2.29
3.525,-0.79,-1.74,0.22,1.92
3.535,-0.87,-1.48,-0.13,1.72
3.545,-0.70,-1.19,-0.42,1.45
3.555,-0.18,-1.03,-0.50,1.16
3.565,0.67,-1.28,0.03,1.45
3.575,1.77,-1.79,0.49,2.56
3.585,2.91,-2.19,-0.04,3.64
3.594,3.60,-2.39,-1.54,4.59
3.605,3.76,-2.95,-2.34,5.32
3.615,3.45,-3.12,-2.04,5.08
3.625,3.58,-2.79,-1.93,4.93
3.635,2.90,-2.02,-1.71,3.93
3.645,3.56,-1.45,-1.39,4.09
3.655,4.09,-1.09,-2.80,5.07
3.664,3.67,-0.84,-3.91,5.43
3.675,3.23,0.61,-5.28,6.22
3.685,3.12,4.07,-7.54,9.12
3.695,3.11,13.16,-7.09,15.27
3.705,0.34,18.00,0.92,18.03
3.715,-3.11,14.12,3.17,14.80
3.725,-4.90,4.92,3.81,7.92
3.735,-3.16,-1.15,3.55,4.89
3.745,-0.82,-2.62,2.56,3.75
3.754,0.59,-3.36,1.41,3.70
3.765,1.00,-3.76,0.20,3.89
3.774,0.84,-3.20,-0.87,3.42
3.784,0.49,-1.67,-1.32,2.19
3.794,0.33,-0.43,-1.41,1.51
3.804,0.34,0.01,-1.52,1.56
3.814,0.32,-0.07,-1.65,1.68
3.824,0.26,-0.30,-1.57,1.62
3.834,0.20,-0.48,-1.17,1.28
3.844,0.20,-0.69,-0.75,1.03
3.854,0.25,-0.92,-0.39,1.03
3.864,0.33,-1.09,-0.20,1.16
3.874,0.34,-1.25,-0.33,1.33
3.884,0.28,-1.38,-0.72,1.58
3.894,0.16,-1.51,-1.16,1.92
3.904,-0.02,-1.61,-1.48,2.19
3.914,-0.22,-1.64,-1.61,2.31
3.924,-0.37,-1.50,-1.56,2.20
3.934,-0.42,-1.09,-1.47,1.88
3.944,-0.32,-0.35,-1.46,1.54
3.954,-0.03,0.60,-1.54,1.65
3.964,0.39,1.69,-1.57,2.33
3.974,0.88,2.86,-1.27,3.25
3.984,1.58,4.22,-0.48,4.53
3.994,2.55,5.63,0.50,6.20
4.004,3.16,6.57,1.13,7.38
4.014,2.96,7.25,0.86,7.88
4.024,1.48,7.79,-0.33,7.93
4.034,-0.56,7.79,-1.72,7.99
4.044,-2.18,7.04,-2.56,7.80
4.054,-3.21,5.91,-2.71,7.26
4.064,-3.38,4.77,-2.25,6.27
4.074,-2.16,3.21,-1.53,4.16
4.084,-0.17,2.17,-0.28,2.19
4.094,1.23,1.89,0.69,2.36
4.104,2.26,1.88,0.41,2.96
4.114,2.72,1.77,-0.36,3.26
4.124,2.29,0.97,-0.97,2.67
4.134,1.21,-0.05,-0.74,1.42
4.144,0.21,-0.43,0.10,0.49
4.154,-0.12,-1.06,0.69,1.27
4.164,-0.06,-2.14,1.00,2.37
4.174,-0.06,-3.11,0.99,3.27
4.184,-0.30,-3.86,0.70,3.94
4.194,-0.74,-4.66,0.41,4.73
4.204,-1.29,-5.24,0.01,5.39
4.214,-2.02,-5.77,-0.43,6.13
4.224,-2.77,-6.29,-0.62,6.90
4.234,-3.44,-6.55,-0.75,7.44
4.244,-4.05,-6.41,-0.82,7.63
4.254,-4.43,-5.59,-0.77,7.17
4.264,-4.32,-3.97,-0.75,5.91
4.274,-3.82,-2.05,-0.65,4.38
4.284,-3.13,-0.44,-0.25,3.17
4.294,-2.50,0.95,0.36,2.70
4.304,-1.84,2.31,0.85,3.07
4.313,-0.94,3.55,0.93,3.79
4.324,0.27,4.35,0.60,4.40
4.334,1.43,4.34,0.47,4.59
4.345,2.08,3.36,0.79,4.03
4.354,2.13,1.91,1.15,3.08
4.364,1.93,0.51,1.13,2.29
4.374,1.75,-0.58,0.69,1.97
4.383,1.56,-1.23,-0.02,1.99
4.393,1.16,-1.62,-0.72,2.12
4.403,0.59,-1.94,-1.21,2.36
4.413,-0.03,-2.40,-1.61,2.89
4.423,-0.50,-2.89,-2.00,3.55
4.433,-0.80,-3.26,-2.16,3.99
4.443,-1.04,-3.50,-1.96,4.15
4.453,-1.25,-3.37,-1.65,3.95
4.463,-1.49,-2.87,-0.97,3.38
4.473,-1.70,-2.13,-0.20,2.74
4.483,-1.82,-1.42,0.48,2.36
4.493,-1.76,-0.83,0.91,2.14
4.503,-1.45,-0.42,0.96,1.79
4.513,-0.99,-0.33,0.62,1.21
4.523,-0.50,-0.67,-0.05,0.84
4.533,-0.17,-1.39,-0.90,1.66
4.543,0.03,-2.02,-1.72,2.65
4.553,0.17,-2.24,-2.16,3.12
4.563,0.27,-2.25,-2.20,3.16
4.573,0.30,-2.33,-2.25,3.26
4.583,0.30,-2.43,-2.31,3.36
4.593,0.25,-2.34,-2.31,3.30
4.603,0.22,-2.04,-2.36,3.13
4.613,0.22,-1.48,-2.43,2.85
4.623,0.28,-0.57,-2.47,2.55
4.633,0.40,0.66,-2.33,2.46
4.643,0.45,2.08,-1.84,2.82
4.653,0.21,3.71,-1.16,3.89
4.663,-0.51,5.67,-0.03,5.70
4.673,-1.27,8.14,1.78,8.43
4.683,-1.52,10.78,2.64,11.20
4.693,-0.94,12.42,2.59,12.72
4.703,0.61,10.24,3.17,10.73
4.713,1.47,6.59,3.15,7.45
4.723,0.79,4.74,1.88,5.16
4.733,-0.90,3.92,0.32,4.03
4.743,-2.95,4.09,-0.89,5.12
4.753,-4.57,4.65,-1.74,6.74
4.763,-5.24,4.85,-2.19,7.47
4.773,-4.80,4.02,-2.11,6.61
4.783,-3.82,2.78,-1.45,4.94
4.793,-2.98,1.47,-0.85,3.43
4.803,-2.42,0.16,-0.68,2.52
4.813,-2.02,-0.64,-0.82,2.28
4.823,-1.63,-1.42,-0.81,2.31
4.833,-1.16,-2.63,-0.54,2.92
4.843,-0.54,-3.96,-0.11,4.00
4.853,0.21,-5.18,0.37,5.20
4.863,1.00,-6.18,0.68,6.29
4.873,1.60,-7.10,0.94,7.34
4.883,1.85,-8.12,1.22,8.41
4.893,1.98,-8.99,1.33,9.30
4.903,1.98,-9.27,1.44,9.58
4.913,1.93,-8.91,1.28,9.21
4.923,1.90,-7.98,0.77,8.24
4.933,1.69,-6.27,0.23,6.50
4.943,1.31,-3.91,-0.45,4.15
4.953,0.90,-1.48,-1.44,2.25
4.963,0.57,1.49,-2.12,2.65
4.973,0.61,5.23,-2.53,5.85
4.983,1.17,8.74,-3.15,9.37
4.993,1.98,11.20,-3.52,11.91
5.004,2.40,11.03,-2.01,11.47
5.013,2.19,5.96,1.25,6.47
5.023,1.00,2.47,4.29,5.06
5.033,-0.19,1.22,5.17,5.31
5.043,-0.75,0.66,4.36,4.48
5.053,-0.84,0.17,2.29,2.44
5.062,-0.63,-0.36,0.27,0.78
5.073,-0.09,-0.61,-1.09,1.25
5.082,0.47,-0.43,-2.43,2.52
5.093,0.57,-0.04,-3.10,3.15
5.102,0.36,-0.12,-2.38,2.41
5.113,0.39,-0.56,-1.13,1.32
5.122,0.50,-1.02,0.20,1.15
5.132,0.42,-1.61,1.36,2.15
5.143,0.29,-2.23,1.99,3.00
5.152,0.17,-2.60,1.96,3.26
5.162,0.09,-2.83,1.27,3.11
5.172,0.18,-3.32,0.29,3.34
5.182,0.34,-3.89,-0.69,3.97
5.192,0.49,-4.37,-1.48,4.64
5.202,0.66,-4.71,-2.09,5.19
5.212,0.79,-5.01,-2.52,5.66
5.222,0.86,-5.15,-2.86,5.95
5.232,0.90,-4.95,-3.22,5.97
5.242,0.96,-4.42,-3.81,5.92
5.252,1.11,-3.60,-3.99,5.49
5.262,1.65,-2.26,-2.91,4.04
5.272,2.86,0.13,-0.74,2.96
5.282,4.03,4.34,2.40,6.39
5.292,3.84,9.65,3.46,10.95
5.302,2.17,12.98,1.35,13.23
5.313,-1.14,12.79,2.39,13.06
5.323,-2.72,12.84,2.91,13.45
5.332,-5.21,10.96,2.84,12.46
5.342,-6.39,7.66,3.07,10.44
5.352,-3.76,4.24,2.28,6.11
5.362,-0.79,2.70,1.60,3.24
5.372,0.85,1.31,0.12,1.57
5.382,1.88,-0.64,-1.84,2.71
5.392,2.62,-2.65,-3.29,4.97
5.402,3.04,-4.28,-3.30,6.20
5.412,2.65,-5.09,-1.78,6.01
5.422,1.54,-4.90,-0.24,5.14
5.432,0.32,-4.99,0.59,5.03
5.442,-0.62,-5.30,0.81,5.40
5.452,-1.35,-5.62,0.72,5.82
5.462,-1.90,-5.82,0.64,6.16
5.472,-2.43,-5.72,0.54,6.24
5.482,-3.18,-5.29,0.33,6.18
5.492,-4.23,-4.47,0.14,6.16
5.502,-5.29,-3.36,-0.06,6.26
5.512,-5.80,-2.20,-0.30,6.21
5.522,-5.89,-1.30,-0.48,6.05
5.532,-5.72,-0.80,-0.31,5.79
5.542,-5.03,-0.73,0.35,5.10
5.552,-3.49,-0.84,1.16,3.77
5.562,-1.75,-0.34,1.52,2.34
5.572,-0.33,0.70,0.77,1.09
5.582,0.72,1.53,-0.61,1.79
5.592,1.55,2.19,-1.62,3.13
5.602,2.26,2.60,-1.75,3.86
5.612,2.74,2.57,-0.92,3.86
5.622,2.84,1.81,0.36,3.39
5.632,2.57,0.47,1.15,2.86
5.642,2.17,-0.62,1.22,2.57
5.651,1.56,-1.19,0.95,2.18
5.662,0.80,-1.40,0.51,1.70
5.671,0.02,-1.52,0.03,1.52
5.682,-0.70,-1.60,-0.47,1.81
5.692,-1.35,-1.63,-0.93,2.31
5.702,-2.05,-1.55,-1.23,2.85
5.712,-2.70,-1.48,-1.30,3.34
5.722,-3.13,-1.48,-0.84,3.56
5.732,-3.14,-1.46,-0.14,3.46
5.741,-2.71,-1.49,0.50,3.13
5.751,-2.07,-1.38,0.91,2.66
5.762,-1.49,-1.20,0.79,2.07
5.771,-0.92,-1.12,0.13,1.45
5.782,-0.37,-1.11,-0.75,1.40
5.791,0.21,-1.20,-1.63,2.03
5.801,0.69,-1.40,-2.31,2.79
5.811,1.04,-1.55,-2.70,3.28
5.821,1.10,-1.51,-2.57,3.18
5.831,0.76,-1.48,-2.11,2.68
5.841,0.38,-1.53,-1.84,2.42
5.851,0.28,-1.73,-1.78,2.50
5.861,0.42,-1.97,-1.71,2.64
5.871,0.71,-2.09,-1.57,2.71
5.881,0.95,-1.99,-1.37,2.59
5.891,1.11,-1.44,-1.20,2.18
5.901,1.18,-0.50,-1.14,1.71
5.911,1.09,0.74,-1.20,1.78
5.921,0.71,2.36,-1.32,2.79
5.931,0.11,4.34,-1.64,4.64
5.941,-0.50,6.85,-1.31,6.99
5.951,-0.45,9.84,0.36,9.86
5.961,1.12,12.01,1.71,12.18
5.971,3.85,10.49,2.40,11.43
5.981,4.90,6.38,2.60,8.45
5.991,3.94,3.54,2.12,5.71
6.001,2.06,2.82,0.93,3.61
6.011,-0.35,3.61,-0.27,3.64
6.021,-2.56,4.93,-1.22,5.69
6.031,-4.27,6.44,-1.88,7.95
6.041,-5.07,7.89,-2.01,9.59
6.051,-5.11,8.17,-0.83,9.68
6.061,-5.05,6.04,0.72,7.90
6.071,-4.26,3.91,0.29,5.79
6.081,-3.26,2.57,-0.20,4.15
6.091,-2.39,1.49,-0.32,2.84
6.101,-1.82,0.52,-0.26,1.91
6.111,-1.43,-0.65,-0.26,1.59
6.121,-0.92,-1.90,-0.30,2.13
6.131,-0.23,-3.09,-0.29,3.11
6.141,0.54,-4.22,-0.23,4.26
6.151,1.18,-5.27,-0.24,5.40
6.161,1.66,-6.37,-0.20,6.58
6.171,1.96,-7.42,-0.39,7.68
6.181,2.12,-8.34,-1.00,8.66
6.191,2.14,-9.15,-1.83,9.58
6.201,2.06,-9.79,-2.46,10.31
6.211,1.99,-10.13,-2.69,10.67
6.221,1.89,-9.59,-2.71,10.15
6.231,1.74,-7.84,-2.73,8.48
6.241,1.80,-5.82,-3.10,6.84
6.251,1.90,-3.48,-2.98,4.96
6.261,2.10,-0.89,-2.34,3.27
6.271,2.17,1.45,-1.53,3.02
6.281,1.89,4.25,-0.86,4.73
6.291,0.90,7.84,-0.59,7.91
6.301,-0.30,11.90,0.21,11.91
6.311,-1.67,13.63,2.67,13.99
6.321,-2.92,10.64,5.01,12.12
6.331,-2.26,4.45,5.33,7.30
6.341,-0.69,1.02,3.90,4.09
6.351,0.26,-0.44,2.99,3.04
6.361,0.25,-1.09,2.07,2.36
6.371,-0.23,-1.24,0.79,1.49
6.380,-0.48,-1.21,-0.18,1.31
6.391,-0.54,-1.26,-0.59,1.49
6.401,-0.60,-1.48,-1.30,2.06
6.411,-0.71,-2.28,-2.08,3.17
6.421,-0.76,-3.09,-1.95,3.74
6.431,-0.61,-2.80,-1.14,3.08
6.441,-0.08,-2.28,-0.71,2.39
