time,ax,ay,az,atotal
1.218,1.48,0.06,1.20,1.91
1.228,2.27,-0.18,2.42,3.32
1.238,2.35,-0.74,2.29,3.37
1.249,2.08,0.49,1.45,2.59
1.258,1.38,1.16,-0.13,1.81
1.268,1.67,1.09,-0.09,2.00
1.278,1.74,0.57,-2.11,2.79
1.289,1.47,-0.29,-2.16,2.63
1.298,1.14,-1.92,-1.75,2.84
1.308,0.89,-2.66,-2.48,3.75
1.318,1.55,-1.93,-2.55,3.55
1.328,1.56,-0.01,-2.11,2.63
1.338,0.10,0.30,-1.58,1.62
1.348,-0.19,0.23,-0.16,0.34
1.358,0.16,0.18,0.77,0.80
1.368,-0.33,-0.59,0.95,1.17
1.378,-0.56,-1.46,1.34,2.06
1.388,-1.13,-1.64,2.62,3.29
1.398,-2.75,-1.19,4.03,5.02
1.408,-4.14,-0.57,4.64,6.24
1.418,-4.47,-0.11,4.15,6.10
1.428,-5.15,-0.23,3.44,6.20
1.438,-6.11,0.01,2.76,6.71
1.448,-5.48,1.76,3.11,6.54
1.458,1.19,6.35,5.82,8.70
1.468,4.25,3.41,3.61,6.54
1.478,1.70,-2.53,-1.10,3.24
1.488,-0.54,-4.21,-3.20,5.31
1.498,-0.79,-1.73,-2.04,2.79
1.508,-0.65,1.93,0.86,2.22
1.518,-1.31,2.99,1.49,3.59
1.528,-1.65,2.85,0.31,3.31
1.538,-1.48,1.85,-1.43,2.77
1.548,-1.00,0.89,-1.70,2.17
1.558,-0.95,0.33,-0.94,1.37
1.568,-0.93,-0.32,0.33,1.04
1.578,-0.95,0.09,-0.47,1.06
1.588,-1.13,0.79,-1.88,2.33
1.598,0.28,-0.74,0.83,1.15
1.608,1.71,-1.08,-2.86,3.50
1.618,2.75,-1.28,-5.42,6.21
1.628,1.89,-0.43,-5.02,5.38
1.638,0.33,0.16,-2.47,2.50
1.648,0.04,0.54,-1.54,1.64
1.658,0.62,1.11,-2.46,2.77
1.668,1.05,1.18,-2.52,2.98
1.678,0.62,0.95,-2.06,2.35
1.688,-0.08,0.53,-2.04,2.11
1.698,-0.91,0.48,-2.15,2.39
1.708,-1.66,0.47,-2.31,2.88
1.718,-1.98,0.24,-2.11,2.91
1.728,-1.88,0.51,-1.42,2.41
1.737,-1.64,1.78,-2.96,3.83
1.748,-0.25,2.14,-3.19,3.85
1.757,1.07,1.70,-4.16,4.62
1.768,2.13,0.76,-5.40,5.85
1.778,3.76,0.72,-5.62,6.81
1.787,4.91,1.41,-5.64,7.61
1.798,5.38,1.62,-5.13,7.61
1.808,6.23,1.34,-4.20,7.63
1.818,7.22,1.55,-3.46,8.16
1.828,7.87,1.71,-2.77,8.51
1.838,8.47,2.09,-1.74,8.89
1.847,8.46,2.69,-0.90,8.92
1.858,7.29,3.11,0.44,7.94
1.867,6.55,3.27,1.25,7.43
1.877,6.17,3.72,2.09,7.50
1.887,6.16,3.40,2.87,7.60
1.897,5.96,3.35,2.99,7.46
1.907,5.97,3.17,3.29,7.52
1.917,5.55,3.19,3.49,7.29
1.927,4.70,3.67,3.72,7.03
1.937,2.83,4.46,4.26,6.78
1.947,0.36,5.24,4.60,6.98
1.957,-1.37,5.75,4.70,7.55
1.967,-2.67,6.02,4.59,8.03
1.977,-3.90,5.85,4.20,8.19
1.987,-4.98,5.70,3.64,8.40
1.997,-5.94,5.54,2.42,8.47
2.007,-6.94,5.10,0.88,8.65
2.017,-7.74,4.83,-0.05,9.12
2.027,-8.35,4.38,-0.78,9.46
2.037,-9.18,4.05,-1.71,10.17
2.047,-9.74,3.66,-2.78,10.77
2.057,-9.73,3.39,-3.21,10.79
2.067,-9.54,3.21,-3.74,10.74
2.077,-9.20,2.87,-4.23,10.53
2.087,-8.67,2.32,-4.53,10.05
2.097,-8.08,1.50,-5.08,9.66
2.107,-7.18,0.82,-5.41,9.03
2.117,-6.09,0.44,-5.40,8.15
2.127,-4.96,0.12,-5.57,7.46
2.137,-3.81,-0.12,-5.51,6.70
2.147,-2.75,-0.15,-5.45,6.11
2.157,-1.82,-0.19,-5.27,5.58
2.167,-0.93,-0.27,-5.25,5.34
2.177,-0.15,-0.24,-4.81,4.82
2.187,0.64,-1.13,-3.45,3.68
2.197,0.94,-1.04,-3.39,3.67
2.207,1.20,-1.38,-2.75,3.30
2.217,1.37,-1.56,-2.33,3.12
2.227,1.80,-1.76,-1.81,3.10
2.237,2.07,-1.72,-1.56,3.11
2.247,2.19,-0.79,-1.68,2.87
2.257,1.81,1.05,-1.99,2.89
2.267,1.43,3.47,-1.84,4.18
2.277,1.63,5.20,-1.27,5.59
2.287,2.06,5.74,-0.69,6.14
2.297,2.35,4.62,-0.20,5.19
2.307,2.67,1.76,0.98,3.34
2.317,2.75,0.61,1.30,3.10
2.327,2.61,0.89,0.42,2.79
2.337,2.69,-0.16,-0.49,2.73
2.347,3.03,-0.06,-1.03,3.20
2.357,3.44,0.76,-1.39,3.78
2.367,3.89,0.27,-1.51,4.19
2.377,4.08,-1.40,-0.98,4.42
2.387,3.39,-0.17,-2.07,3.98
2.397,3.19,0.79,-2.11,3.90
2.407,3.13,0.96,-1.46,3.58
2.417,2.83,1.06,-0.94,3.16
2.427,2.50,1.19,-0.68,2.85
2.437,2.30,1.08,-0.68,2.63
2.447,2.06,1.06,-0.69,2.41
2.457,1.80,1.00,-0.53,2.13
2.467,1.53,0.81,-0.46,1.79
2.477,1.38,0.36,-0.03,1.42
2.487,1.17,0.05,0.28,1.21
2.497,0.89,-0.15,0.24,0.94
2.506,0.68,-0.51,0.16,0.87
2.516,0.43,-0.87,0.06,0.97
2.527,0.04,-1.11,0.21,1.13
2.536,-0.29,-1.36,0.27,1.41
2.546,-0.45,-1.59,0.35,1.69
2.556,-0.51,-1.63,0.72,1.85
2.566,-0.41,-1.42,1.14,1.87
2.576,0.05,-0.61,1.78,1.88
2.586,0.59,-0.13,2.51,2.59
2.596,0.89,-0.50,2.75,2.93
2.606,0.85,-1.46,2.53,3.04
2.616,0.58,-1.91,2.43,3.14
2.626,0.68,-2.26,1.50,2.80
2.636,1.02,-2.37,0.51,2.63
2.647,1.12,-2.26,0.22,2.53
2.656,0.81,-2.30,0.29,2.46
2.666,0.58,-1.80,0.61,1.98
2.676,0.47,-1.23,1.01,1.66
2.686,0.43,-1.21,1.05,1.66
2.696,0.22,-1.11,0.90,1.44
2.706,-0.27,-0.81,0.80,1.17
2.716,-0.70,-0.41,0.67,1.05
2.726,-1.21,-0.14,0.60,1.36
2.736,-1.44,0.28,0.67,1.61
2.746,-1.36,0.50,0.61,1.57
2.756,-1.22,0.53,0.45,1.40
2.766,-1.08,0.21,0.08,1.10
2.776,-0.71,-0.16,-0.45,0.86
2.786,-0.13,-0.52,-0.93,1.07
2.796,0.38,-0.44,-1.26,1.38
2.806,0.31,0.02,-1.41,1.44
2.816,-0.26,0.39,-1.38,1.46
2.826,-0.44,0.63,-0.92,1.20
2.836,-0.41,0.52,-0.56,0.87
2.846,-0.21,0.74,-0.36,0.85
2.856,-0.08,1.24,-0.09,1.24
2.866,-0.18,1.62,-0.21,1.65
2.876,-0.81,1.76,-0.49,2.00
2.886,-1.12,1.23,-0.60,1.77
2.896,-0.84,0.49,-0.75,1.23
2.906,-0.30,-0.38,-0.71,0.86
2.916,0.32,-0.63,-1.34,1.51
2.926,0.96,0.23,-1.33,1.66
2.936,1.31,1.19,-1.34,2.22
2.946,1.07,1.45,-1.47,2.33
2.956,0.31,0.67,-1.56,1.73
2.966,-0.58,-0.01,-1.22,1.35
2.976,-1.37,0.08,-1.18,1.81
2.986,-1.91,0.44,-1.81,2.66
2.996,-1.95,0.28,-2.52,3.20
3.006,-1.88,0.38,-2.60,3.23
3.016,-1.51,1.10,-2.30,2.96
3.026,-1.00,2.07,-1.52,2.76
3.036,-0.87,2.05,-0.89,2.40
3.046,-0.05,1.78,-0.02,1.78
3.056,1.36,2.35,1.02,2.89
3.066,2.82,3.04,1.77,4.51
3.076,3.70,2.12,2.06,4.73
3.086,4.25,1.57,0.80,4.60
3.096,5.06,0.84,0.12,5.13
3.106,4.71,-1.05,0.18,4.83
3.116,3.59,-2.38,-0.29,4.32
3.126,4.12,-2.14,-0.34,4.65
3.136,5.14,-2.31,-0.30,5.64
3.146,5.65,-3.02,-0.04,6.41
3.156,4.91,-2.92,-1.41,5.88
3.165,3.33,-2.00,-1.09,4.04
3.176,1.48,-1.60,0.07,2.19
3.186,-0.56,-1.49,-0.77,1.77
3.195,-2.16,-1.23,-0.46,2.53
3.206,-3.76,-1.12,0.19,3.93
3.215,-4.80,-0.10,-0.45,4.82
3.226,-4.74,1.09,-0.80,4.93
3.235,-2.93,-0.52,0.09,2.98
3.246,-1.15,-2.28,1.07,2.77
3.255,-0.05,-2.39,1.19,2.68
3.265,0.33,-2.52,1.44,2.92
3.275,0.51,-2.24,0.88,2.46
3.285,-0.21,-1.18,-0.49,1.29
3.295,-0.80,0.56,-1.06,1.44
3.305,-0.78,3.14,-1.00,3.39
3.315,-1.16,5.08,-1.22,5.35
3.325,-1.95,6.08,-1.16,6.49
3.335,-2.18,6.18,-0.94,6.62
3.345,-1.26,5.65,-1.00,5.88
3.355,-0.81,4.32,-0.79,4.46
3.365,-1.86,2.18,-0.62,2.93
3.375,-4.32,0.90,-0.82,4.49
3.385,-5.83,0.45,-2.98,6.57
3.395,-5.46,-1.31,-5.42,7.81
3.405,-5.46,-2.78,-3.36,6.99
3.415,-5.00,-3.67,1.37,6.35
3.425,-4.09,-4.99,3.64,7.41
3.435,-3.82,-5.62,3.52,7.65
3.445,-2.23,-3.71,7.18,8.39
3.455,6.86,4.64,12.55,15.03
3.465,12.36,3.45,-9.56,16.00
3.475,9.77,-2.83,-6.23,11.93
3.485,4.80,-3.76,3.28,6.92
3.495,2.97,-0.74,2.82,4.16
3.505,1.20,0.63,2.23,2.61
3.515,-0.41,0.34,1.37,1.47
3.525,-0.89,-0.14,0.17,0.92
3.535,-1.08,-0.76,-0.77,1.53
3.545,-1.15,-1.28,-0.80,1.90
3.555,-0.71,-1.51,-0.54,1.76
3.565,-0.11,-1.52,-0.16,1.53
3.575,-0.00,-1.27,0.30,1.30
3.585,0.22,-0.84,0.32,0.93
3.595,0.56,-0.38,0.32,0.75
3.605,0.37,0.28,0.65,0.80
3.615,-0.27,0.91,0.78,1.23
3.625,-0.59,1.10,0.33,1.29
3.635,-1.04,0.78,-0.06,1.30
3.645,-3.60,-2.75,-3.08,5.47
3.655,-1.42,-4.47,-3.17,5.66
3.665,0.41,-3.35,0.20,3.38
3.675,-0.43,-2.64,0.09,2.67
3.685,0.92,-2.46,-0.05,2.62
3.695,0.83,-2.04,0.14,2.21
3.705,0.92,-1.74,0.57,2.05
3.715,0.73,-1.63,0.36,1.82
3.725,1.24,-2.35,-0.48,2.70
3.735,1.30,-3.03,-1.13,3.49
3.745,1.90,-3.23,-1.31,3.96
3.755,2.53,-2.76,-0.70,3.81
3.765,1.41,-0.96,-0.67,1.83
3.774,-0.14,1.35,-0.20,1.38
3.785,-1.14,1.12,1.37,2.10
3.795,-1.36,2.26,1.67,3.12
3.805,-0.54,3.31,1.76,3.79
3.814,0.38,0.66,1.31,1.52
3.825,0.96,-9.05,1.05,9.16
3.835,2.63,-6.30,-1.35,6.96
3.845,3.71,0.23,-2.60,4.53
3.854,2.03,5.44,-3.22,6.64
3.865,0.47,6.72,-1.23,6.85
3.874,1.32,4.88,0.88,5.13
3.885,2.44,2.31,0.69,3.43
3.894,2.85,1.02,-0.75,3.12
3.904,3.39,0.95,-1.78,3.95
3.914,3.64,1.44,-2.18,4.48
3.925,3.30,1.81,-1.52,4.06
3.934,2.15,2.02,-0.90,3.08
3.945,0.92,2.39,-0.24,2.58
3.954,-0.11,3.43,0.25,3.44
3.964,-1.56,4.14,0.43,4.45
3.974,-1.93,3.94,1.01,4.50
3.984,-2.90,4.20,0.80,5.17
3.994,-2.97,2.18,0.38,3.71
4.004,-5.32,0.44,-1.37,5.51
4.014,-8.87,-1.43,-3.14,9.52
4.024,-4.54,-1.85,-1.02,5.00
4.034,-0.67,-1.26,0.67,1.58
4.044,1.73,-1.76,1.72,3.01
4.054,2.87,-2.07,1.12,3.71
4.064,2.05,-0.95,0.42,2.30
4.075,0.49,0.46,-0.21,0.71
4.084,0.26,0.23,-0.52,0.63
4.094,0.28,0.46,-0.72,0.89
4.104,0.31,0.61,-0.75,1.01
4.114,0.42,0.61,-0.73,1.04
4.124,0.58,0.43,-0.79,1.07
4.134,0.66,0.10,-0.76,1.01
4.144,0.50,-0.22,-0.77,0.95
4.154,0.10,-0.50,-0.92,1.05
4.164,-0.31,-0.78,-0.97,1.28
4.174,-0.32,-1.00,-1.25,1.63
4.184,-0.13,-1.17,-1.63,2.01
4.194,-0.01,-1.27,-1.82,2.22
4.204,-0.04,-1.33,-1.87,2.30
4.214,-0.16,-1.39,-1.84,2.32
4.224,-0.34,-1.31,-1.24,1.84
4.234,-0.50,-0.89,-0.51,1.14
4.244,-0.67,-0.32,0.06,0.74
4.254,-0.82,0.27,0.51,1.00
4.264,-0.92,0.81,0.91,1.52
4.274,-0.93,1.28,1.24,2.01
4.284,-0.87,1.54,1.47,2.30
4.294,-0.65,1.52,1.42,2.18
4.304,-0.29,1.24,1.17,1.73
4.314,0.11,0.81,0.77,1.12
4.324,0.47,0.42,0.28,0.69
4.334,0.96,0.31,-0.33,1.06
4.344,1.22,0.26,-0.89,1.53
4.354,1.19,-0.01,-1.10,1.62
4.364,1.00,-0.27,-0.70,1.25
4.374,0.57,-0.22,-0.34,0.70
4.384,0.30,-0.24,-0.22,0.44
4.394,0.31,-0.26,-0.16,0.44
4.404,0.36,-0.28,-0.36,0.58
4.413,0.41,-0.50,-0.60,0.88
4.424,0.44,-0.39,-0.70,0.91
4.434,0.32,0.01,-0.74,0.81
4.444,0.11,0.46,-1.05,1.15
4.454,-0.15,0.85,-1.35,1.60
4.464,-0.21,1.18,-1.71,2.09
4.474,-0.15,1.40,-1.97,2.42
4.484,0.06,1.56,-2.08,2.60
4.494,0.40,1.93,-2.32,3.04
4.503,0.82,2.08,-2.40,3.28
4.514,0.96,1.18,-2.60,3.01
4.524,0.90,-0.38,-2.55,2.73
4.534,0.89,-1.21,-2.29,2.74
4.544,0.76,-1.52,-1.99,2.62
4.554,0.52,-1.74,-1.79,2.55
4.564,0.27,-1.73,-1.81,2.52
4.574,-0.01,-1.61,-1.89,2.48
4.583,-0.10,-1.35,-1.94,2.36
4.593,0.09,-1.10,-2.01,2.30
4.604,0.44,-0.92,-2.08,2.32
4.614,0.81,-0.76,-2.15,2.42
4.623,1.08,-0.65,-2.40,2.71
4.634,1.24,-0.60,-2.70,3.03
4.643,1.46,-0.75,-2.95,3.37
4.654,1.51,-1.06,-2.96,3.49
4.663,1.35,-1.37,-2.95,3.52
4.673,0.90,-1.72,-3.09,3.65
4.683,0.32,-2.07,-3.28,3.89
4.693,-0.26,-2.22,-3.35,4.03
4.703,-0.64,-2.23,-3.23,3.98
4.713,-0.80,-2.09,-3.11,3.83
4.723,-0.75,-1.80,-2.82,3.43
4.733,-0.57,-1.37,-2.20,2.65
4.743,-0.39,-0.82,-1.62,1.86
4.753,-0.18,-0.31,-1.31,1.36
4.763,-0.03,0.07,-1.10,1.11
4.773,0.10,0.45,-0.89,1.00
4.783,0.11,1.00,-0.30,1.05
4.793,0.35,1.89,-0.80,2.08
4.803,0.52,3.17,-1.63,3.60
4.813,0.40,5.13,-2.38,5.67
4.823,-0.23,6.95,-2.20,7.29
4.833,-1.61,7.86,-0.28,8.03
4.843,-3.81,9.10,1.54,9.98
4.853,-5.15,8.20,3.12,10.17
4.863,-4.73,3.89,4.24,7.45
4.873,-2.92,-2.76,4.26,5.86
4.883,-0.83,-6.90,5.20,8.68
4.893,0.23,-6.44,4.20,7.70
4.903,-0.07,-4.54,1.95,4.94
4.913,-0.21,-2.87,1.08,3.07
4.923,-0.26,-1.49,1.34,2.02
4.933,0.81,-0.38,1.30,1.58
4.943,1.55,1.65,1.42,2.67
4.953,2.28,3.49,2.67,4.96
4.963,4.10,5.04,3.69,7.47
4.973,6.12,6.68,3.98,9.89
4.983,6.66,6.33,3.83,9.96
4.993,5.19,4.48,3.45,7.68
5.003,3.17,2.62,2.95,5.06
5.013,1.42,0.76,2.09,2.64
5.023,0.04,-0.87,1.12,1.42
5.033,-0.88,-2.00,0.21,2.20
5.043,-1.52,-2.92,-0.78,3.38
5.053,-1.83,-3.52,-1.69,4.31
5.063,-1.68,-3.68,-2.37,4.68
5.073,-1.23,-3.49,-2.83,4.66
5.083,-0.92,-2.44,-2.77,3.81
5.093,-0.47,-1.35,-1.78,2.28
5.103,0.18,-1.08,-0.23,1.11
5.113,0.71,-0.68,1.42,1.72
5.123,0.76,0.23,2.33,2.46
5.133,0.54,0.90,2.30,2.53
5.143,0.73,0.90,1.82,2.16
5.153,1.25,1.34,0.91,2.04
5.163,1.86,1.51,-0.53,2.46
5.173,1.87,0.92,-1.91,2.83
5.183,1.22,0.31,-2.69,2.97
5.193,0.39,0.10,-2.88,2.91
5.203,-0.37,0.23,-2.64,2.67
5.213,-0.92,0.59,-2.05,2.32
5.223,-1.28,1.13,-1.17,2.07
5.232,-1.49,1.80,-0.28,2.35
5.243,-1.46,2.62,0.37,3.02
5.253,-1.23,3.68,0.64,3.93
5.262,-0.76,4.87,1.11,5.05
5.272,-0.36,6.37,2.00,6.69
5.283,-0.53,8.24,2.58,8.66
5.293,-0.54,9.44,0.64,9.48
5.303,0.34,8.53,-2.17,8.81
5.312,-0.15,6.80,-2.30,7.18
5.323,-2.64,4.75,-0.66,5.47
5.332,-4.44,1.39,0.38,4.67
5.342,-3.58,-1.51,0.99,4.01
5.352,-2.17,-2.73,1.33,3.73
5.362,-1.75,-3.36,1.27,4.00
5.373,-1.63,-3.54,1.44,4.15
5.382,-1.23,-3.59,1.56,4.10
5.392,-0.65,-4.04,1.42,4.34
5.402,-0.19,-4.33,1.29,4.52
5.412,0.36,-4.26,1.35,4.48
5.422,0.94,-4.12,1.49,4.48
5.432,1.29,-3.71,1.68,4.27
5.442,1.41,-3.11,1.75,3.84
5.452,1.17,-2.61,1.61,3.28
5.462,0.50,-1.97,1.27,2.40
5.472,-0.46,-0.82,0.55,1.09
5.482,-1.64,0.92,-0.15,1.88
5.492,-2.61,2.60,-0.48,3.71
5.502,-2.97,3.65,-0.76,4.77
5.512,-2.50,2.86,-0.81,3.88
5.522,-1.54,0.15,-0.40,1.60
5.532,-1.00,-1.01,0.18,1.44
5.542,-0.42,-1.23,0.51,1.40
5.552,0.18,-1.41,0.41,1.48
5.562,0.57,-1.64,0.05,1.74
5.572,0.70,-1.58,-0.30,1.75
5.582,0.68,-1.36,-0.30,1.55
5.592,0.55,-1.30,-0.27,1.43
5.602,0.24,-1.20,-0.16,1.23
5.612,-0.31,-0.76,0.07,0.83
5.622,-1.08,-0.43,0.27,1.20
5.632,-1.68,0.04,0.37,1.72
5.642,-2.02,-0.29,0.21,2.05
5.652,-1.94,-0.43,-0.08,1.99
5.662,-1.69,-1.10,-0.59,2.10
5.672,-1.35,-1.69,-1.00,2.38
5.682,-0.98,-1.79,-1.13,2.33
5.692,-0.99,-1.56,-1.19,2.20
5.702,-1.03,-1.41,-1.25,2.15
5.712,-1.23,-1.47,-1.50,2.44
5.722,-1.32,-1.47,-1.91,2.75
5.732,-1.11,-1.35,-2.04,2.68
5.742,-0.78,-1.47,-1.69,2.37
5.752,-0.41,-1.75,-1.22,2.17
5.762,0.03,-1.49,-0.74,1.66
5.772,0.51,-1.13,-0.51,1.34
5.782,1.01,-0.48,-0.61,1.28
5.792,1.43,0.64,-0.48,1.64
5.802,1.67,1.81,-0.38,2.49
5.812,1.96,2.70,-0.44,3.36
5.822,2.19,3.92,-0.53,4.51
5.831,2.20,4.57,-0.43,5.09
5.842,1.47,5.07,-0.17,5.28
5.852,0.46,6.13,0.18,6.15
5.862,-0.76,6.05,0.69,6.14
5.872,-1.28,6.37,1.61,6.70
5.882,-0.37,7.54,2.20,7.86
5.892,0.28,7.86,1.97,8.11
5.902,0.66,7.33,1.10,7.44
5.912,0.90,5.82,0.27,5.90
5.922,0.65,3.65,-0.11,3.71
5.931,0.07,1.65,-0.52,1.73
5.942,-0.40,0.13,-1.07,1.15
5.952,-0.05,-2.20,-1.82,2.86
5.962,1.58,-5.81,-2.14,6.39
5.971,3.17,-6.13,-0.72,6.94
5.981,3.94,-6.52,-0.64,7.65
5.991,4.15,-7.98,-0.60,9.01
6.001,4.15,-9.29,-1.40,10.27
6.011,4.24,-9.24,-1.67,10.30
6.021,3.96,-6.51,-2.02,7.88
6.031,3.88,-5.34,-2.93,7.22
6.041,3.36,-3.56,-2.37,5.44
6.051,2.15,-0.33,-1.03,2.40
6.061,1.08,3.15,0.22,3.34
6.071,0.66,7.39,1.28,7.53
6.081,1.02,9.64,1.68,9.83
6.091,-0.63,9.93,2.82,10.34
6.102,-1.68,9.83,4.11,10.79
6.111,-0.98,6.80,5.55,8.83
6.121,-1.56,2.63,6.07,6.80
6.131,-2.75,-0.31,5.35,6.03
6.141,-3.14,-2.30,3.95,5.55
6.151,-2.66,-3.24,2.10,4.68
6.161,-1.83,-3.02,-0.10,3.53
6.171,-0.96,-2.10,-2.38,3.32
6.181,-0.39,-0.99,-4.23,4.37
6.191,-0.21,0.52,-5.92,5.94
6.201,-0.14,1.68,-5.13,5.40
6.211,-0.09,2.15,-2.67,3.43
6.221,-0.29,2.26,-0.86,2.44
6.231,-0.60,2.33,0.60,2.48
6.241,-1.05,2.94,1.43,3.44
6.251,-1.29,3.40,1.12,3.81
6.261,-0.99,3.09,-0.17,3.25
6.271,-0.34,2.34,-1.56,2.84
6.281,0.37,1.41,-2.67,3.04
6.291,0.92,0.31,-3.50,3.63
6.301,1.28,-0.67,-4.47,4.69
6.311,1.37,-1.23,-5.10,5.42
6.321,1.39,-1.58,-4.72,5.17
6.331,1.73,-1.86,-3.58,4.39
6.341,2.62,-1.94,-0.77,3.35
6.351,3.88,-1.77,2.96,5.19
6.361,4.92,-1.23,4.46,6.75
6.371,4.36,-0.25,4.39,6.19
6.381,1.25,1.64,3.22,3.82
6.391,-2.75,3.32,1.28,4.49
6.401,-6.00,4.76,0.88,7.71
6.411,-7.16,5.47,1.37,9.11
6.421,-5.75,2.34,0.47,6.23
6.431,-3.40,-4.24,-0.04,5.43
6.441,-3.01,-6.32,0.83,7.05
6.451,-3.24,-5.67,1.49,6.70
6.461,-3.01,-5.34,1.66,6.35
