time,ax,ay,az,atotal
1.378,-0.52,1.18,-6.88,7.00
1.388,1.00,2.52,-3.72,4.60
1.398,1.08,4.66,-1.36,4.98
1.408,1.05,4.77,-0.66,4.93
1.418,0.92,2.48,0.00,2.64
1.428,0.70,0.08,0.71,1.00
1.438,1.41,-0.90,1.97,2.59
1.448,1.91,-0.29,2.90,3.48
1.458,2.26,0.84,3.01,3.86
1.468,2.46,2.01,2.65,4.13
1.478,2.45,2.20,2.42,4.08
1.488,1.12,2.45,1.57,3.12
1.498,1.03,1.93,0.61,2.27
1.508,1.10,0.67,-0.47,1.37
1.518,-0.80,1.75,-0.24,1.94
1.528,-3.99,3.00,-0.44,5.01
1.538,-3.93,2.41,1.99,5.02
1.548,-2.01,0.72,3.45,4.06
1.558,-2.02,-4.27,0.33,4.73
1.568,-2.38,-3.65,-0.22,4.37
1.578,-1.14,0.15,-0.29,1.19
1.588,-2.99,2.65,-1.45,4.26
1.598,-3.71,2.16,0.43,4.31
1.608,-1.15,-2.93,-0.09,3.15
1.618,0.79,-7.86,-0.92,7.95
1.628,0.29,-4.93,-0.23,4.94
1.638,-3.10,1.17,-1.57,3.66
1.648,-1.30,-0.72,-0.37,1.53
1.658,0.36,-4.62,0.25,4.64
1.668,-0.61,-5.68,-1.34,5.86
1.678,-0.70,-4.89,-3.18,5.88
1.688,0.28,-4.31,-2.83,5.17
1.697,0.88,-3.62,-2.00,4.22
1.708,1.76,-3.43,-1.24,4.04
1.717,2.89,-3.65,0.02,4.66
1.727,4.07,-3.16,1.79,5.45
1.738,4.76,-3.18,3.68,6.81
1.748,4.61,-4.09,4.33,7.53
1.757,3.85,-4.19,4.10,7.02
1.767,3.93,-3.45,3.97,6.57
1.777,3.32,-1.67,2.94,4.74
1.787,2.42,-0.13,1.12,2.67
1.798,1.25,0.76,-0.56,1.57
1.807,0.21,1.05,-1.81,2.10
1.817,-0.41,1.58,-2.55,3.03
1.827,-0.73,1.74,-2.68,3.28
1.837,-1.15,1.25,-2.17,2.76
1.848,-2.37,1.07,-2.10,3.34
1.857,-0.85,1.67,-0.91,2.09
1.867,-2.19,-0.25,-0.13,2.20
1.877,-1.88,-0.01,-0.15,1.88
1.887,-1.42,-0.21,-0.47,1.51
1.897,-1.04,-0.92,-0.60,1.51
1.907,-0.41,-0.57,-0.42,0.82
1.917,0.19,0.28,-0.29,0.44
1.927,0.19,0.80,-0.36,0.90
1.937,0.73,0.40,0.16,0.84
1.947,0.76,-0.04,1.22,1.44
1.957,0.65,-0.26,1.50,1.66
1.967,0.57,-0.34,1.71,1.83
1.977,0.26,-0.83,2.23,2.39
1.987,0.02,-1.38,2.54,2.90
1.997,0.48,-1.57,1.81,2.45
2.007,-0.63,-0.75,0.53,1.12
2.017,-0.83,0.74,0.92,1.44
2.027,-1.18,1.14,-0.22,1.65
2.037,-0.86,0.88,-0.89,1.52
2.047,-0.89,-0.06,-1.60,1.83
2.057,-1.20,-0.19,-0.79,1.45
2.067,-1.56,-0.86,0.03,1.78
2.077,-1.58,-1.08,0.23,1.93
2.087,-1.58,-0.53,0.04,1.66
2.097,-1.45,-0.17,-0.88,1.70
2.107,-1.00,0.17,-1.72,2.00
2.117,-0.41,0.47,-2.43,2.51
2.127,-0.31,-1.91,-3.06,3.62
2.137,-0.17,-2.29,-0.20,2.31
2.147,1.34,0.18,-0.08,1.35
2.157,1.02,0.65,-0.30,1.24
2.167,0.70,-0.36,0.18,0.81
2.177,0.78,-2.36,1.06,2.70
2.187,1.65,-1.68,1.92,3.04
2.197,1.43,-0.12,0.78,1.63
2.207,1.42,-0.54,0.53,1.61
2.217,0.82,-1.63,0.51,1.90
2.227,-0.92,-2.23,-0.94,2.59
2.237,-0.59,-1.00,0.20,1.18
2.247,-0.89,-0.38,-0.08,0.97
2.257,-1.18,-0.36,-0.15,1.24
2.266,-1.00,-0.61,-0.31,1.22
2.277,0.44,-0.25,-0.10,0.52
2.287,2.89,0.65,-0.61,3.02
2.297,3.98,-0.19,-1.43,4.24
2.306,3.29,-0.95,-3.36,4.80
2.317,2.29,-0.85,-3.06,3.92
2.326,2.61,-1.44,-2.78,4.07
2.336,3.20,-2.10,-1.85,4.25
2.347,3.87,-2.96,-0.49,4.89
2.356,3.84,-2.51,1.20,4.74
2.366,3.41,-0.36,3.00,4.56
2.377,3.37,2.68,3.01,5.25
2.386,2.18,3.09,1.42,4.04
2.396,0.01,2.63,0.36,2.65
2.406,-0.48,3.33,-0.65,3.43
2.416,0.61,5.58,-1.49,5.81
2.426,0.64,5.87,-1.43,6.08
2.436,0.38,4.41,-0.04,4.43
2.446,-1.03,2.93,2.06,3.73
2.456,-3.67,1.39,1.93,4.37
2.466,-4.17,1.28,-0.06,4.36
2.476,-3.90,3.34,-0.98,5.22
2.486,-3.60,4.44,-1.40,5.89
2.496,-2.32,2.43,-1.97,3.89
2.506,-1.23,0.14,-1.07,1.64
2.516,-0.51,-0.69,-1.22,1.49
2.526,0.72,-0.45,-0.63,1.06
2.536,0.62,-0.36,-0.71,1.00
2.546,0.80,-0.69,-0.58,1.20
2.556,0.45,-1.07,0.16,1.17
2.566,0.83,-1.53,0.47,1.80
2.576,2.37,-2.15,1.56,3.56
2.586,2.22,-1.06,1.70,2.99
2.597,1.43,-0.65,1.33,2.06
2.606,1.03,-0.62,0.86,1.48
2.616,0.81,-0.29,0.74,1.13
2.626,0.50,0.16,0.75,0.92
2.636,0.17,0.48,0.54,0.74
2.646,-0.10,0.67,0.23,0.72
2.656,-0.37,0.74,-0.09,0.83
2.666,-0.65,0.29,-1.97,2.10
2.676,-1.10,-5.17,-16.45,17.28
2.686,-0.90,-12.55,5.20,13.62
2.696,-0.26,-17.57,9.77,20.11
2.706,-0.11,-11.39,1.59,11.50
2.716,1.86,-7.14,-3.71,8.26
2.726,2.69,-4.89,-5.04,7.52
2.736,0.58,-1.95,-2.47,3.20
2.746,0.81,2.81,-2.38,3.77
2.756,1.73,3.08,-2.64,4.40
2.766,0.73,4.60,-2.81,5.44
2.776,0.87,8.51,-2.80,9.00
2.786,1.47,10.85,-0.91,10.99
2.796,1.56,11.66,-0.34,11.77
2.806,1.45,8.76,0.09,8.88
2.816,1.16,6.23,0.27,6.34
2.826,0.88,5.94,-0.10,6.01
2.836,1.02,5.58,0.82,5.73
2.846,1.03,5.47,-1.89,5.88
2.856,2.58,3.49,-3.25,5.42
2.865,2.51,1.99,-0.98,3.35
2.876,2.05,0.32,0.50,2.14
2.886,1.18,0.24,0.98,1.56
2.896,-1.52,1.21,-1.09,2.23
2.906,-3.64,-0.11,-2.97,4.70
2.916,-4.06,-3.53,-3.22,6.28
2.926,-0.99,-4.35,-0.46,4.48
2.936,0.84,-2.35,0.87,2.64
2.946,0.73,-1.43,0.16,1.61
2.956,0.65,-1.24,-0.92,1.67
2.966,0.64,-1.19,-1.45,1.98
2.976,0.63,-1.25,-1.28,1.90
2.985,0.45,-0.99,-0.81,1.35
2.996,0.20,-0.71,-0.63,0.97
3.006,-0.09,-0.32,-0.66,0.74
3.016,-0.03,0.04,-0.70,0.70
3.026,0.13,0.16,-0.69,0.72
3.035,0.40,0.15,-0.72,0.83
3.045,0.80,-0.07,-0.75,1.10
3.055,1.03,-0.26,-0.87,1.37
3.066,1.02,-0.28,-1.05,1.49
3.075,1.04,-0.45,-1.07,1.56
3.085,1.11,-0.84,-1.01,1.72
3.095,1.17,-0.89,-1.06,1.81
3.105,1.30,-0.70,-1.17,1.88
3.116,1.43,-0.42,-1.34,2.01
3.125,1.46,0.10,-1.35,1.99
3.135,1.58,0.51,-1.21,2.05
3.145,1.91,0.49,-1.20,2.31
3.155,2.15,0.51,-1.09,2.46
3.165,2.29,0.96,-0.79,2.60
3.175,2.18,1.71,-0.55,2.83
3.185,1.70,2.65,-0.66,3.22
3.195,1.21,3.80,-0.88,4.09
3.205,0.94,4.02,-0.73,4.19
3.215,0.91,3.70,-0.95,3.93
3.225,0.83,2.84,-0.77,3.05
3.235,0.69,1.93,-0.67,2.15
3.245,0.24,1.81,-1.51,2.37
3.255,-0.31,2.19,-1.94,2.94
3.265,-0.53,2.21,-1.93,2.98
3.275,-0.54,2.07,-1.83,2.81
3.285,-0.57,2.63,-1.87,3.28
3.295,-0.72,3.34,-2.30,4.12
3.305,-0.72,3.79,-2.29,4.49
3.315,-0.44,4.23,-1.63,4.56
3.325,-0.57,5.10,-0.85,5.20
3.335,-0.41,5.95,-0.15,5.97
3.345,-0.26,6.43,0.30,6.44
3.355,-0.42,6.09,0.37,6.12
3.365,-0.35,4.06,0.68,4.13
3.375,-0.52,2.74,0.81,2.90
3.385,-0.69,1.92,0.65,2.14
3.395,-0.72,0.86,0.93,1.45
3.405,-0.52,-0.44,0.60,0.91
3.415,-0.03,-1.65,0.06,1.65
3.425,0.30,-3.10,-0.62,3.17
3.435,0.37,-4.52,-1.20,4.69
3.445,0.33,-5.70,-0.94,5.79
3.455,0.29,-6.46,-0.51,6.49
3.465,0.03,-7.33,-0.35,7.33
3.475,-0.30,-7.89,-0.11,7.90
3.485,-0.76,-7.82,0.20,7.86
3.495,-1.14,-7.18,0.52,7.28
3.505,-1.37,-6.00,0.69,6.20
3.515,-1.38,-4.24,0.92,4.56
3.525,-1.11,-2.31,1.07,2.77
3.535,-0.56,-0.46,0.77,1.06
3.545,0.13,0.19,0.47,0.52
3.555,0.76,0.08,-0.52,0.92
3.565,0.80,0.18,-1.75,1.94
3.575,0.33,-0.16,-2.33,2.36
3.585,-0.62,-0.70,-1.60,1.86
3.595,-1.71,-1.54,-0.53,2.36
3.605,-2.62,-2.61,-0.31,3.72
3.615,-3.13,-3.54,-0.70,4.77
3.625,-3.24,-3.84,-1.00,5.12
3.635,-3.30,-3.46,-0.97,4.88
3.645,-3.45,-2.79,-0.90,4.53
3.655,-3.41,-2.14,-0.85,4.11
3.664,-3.04,-1.39,-0.95,3.47
3.675,-2.78,-0.55,-0.78,2.94
3.684,-2.19,0.53,-1.95,2.98
3.695,-1.63,1.62,-2.42,3.33
3.705,-1.08,2.51,-2.29,3.56
3.715,-0.54,3.35,-2.03,3.95
3.725,-0.07,4.13,-2.00,4.59
3.734,0.51,4.53,-2.45,5.18
3.744,1.05,4.17,-2.78,5.12
3.754,1.37,4.23,-2.96,5.34
3.764,1.70,4.02,-2.56,5.06
3.774,1.92,4.30,-2.04,5.13
3.784,1.61,5.41,-1.86,5.94
3.794,1.10,5.96,-1.95,6.36
3.804,0.31,6.11,-2.10,6.47
3.814,-0.56,6.05,-2.51,6.57
3.824,-1.21,5.49,-2.78,6.27
3.834,-1.57,3.68,-2.27,4.60
3.844,-2.00,1.94,-1.07,2.98
3.854,-1.87,0.75,0.40,2.06
3.864,-1.18,-0.03,1.40,1.83
3.874,-0.56,-0.45,1.54,1.70
3.884,-0.15,-1.34,1.14,1.76
3.894,1.61,-3.39,0.38,3.77
3.904,4.10,-5.56,-0.70,6.94
3.914,4.27,-4.84,-1.64,6.66
3.924,4.50,-4.69,-1.73,6.73
3.934,4.68,-4.88,-1.18,6.86
3.944,5.06,-4.72,-0.29,6.93
3.954,5.49,-4.85,0.70,7.36
3.964,5.88,-4.93,1.54,7.83
3.974,6.26,-4.86,1.50,8.06
3.984,6.24,-4.43,1.28,7.75
3.994,5.92,-1.47,1.98,6.41
4.004,5.16,1.96,2.51,6.07
4.014,4.47,4.46,2.53,6.80
4.024,3.56,5.98,1.99,7.24
4.034,1.77,7.16,0.96,7.44
4.044,-1.04,8.18,0.17,8.25
4.054,-3.46,7.83,0.70,8.59
4.064,-4.92,4.26,1.01,6.58
4.074,-5.59,-0.63,1.42,5.80
4.084,-5.75,-3.39,2.63,7.17
4.094,-4.83,-4.35,3.19,7.24
4.104,-3.23,-3.67,2.42,5.45
4.114,-1.35,-1.91,0.92,2.51
4.124,0.07,0.22,-0.72,0.76
4.134,0.49,2.25,-2.07,3.09
4.144,0.64,4.10,-2.91,5.07
4.154,1.16,5.63,-2.89,6.43
4.164,1.75,5.68,-2.08,6.30
4.174,1.51,4.36,-1.14,4.75
4.184,0.73,3.49,-0.60,3.61
4.194,0.21,3.07,-0.31,3.09
4.204,0.06,2.69,-0.31,2.71
4.214,0.22,2.01,-0.85,2.19
4.224,0.46,1.21,-1.81,2.23
4.234,0.71,0.20,-2.89,2.99
4.244,0.84,-0.68,-3.74,3.89
4.254,0.97,-1.22,-3.96,4.26
4.264,1.00,-1.67,-3.72,4.19
4.274,1.02,-2.44,-3.20,4.15
4.284,1.04,-2.96,-1.54,3.49
4.294,1.63,-2.64,1.47,3.43
4.304,2.98,-2.13,3.49,5.06
4.314,3.17,-1.78,3.50,5.04
4.324,0.49,-0.32,3.65,3.69
4.334,-3.46,1.11,2.48,4.40
4.344,-6.20,1.55,2.34,6.81
4.354,-7.45,1.76,2.90,8.18
4.363,-7.69,1.70,2.01,8.12
4.373,-6.13,-1.16,1.58,6.44
4.383,-4.04,-5.41,2.12,7.08
4.394,-3.47,-5.91,2.33,7.24
4.403,-3.18,-5.13,2.03,6.37
4.413,-2.88,-4.61,1.37,5.60
4.423,-2.51,-3.89,0.75,4.68
4.433,-1.95,-3.34,0.39,3.88
4.443,-1.30,-2.97,0.39,3.26
4.454,-0.30,-2.65,0.58,2.73
4.463,0.65,-2.34,0.90,2.59
4.473,1.22,-2.04,0.52,2.43
4.483,1.18,-0.83,-0.12,1.44
4.493,0.86,1.22,-0.58,1.60
4.503,0.41,3.60,-0.53,3.66
4.513,-0.10,5.68,0.14,5.68
4.523,-0.35,7.01,0.50,7.03
4.533,0.35,4.42,-0.21,4.44
4.543,0.91,-0.83,-1.00,1.58
4.553,0.57,-3.43,-1.65,3.85
4.563,0.40,-4.39,-2.25,4.95
4.573,0.37,-4.78,-2.41,5.36
4.583,0.21,-4.93,-2.46,5.52
4.593,0.00,-4.76,-2.40,5.33
4.603,-0.33,-4.51,-2.00,4.94
4.613,-0.83,-4.16,-1.46,4.49
4.623,-1.24,-3.60,-0.99,3.93
4.633,-1.58,-2.89,-0.90,3.42
4.643,-1.74,-2.12,-1.26,3.02
4.653,-1.69,-1.22,-1.93,2.84
4.663,-1.65,-0.34,-2.29,2.85
4.673,-1.74,0.02,-2.49,3.04
4.683,-1.77,0.02,-2.44,3.02
4.693,-1.52,-0.32,-2.03,2.56
4.703,-0.99,-0.47,-2.00,2.28
4.713,-0.30,-0.13,-2.47,2.49
4.723,0.53,0.27,-2.74,2.80
4.733,0.81,1.18,-2.77,3.12
4.743,0.92,1.95,-2.77,3.51
4.753,0.85,2.64,-2.57,3.78
4.763,0.61,3.53,-1.80,4.01
4.773,0.43,5.00,-1.18,5.16
4.783,0.26,6.96,-1.00,7.04
4.793,0.23,8.99,-1.34,9.10
4.803,-0.08,10.50,-0.87,10.53
4.813,-0.76,11.38,0.11,11.41
4.823,-0.58,10.36,0.36,10.38
4.833,0.34,8.11,0.58,8.14
4.843,0.96,6.41,1.19,6.59
4.853,1.07,5.14,2.47,5.80
4.863,0.77,3.58,3.32,4.94
4.873,0.86,1.20,2.68,3.06
4.882,2.94,-3.42,0.79,4.58
4.893,4.63,-7.86,-0.88,9.16
4.902,4.91,-8.74,-2.37,10.30
4.912,4.94,-9.72,-3.03,11.32
4.922,5.10,-11.01,-2.82,12.45
4.933,4.79,-11.35,-2.55,12.58
4.942,3.67,-8.06,-2.41,9.18
4.952,2.94,-3.69,-1.14,4.85
4.962,2.84,-1.93,0.12,3.43
4.972,2.22,1.07,1.43,2.85
4.982,0.82,3.62,2.57,4.52
4.992,-1.16,6.11,3.36,7.07
5.002,-3.74,8.67,2.90,9.88
5.012,-5.98,10.56,1.23,12.20
5.022,-6.52,11.79,0.86,13.50
5.032,-6.37,9.07,3.72,11.69
5.043,-6.19,3.84,5.93,9.39
5.052,-5.76,0.11,5.64,8.07
5.062,-4.53,-2.58,4.55,6.92
5.072,-2.74,-4.24,3.29,6.02
5.083,-1.12,-4.20,1.73,4.68
5.092,0.41,-2.88,-1.09,3.10
5.102,1.09,-0.91,-3.39,3.68
5.112,1.04,1.31,-4.57,4.86
5.122,0.97,3.19,-5.29,6.25
5.132,0.93,4.01,-4.98,6.46
5.142,0.83,3.91,-3.66,5.42
5.152,0.75,3.30,-2.84,4.42
5.162,0.71,2.40,-1.97,3.19
5.172,0.82,1.71,-0.95,2.12
5.182,1.21,0.42,-0.09,1.28
5.192,1.51,-0.98,-0.10,1.80
5.202,1.54,-2.01,-1.36,2.87
5.212,1.46,-2.75,-2.96,4.30
5.222,1.19,-3.22,-4.17,5.40
5.232,0.80,-3.27,-4.91,5.96
5.242,0.79,-3.40,-5.10,6.18
5.252,0.93,-3.29,-4.49,5.65
5.262,1.29,-3.00,-2.69,4.23
5.272,1.95,-2.46,0.44,3.17
5.282,2.86,-1.26,3.55,4.73
5.292,3.31,0.06,4.35,5.47
5.302,1.57,0.81,4.13,4.49
5.312,-1.76,1.70,2.18,3.28
5.322,-4.29,3.35,0.91,5.51
5.332,-5.60,4.51,1.17,7.28
5.342,-4.70,2.36,1.64,5.51
5.352,-2.88,-3.17,2.05,4.75
5.362,-2.25,-6.19,2.12,6.92
5.372,-2.44,-6.29,1.88,7.01
5.382,-2.44,-6.16,1.55,6.80
5.392,-2.25,-5.95,1.20,6.47
5.402,-2.17,-5.75,0.92,6.21
5.412,-2.18,-5.80,0.39,6.21
5.422,-2.07,-6.22,-0.29,6.56
5.432,-1.94,-6.03,-0.51,6.36
5.442,-1.80,-5.24,-0.43,5.56
5.452,-1.28,-4.33,-0.28,4.52
5.462,-0.58,-2.61,0.00,2.67
5.472,-0.16,0.42,-0.02,0.45
5.482,-0.03,4.10,0.23,4.11
5.492,0.07,7.59,0.67,7.62
5.502,0.26,10.30,0.84,10.34
5.512,0.97,8.96,0.49,9.03
5.522,1.35,1.05,-0.21,1.73
5.532,0.54,-3.43,-0.47,3.50
5.542,-0.00,-4.18,-0.63,4.23
5.552,-0.55,-3.34,-0.86,3.49
5.562,-1.19,-2.44,-0.94,2.87
5.572,-1.81,-2.13,-0.78,2.90
5.582,-2.12,-2.13,-0.67,3.08
5.592,-1.95,-2.15,-0.50,2.94
5.601,-1.51,-2.10,-0.47,2.63
5.612,-0.92,-1.58,-0.61,1.93
5.621,-0.48,-0.52,-1.07,1.28
5.632,-0.31,0.58,-1.77,1.89
5.641,-0.16,1.32,-2.35,2.69
5.651,0.03,1.59,-2.76,3.19
5.662,0.39,1.39,-2.85,3.20
5.671,0.53,1.06,-2.65,2.90
5.681,0.60,1.10,-2.61,2.89
5.691,0.66,1.55,-2.96,3.40
5.701,0.59,2.43,-3.29,4.14
5.711,0.56,3.22,-3.04,4.47
5.721,0.67,3.46,-2.42,4.28
5.732,0.97,3.10,-1.90,3.76
5.741,1.28,2.69,-1.60,3.38
5.751,1.14,3.00,-1.90,3.73
5.761,1.19,3.23,-1.68,3.83
5.771,1.07,3.57,-1.17,3.91
5.781,0.98,3.75,-0.63,3.93
5.791,0.66,3.47,0.32,3.55
5.801,0.69,3.03,0.95,3.25
5.811,1.53,2.89,0.71,3.34
5.821,2.71,2.95,0.51,4.04
5.831,3.79,2.91,0.70,4.83
5.841,4.55,2.90,0.73,5.44
5.851,4.66,2.46,0.73,5.32
5.861,5.13,0.38,0.75,5.20
5.871,5.41,-3.17,0.37,6.28
5.881,3.77,-4.28,0.49,5.72
5.891,2.63,-5.13,0.69,5.81
5.901,2.18,-6.12,0.83,6.55
5.911,2.13,-7.15,0.87,7.51
5.921,2.08,-7.14,0.38,7.44
5.931,1.23,-4.47,0.03,4.63
5.941,-0.25,-0.28,0.27,0.46
5.951,-1.45,2.58,0.77,3.06
5.961,-2.98,5.68,0.78,6.46
5.971,-4.18,6.97,-1.16,8.21
5.981,-5.03,6.28,-3.31,8.70
5.991,-5.67,4.97,-2.38,7.91
6.001,-5.38,2.84,0.94,6.16
6.011,-4.04,0.66,4.04,5.75
6.021,-2.27,-0.91,5.05,5.61
6.031,-0.59,-0.62,4.09,4.18
6.041,-0.10,1.87,2.07,2.79
6.051,-0.53,5.93,-0.14,5.95
6.061,-0.85,10.78,-2.28,11.06
6.071,0.46,13.47,-4.68,14.27
6.081,2.27,11.89,-6.21,13.60
6.091,2.79,7.98,-5.14,9.90
6.101,1.51,4.67,-2.49,5.51
6.111,0.18,2.71,0.12,2.72
6.121,-0.40,1.23,0.74,1.49
6.131,-0.48,-0.37,-0.67,0.90
6.141,-0.42,-2.19,-2.67,3.48
6.151,-0.39,-3.83,-3.90,5.48
6.161,-0.46,-5.09,-3.95,6.46
6.171,-0.28,-6.35,-3.79,7.40
6.181,0.05,-8.16,-3.85,9.03
6.191,0.57,-10.65,-2.81,11.03
6.201,1.61,-12.62,-0.51,12.74
6.211,3.06,-13.21,1.17,13.60
6.221,3.72,-14.10,2.01,14.72
6.231,2.03,-15.46,2.68,15.82
6.241,-1.02,-14.13,3.44,14.58
6.250,-2.98,-11.25,4.74,12.56
6.261,-4.53,-6.17,6.41,9.99
6.271,-5.58,-0.16,5.38,7.75
6.280,-4.97,5.51,1.08,7.50
6.291,-3.28,10.48,-4.03,11.70
6.300,-3.17,12.51,-1.23,12.97
6.310,-4.09,9.37,1.67,10.35
6.320,-2.95,2.65,0.58,4.01
6.330,-1.50,-1.66,-1.71,2.82
6.340,-0.92,-1.92,-1.47,2.59
6.350,-0.55,-0.85,0.59,1.17
6.360,0.44,-0.93,1.05,1.47
6.370,1.54,-1.62,-0.40,2.27
6.380,2.31,-1.69,-1.84,3.40
6.390,2.92,-1.24,-2.25,3.89
6.400,3.04,-0.78,-0.99,3.29
6.410,2.14,-0.33,0.12,2.17
6.420,0.44,0.40,0.54,0.80
6.430,-1.43,0.75,1.05,1.92
6.440,-3.02,0.35,1.22,3.28
6.450,-3.84,-0.24,0.47,3.88
6.460,-4.07,-0.44,-1.01,4.21
6.470,-3.86,0.35,-1.71,4.24
