time,ax,ay,az,atotal
1.178,6.37,-8.73,5.59,12.17
1.188,7.49,-9.99,4.91,13.42
1.198,7.25,-8.81,5.42,12.64
1.208,5.85,-7.31,5.58,10.90
1.218,3.49,-6.73,5.97,9.65
1.228,1.16,-6.30,6.91,9.42
1.238,-0.09,-5.97,7.18,9.33
1.248,0.35,-5.52,6.44,8.49
1.258,1.05,-5.17,6.61,8.46
1.268,0.87,-5.25,6.92,8.73
1.278,0.36,-4.66,5.80,7.45
1.288,0.53,-1.76,2.81,3.36
1.298,0.94,-0.34,0.70,1.22
1.308,0.52,-2.40,2.35,3.40
1.318,-0.18,-3.75,2.72,4.64
1.328,-0.96,-2.52,-0.43,2.73
1.338,-1.00,-0.79,-2.83,3.10
1.348,-2.75,-1.43,-4.79,5.70
1.358,-2.89,3.03,-7.81,8.86
1.368,-0.09,5.22,-7.36,9.02
1.378,3.73,3.89,-3.18,6.26
1.388,5.28,1.89,1.22,5.73
1.398,4.06,0.51,4.10,5.79
1.408,3.07,0.33,3.60,4.74
1.418,3.11,-0.43,4.24,5.27
1.428,5.27,-0.70,2.20,5.75
1.438,4.69,1.27,-0.58,4.90
1.448,3.28,4.67,-2.81,6.36
1.458,5.08,6.66,-2.83,8.84
1.468,5.47,5.98,-1.33,8.21
1.478,4.90,6.56,-0.31,8.20
1.488,6.37,6.15,1.66,9.01
1.498,6.68,5.42,4.43,9.68
1.508,5.61,2.81,5.70,8.48
1.518,3.70,2.70,3.13,5.55
1.528,0.58,5.83,2.07,6.22
1.538,-1.53,6.55,0.09,6.73
1.548,-8.10,1.19,2.49,8.55
1.558,-5.90,-2.59,-0.80,6.49
1.567,-3.95,-4.73,-0.00,6.17
1.578,-4.44,-6.23,2.26,7.98
1.588,-4.66,-6.68,3.36,8.81
1.598,-4.32,-6.22,3.30,8.26
1.608,-3.29,-5.16,3.26,6.94
1.618,-2.49,-4.75,1.93,5.70
1.627,-1.02,-4.42,0.23,4.54
1.638,2.02,-2.10,-3.51,4.56
1.647,5.19,6.03,-10.40,13.10
1.658,5.36,13.98,-12.32,19.38
1.667,4.94,12.67,-6.52,15.08
1.678,3.31,6.94,-0.40,7.70
1.687,1.81,2.90,4.18,5.40
1.697,1.17,-0.37,5.37,5.51
1.707,-0.09,-1.42,7.95,8.08
1.717,-2.03,-1.34,10.19,10.48
1.727,-2.59,-1.97,8.93,9.51
1.737,-2.17,-2.70,6.82,7.65
1.747,-2.16,-2.98,5.76,6.84
1.758,-2.96,-3.71,6.32,7.90
1.767,1.99,-5.71,4.50,7.54
1.777,6.88,-2.84,-8.29,11.15
1.787,0.28,5.18,-15.32,16.17
1.797,-5.56,7.35,-11.34,14.61
1.807,-6.35,3.99,-4.91,8.96
1.817,-3.03,0.13,0.83,3.15
1.827,-0.60,-0.43,4.14,4.20
1.837,-0.26,-0.16,6.32,6.33
1.847,-0.11,-1.13,6.33,6.43
1.857,0.05,-2.31,3.99,4.61
1.867,0.40,-2.05,0.92,2.28
1.877,1.57,-1.47,-0.31,2.17
1.887,2.41,-0.44,-0.06,2.45
1.897,2.95,-0.91,-1.05,3.26
1.907,3.39,-2.60,-2.37,4.88
1.917,3.44,-3.86,-2.09,5.58
1.927,2.09,-4.29,-1.32,4.96
1.937,0.53,-4.06,-1.08,4.23
1.947,-0.26,-3.44,0.45,3.48
1.957,-0.61,-2.68,1.00,2.92
1.967,-0.35,-1.95,0.25,1.99
1.977,1.01,-1.25,0.18,1.61
1.987,2.71,0.04,-0.01,2.71
1.997,3.67,1.51,0.03,3.97
2.007,3.21,2.76,0.05,4.23
2.017,2.23,3.25,-0.74,4.01
2.027,1.24,2.51,-2.60,3.82
2.037,0.10,1.85,-6.60,6.86
2.047,0.08,2.27,-5.12,5.60
2.057,0.57,1.23,-2.80,3.11
2.067,0.95,1.74,-1.49,2.48
2.077,1.66,2.31,1.27,3.11
2.087,1.25,1.91,2.07,3.08
2.097,0.59,2.37,1.88,3.08
2.107,-0.49,3.85,1.76,4.26
2.117,-1.70,5.26,0.28,5.54
2.127,-2.23,4.78,-1.31,5.44
2.137,-3.13,3.91,-0.50,5.03
2.147,-3.94,3.16,1.65,5.31
2.157,-3.91,1.47,2.79,5.03
2.167,-3.33,0.28,2.37,4.09
2.177,-2.15,-1.63,1.49,3.08
2.187,-1.32,-3.86,1.34,4.30
2.197,-1.04,-4.89,0.97,5.09
2.207,-1.40,-5.15,1.55,5.55
2.217,-1.77,-4.29,1.51,4.88
2.227,-2.08,-2.07,2.46,3.83
2.237,-2.48,0.68,3.55,4.39
2.246,-2.56,2.50,3.74,5.18
2.256,-2.29,2.90,1.52,3.99
2.266,-1.06,1.50,-0.59,1.93
2.276,-0.19,2.71,1.64,3.17
2.286,3.41,8.29,4.19,9.90
2.297,3.04,-3.05,-5.41,6.91
2.306,0.66,-1.40,6.86,7.03
2.316,0.01,1.85,-1.52,2.40
2.326,-1.22,0.50,-1.39,1.91
2.337,-1.66,1.74,-0.64,2.48
2.346,-1.58,3.12,-1.66,3.87
2.356,-1.27,3.76,-2.71,4.81
2.366,-0.12,3.76,-2.32,4.42
2.376,-0.05,3.09,-2.15,3.76
2.386,-0.93,1.67,-2.77,3.37
2.397,-0.41,0.57,-2.61,2.71
2.406,0.46,-0.45,-2.24,2.34
2.416,0.33,-1.96,-2.59,3.26
2.426,0.80,-2.80,-3.00,4.18
2.437,2.13,-3.93,-2.77,5.26
2.446,3.07,-5.03,-3.04,6.63
2.456,2.86,-6.09,-2.81,7.29
2.466,2.73,-6.76,-2.10,7.59
2.476,2.97,-5.69,-2.54,6.90
2.486,2.56,-1.77,-3.57,4.74
2.496,1.74,1.95,-5.03,5.66
2.506,1.44,3.80,-5.30,6.68
2.516,1.70,4.55,-4.73,6.78
2.526,2.12,4.52,-4.33,6.61
2.536,2.41,4.01,-4.00,6.16
2.546,2.80,3.45,-3.47,5.64
2.556,3.57,3.08,-2.59,5.38
2.566,4.55,2.39,-2.12,5.55
2.576,5.42,1.39,-2.41,6.09
2.586,5.70,0.87,-2.68,6.36
2.596,5.41,0.93,-3.83,6.69
2.606,4.43,1.59,-4.77,6.70
2.616,3.01,1.95,-5.43,6.51
2.626,1.67,1.80,-5.88,6.37
2.636,0.67,1.58,-4.87,5.17
2.646,0.23,1.10,-2.60,2.83
2.656,0.15,0.29,-0.53,0.62
2.666,0.50,-0.59,0.80,1.11
2.676,0.77,-1.57,1.15,2.10
2.686,0.56,-2.94,1.41,3.31
2.696,0.39,-4.39,2.95,5.30
2.706,1.38,-5.07,2.42,5.79
2.716,2.15,-5.09,1.65,5.76
2.726,2.23,-3.60,0.56,4.27
2.736,1.54,0.73,-1.22,2.10
2.746,0.06,4.47,-1.18,4.62
2.756,-1.57,6.09,-0.27,6.30
2.766,-2.57,6.48,-0.30,6.98
2.776,-2.66,5.94,-0.74,6.55
2.786,-2.14,4.19,-0.07,4.70
2.796,-1.77,1.69,1.64,2.94
2.806,-1.88,-0.63,3.13,3.71
2.816,-1.90,-1.56,3.99,4.68
2.826,-1.54,-2.01,4.20,4.90
2.836,-1.02,-2.34,4.38,5.07
2.846,-0.49,-2.36,4.54,5.14
2.856,-0.17,-2.16,4.16,4.69
2.866,-0.29,-1.84,3.02,3.55
2.876,-0.79,-1.63,2.16,2.82
2.885,-1.51,-1.52,2.42,3.23
2.896,-2.25,-1.51,3.14,4.15
2.906,-2.74,-1.92,3.85,5.10
2.916,-2.91,-2.36,3.98,5.46
2.926,-2.81,-2.40,2.74,4.60
2.936,-2.45,-2.59,0.50,3.60
2.945,-2.06,-3.00,-0.68,3.70
2.956,-1.98,-3.08,-0.55,3.70
2.965,-2.05,-2.93,-0.80,3.66
2.976,-2.28,-2.97,-1.70,4.12
2.985,-2.82,-2.67,-2.27,4.50
2.995,-2.95,-2.08,-2.92,4.64
3.005,-1.67,-0.02,-5.87,6.10
3.015,0.19,3.51,-7.60,8.37
3.025,1.09,6.04,-3.98,7.31
3.035,1.73,7.45,-0.02,7.65
3.045,2.59,8.17,0.27,8.57
3.055,1.58,8.53,1.02,8.73
3.065,-0.41,8.46,2.07,8.72
3.075,-0.90,7.66,-0.71,7.74
3.085,-0.51,6.46,-1.40,6.63
3.095,-0.33,5.08,1.23,5.24
3.105,-0.53,3.49,2.13,4.12
3.115,-1.19,2.18,2.00,3.19
3.125,-2.15,1.16,1.51,2.87
3.135,-2.86,0.35,0.83,3.00
3.145,-3.09,-0.31,0.39,3.13
3.155,-2.85,-1.07,0.01,3.05
3.165,-1.88,-2.07,-0.67,2.87
3.175,-0.81,-2.88,-0.18,2.99
3.185,0.22,-2.66,0.60,2.74
3.195,0.88,-1.69,1.49,2.42
3.205,1.46,0.14,0.39,1.52
3.215,1.40,1.89,-1.18,2.63
3.225,0.46,2.64,-0.33,2.70
3.235,0.04,2.05,1.58,2.59
3.245,0.21,-0.22,2.38,2.40
3.255,0.73,-3.03,1.58,3.49
3.265,1.24,-4.54,0.09,4.71
3.275,1.39,-4.80,0.19,5.00
3.285,1.51,-4.39,1.39,4.85
3.295,1.70,-3.88,1.43,4.47
3.305,1.84,-3.60,0.52,4.07
3.315,1.72,-3.45,-0.04,3.86
3.325,1.35,-3.20,-0.68,3.54
3.335,0.98,-3.38,-0.57,3.57
3.345,0.83,-3.97,-0.02,4.06
3.355,0.62,-4.54,0.18,4.58
3.365,0.36,-4.98,-0.68,5.04
3.375,0.34,-5.12,-2.02,5.51
3.385,1.08,-4.64,-2.32,5.30
3.395,2.12,-4.03,-2.33,5.11
3.405,2.69,-3.72,-2.70,5.33
3.415,2.58,-3.07,-2.67,4.82
3.425,2.16,-2.28,-2.35,3.92
3.435,1.86,-1.17,-2.34,3.21
3.445,1.55,0.62,-2.51,3.02
3.455,1.10,2.96,-2.70,4.16
3.465,0.55,5.47,-3.07,6.29
3.475,0.01,7.41,-3.61,8.24
3.484,-0.59,8.50,-4.26,9.52
3.495,-0.86,8.82,-4.55,9.96
3.505,-0.19,7.91,-4.21,8.96
3.515,1.31,6.28,-3.57,7.35
3.525,3.33,5.54,-2.35,6.88
3.535,5.67,5.52,-1.04,7.98
3.545,7.93,5.56,-0.83,9.72
3.555,9.07,4.24,-2.98,10.45
3.564,8.30,1.40,-6.45,10.60
3.575,5.99,-1.21,-7.21,9.45
3.585,3.23,-2.36,-6.71,7.81
3.595,0.72,-2.17,-5.66,6.10
3.605,-1.11,-1.64,-3.81,4.29
3.615,-2.00,-2.03,-1.93,3.44
3.624,-2.05,-3.29,-0.28,3.89
3.634,-2.13,-4.40,0.98,4.98
3.644,-2.25,-4.49,1.65,5.28
3.655,-2.37,-3.14,1.72,4.29
3.664,-1.87,-0.61,1.28,2.34
3.674,-0.70,1.18,0.31,1.41
3.684,0.59,2.70,-0.60,2.82
3.694,1.29,4.66,-0.79,4.90
3.704,1.35,6.26,-0.38,6.42
3.714,1.18,6.35,1.34,6.60
3.724,0.98,5.03,2.65,5.77
3.734,0.61,3.21,3.21,4.58
3.744,-0.01,1.45,3.89,4.15
3.754,-1.45,-0.82,4.23,4.55
3.764,-2.97,-2.40,4.09,5.59
3.774,-3.88,-2.67,3.81,6.06
3.784,-3.88,-2.61,3.54,5.86
3.794,-3.22,-2.72,3.44,5.44
3.804,-2.41,-2.67,3.84,5.26
3.814,-1.89,-2.31,4.12,5.09
3.824,-1.73,-1.88,3.90,4.66
3.834,-1.90,-1.64,3.54,4.34
3.844,-2.13,-1.60,3.28,4.23
3.854,-2.28,-1.57,3.52,4.47
3.864,-2.59,-1.40,3.72,4.75
3.874,-3.05,-1.19,3.31,4.66
3.884,-3.33,-1.35,2.70,4.49
3.894,-3.02,-1.83,1.73,3.94
3.904,-2.40,-2.34,0.68,3.42
3.914,-2.09,-2.55,0.46,3.33
3.924,-2.07,-2.48,0.16,3.23
3.934,-1.86,-2.32,-0.92,3.12
3.944,-1.34,-1.70,-2.05,2.98
3.954,-0.75,-0.93,-2.90,3.14
3.964,-0.09,-0.17,-3.82,3.82
3.974,0.68,0.78,-4.96,5.06
3.984,1.37,2.20,-5.86,6.41
3.994,1.82,3.61,-5.33,6.69
4.004,1.75,4.81,-3.77,6.35
4.014,1.10,5.93,-2.75,6.62
4.024,0.61,6.83,-2.31,7.24
4.034,0.51,7.48,-1.27,7.60
4.044,1.17,7.62,0.81,7.76
4.054,2.24,6.34,0.76,6.76
4.064,2.55,4.10,0.96,4.92
4.074,1.52,2.48,2.63,3.92
4.084,-0.15,1.42,2.21,2.63
4.094,-1.42,0.29,1.34,1.98
4.104,-2.19,-0.59,1.23,2.58
4.114,-2.46,-1.07,0.96,2.84
4.124,-2.49,-1.24,0.74,2.88
4.134,-2.26,-1.31,0.65,2.69
4.144,-1.73,-1.30,0.15,2.17
4.154,-0.84,-1.20,0.69,1.62
4.164,0.13,-1.27,1.65,2.09
4.174,0.65,-0.99,2.05,2.37
4.184,1.07,0.22,1.50,1.86
4.194,1.27,2.30,0.55,2.68
4.204,0.74,3.47,0.21,3.55
4.214,-0.66,3.34,1.61,3.76
4.224,-1.66,2.06,2.36,3.55
4.234,-1.96,0.04,1.84,2.69
4.244,-1.64,-1.78,0.72,2.52
4.254,-0.79,-2.74,-0.15,2.86
4.264,0.14,-2.95,0.22,2.96
4.274,0.80,-2.56,0.88,2.83
4.284,1.23,-2.26,0.20,2.58
4.294,1.37,-2.54,-0.57,2.94
4.303,1.21,-3.31,-0.64,3.58
4.313,1.02,-4.22,-0.34,4.36
4.324,0.95,-4.83,-0.52,4.95
4.334,0.92,-5.03,-1.42,5.30
4.343,1.14,-5.18,-2.44,5.84
4.353,1.52,-5.33,-2.83,6.22
4.363,2.02,-5.23,-2.60,6.19
4.374,2.69,-4.82,-2.31,5.99
4.383,3.38,-4.31,-1.68,5.73
4.393,3.82,-3.64,-1.12,5.39
4.403,3.63,-2.88,-1.40,4.84
4.414,2.84,-1.91,-1.91,3.92
4.423,1.80,-0.35,-2.09,2.78
4.433,0.84,1.52,-2.10,2.72
4.443,0.01,2.94,-2.22,3.69
4.453,-0.41,3.71,-2.57,4.53
4.463,-0.33,4.27,-2.67,5.05
4.473,-0.11,4.76,-2.39,5.33
4.483,-0.14,5.11,-2.21,5.57
4.493,-0.34,5.03,-2.66,5.70
4.503,0.30,4.77,-2.62,5.45
4.513,1.61,4.53,-1.79,5.13
4.523,3.06,4.99,-1.32,6.00
4.533,4.44,5.64,-1.59,7.35
4.543,5.77,5.14,-2.79,8.21
4.553,6.35,3.24,-4.32,8.34
4.563,5.94,0.93,-5.63,8.23
4.573,5.09,-1.41,-6.21,8.15
4.583,4.33,-2.40,-5.88,7.68
4.593,3.36,-2.06,-4.53,6.01
4.603,1.85,-1.22,-2.93,3.67
4.613,0.12,0.02,-1.62,1.63
4.623,-0.71,0.74,-0.91,1.37
4.633,-0.65,0.14,-0.41,0.78
4.643,-0.15,-0.55,-1.31,1.42
4.653,-0.04,-0.57,-1.36,1.48
4.663,0.35,0.28,-0.18,0.49
4.673,1.41,0.96,0.52,1.78
4.683,2.21,1.33,1.32,2.90
4.693,2.64,2.39,1.15,3.74
4.703,2.06,4.17,1.28,4.83
4.713,0.64,5.40,2.48,5.98
4.723,-0.77,5.56,3.26,6.49
4.733,-1.56,4.64,2.99,5.73
4.743,-2.24,2.87,3.24,4.88
4.753,-3.16,0.72,3.67,4.89
4.763,-3.91,-1.07,3.50,5.36
4.773,-4.05,-1.64,3.49,5.60
4.783,-3.32,-1.83,3.36,5.06
4.793,-2.11,-2.34,3.43,4.65
4.803,-0.94,-2.66,4.06,4.94
4.813,-0.12,-2.65,4.40,5.14
4.823,0.06,-2.19,4.16,4.70
4.833,-0.28,-1.46,4.09,4.35
4.843,-0.89,-0.99,4.49,4.68
4.853,-1.48,-1.07,4.96,5.29
4.863,-1.93,-1.87,4.89,5.58
4.873,-2.30,-2.94,4.01,5.48
4.882,-2.44,-3.70,2.60,5.13
4.893,-2.16,-3.93,1.48,4.72
4.903,-1.61,-3.80,0.82,4.21
4.913,-1.13,-3.69,0.37,3.87
4.923,-0.94,-3.77,-0.53,3.93
4.933,-1.06,-3.68,-1.30,4.04
4.943,-1.26,-3.10,-1.37,3.61
4.953,-1.12,-2.40,-1.60,3.09
4.963,-0.59,-1.57,-2.28,2.83
4.973,0.42,-0.38,-3.02,3.07
4.982,1.54,1.50,-4.05,4.58
4.993,2.26,3.05,-4.24,5.69
5.002,2.64,4.40,-4.04,6.53
5.013,2.80,5.68,-3.48,7.22
5.022,2.76,6.21,-3.39,7.59
5.033,2.16,6.72,-1.80,7.29
5.042,1.47,7.62,0.99,7.83
5.053,1.87,8.15,2.08,8.61
5.062,2.37,7.48,2.04,8.11
5.072,1.37,5.13,1.30,5.47
5.082,-0.70,3.02,0.63,3.16
5.092,-2.74,1.74,1.02,3.40
5.102,-4.19,0.86,1.03,4.40
5.112,-4.46,0.38,0.16,4.47
5.122,-4.01,0.48,-0.37,4.05
5.132,-3.60,0.65,-1.03,3.80
5.142,-2.65,0.80,-0.42,2.80
5.152,-1.59,0.78,0.80,1.95
5.162,-0.48,0.44,2.05,2.15
5.172,0.07,0.15,0.99,1.01
5.182,0.19,0.10,0.15,0.26
5.192,0.02,0.29,-0.07,0.30
5.202,-0.25,0.32,-0.02,0.41
5.212,-0.10,0.10,0.92,0.93
5.222,0.17,-0.47,1.57,1.65
5.232,0.50,-1.71,1.54,2.36
5.242,0.81,-2.93,1.03,3.20
5.252,0.94,-3.53,0.44,3.68
5.262,0.91,-3.55,0.38,3.69
5.272,0.86,-3.42,0.74,3.60
5.282,0.91,-3.34,0.83,3.56
5.292,1.05,-3.49,0.94,3.76
5.302,1.10,-3.74,0.99,4.02
5.312,0.80,-4.05,0.18,4.13
5.322,0.37,-4.24,-0.47,4.28
5.332,0.33,-3.97,-0.43,4.01
5.342,0.45,-3.66,-0.73,3.76
5.352,0.48,-3.52,-1.36,3.80
5.362,0.76,-3.27,-1.70,3.76
5.372,1.28,-3.13,-2.00,3.93
5.382,1.82,-3.01,-2.00,4.05
5.392,2.42,-2.53,-2.15,4.10
5.402,2.72,-1.74,-2.99,4.40
5.412,2.65,-0.94,-3.45,4.45
5.422,2.69,0.07,-3.11,4.12
5.432,2.87,1.41,-2.46,4.03
5.442,2.75,3.00,-2.04,4.55
5.452,2.11,4.38,-2.07,5.29
5.462,1.19,5.08,-2.01,5.59
5.472,0.67,5.50,-1.55,5.75
5.482,1.24,5.94,-0.81,6.12
5.492,2.88,5.67,-1.08,6.45
5.502,4.88,4.15,-3.51,7.30
5.512,6.11,2.39,-5.94,8.85
5.522,5.93,1.01,-6.72,9.02
5.532,4.89,-0.31,-6.66,8.27
5.542,3.80,-1.06,-6.55,7.65
5.552,2.61,-1.05,-5.90,6.54
5.561,1.10,0.04,-4.72,4.84
5.572,-0.53,1.12,-3.67,3.87
5.581,-1.50,1.54,-2.60,3.37
5.592,-1.32,1.26,-1.73,2.52
5.602,-0.69,1.09,-1.79,2.20
5.612,-0.33,0.77,-2.28,2.43
5.622,-0.19,0.32,-1.78,1.81
5.632,0.34,0.28,-0.20,0.48
5.642,1.01,0.49,1.33,1.74
5.652,1.65,0.84,2.03,2.75
5.662,1.60,1.91,2.04,3.22
5.672,0.88,3.86,1.67,4.30
5.681,-0.04,4.72,1.52,4.96
5.691,-0.72,4.60,1.61,4.93
5.701,-1.03,3.79,1.50,4.20
5.712,-1.49,2.34,2.04,3.44
5.721,-2.45,0.38,2.84,3.78
5.731,-3.42,-0.93,3.43,4.93
5.741,-3.63,-1.15,3.59,5.23
5.751,-3.03,-1.36,3.63,4.92
5.761,-2.02,-2.08,4.13,5.05
5.771,-1.11,-2.59,4.85,5.61
5.781,-0.61,-2.53,4.88,5.52
5.791,-0.56,-2.08,4.29,4.80
5.801,-0.87,-1.61,3.97,4.37
5.811,-1.16,-1.23,3.65,4.02
5.821,-1.24,-1.12,3.48,3.87
5.831,-1.34,-1.43,3.36,3.90
5.841,-1.57,-1.97,2.78,3.75
5.851,-1.96,-2.26,1.70,3.44
5.861,-2.30,-2.50,0.71,3.47
5.871,-2.47,-2.99,0.40,3.90
5.881,-2.50,-3.57,0.59,4.39
5.891,-2.29,-4.17,0.58,4.79
5.901,-1.68,-4.51,-0.21,4.82
5.911,-1.02,-4.25,-0.91,4.47
5.921,-0.60,-3.32,-1.30,3.61
5.931,-0.45,-1.92,-1.81,2.68
5.941,-0.57,-0.66,-2.11,2.29
5.951,-0.50,0.61,-2.78,2.89
5.961,-0.04,2.51,-4.54,5.19
5.971,0.38,4.69,-5.38,7.15
5.981,0.72,6.55,-3.58,7.50
5.991,0.83,7.52,-1.39,7.69
6.001,0.47,7.40,-1.11,7.50
6.011,-0.74,6.46,-0.35,6.51
6.021,-1.46,5.51,0.38,5.71
6.031,-0.35,5.11,-0.20,5.13
6.041,1.28,5.07,0.01,5.23
6.051,2.25,4.73,1.26,5.39
6.061,2.07,3.23,1.55,4.14
6.071,0.52,1.88,1.73,2.61
6.081,-1.55,1.03,1.63,2.47
6.091,-3.21,0.28,1.24,3.45
6.101,-3.76,-0.33,0.80,3.86
6.111,-3.47,-0.66,0.60,3.59
6.121,-2.52,-0.64,0.26,2.62
6.131,-1.21,-0.79,0.78,1.65
6.141,-0.26,-1.22,0.67,1.42
6.151,0.28,-1.66,0.53,1.76
6.161,0.40,-1.54,-0.04,1.59
6.171,-0.21,-1.07,0.41,1.17
6.181,-0.88,-0.00,0.69,1.12
6.191,-1.33,1.21,0.07,1.80
6.201,-1.26,1.81,-0.39,2.24
6.211,-0.94,1.40,-0.26,1.70
6.221,-0.55,0.08,0.22,0.60
6.231,-0.02,-1.24,0.44,1.32
6.241,0.60,-2.02,-0.00,2.11
6.251,1.25,-2.26,-0.14,2.58
6.261,1.81,-2.35,0.42,3.00
6.271,2.05,-2.66,1.01,3.51
6.281,1.85,-3.34,1.13,3.98
6.291,1.37,-4.02,0.99,4.36
6.301,0.86,-4.36,0.80,4.51
6.311,0.54,-4.38,0.56,4.45
6.321,0.51,-4.49,0.84,4.60
6.331,0.55,-4.82,1.71,5.14
6.341,0.38,-5.17,2.10,5.59
6.351,-0.08,-5.43,1.03,5.53
6.361,-0.75,-5.33,-1.21,5.51
6.371,-1.08,-4.76,-2.58,5.52
6.380,-0.61,-4.08,-3.84,5.64
6.391,0.25,-3.53,-4.74,5.91
6.400,1.06,-2.80,-4.73,5.60
6.411,1.66,-1.40,-4.49,4.98
6.420,2.48,1.02,-3.52,4.42
6.430,3.43,3.64,-1.57,5.25
6.440,3.73,5.84,-0.26,6.93
6.450,3.35,7.91,-0.28,8.59
6.460,2.65,9.28,-1.89,9.83
6.470,1.83,9.83,-3.90,10.73
6.480,1.61,9.70,-5.13,11.09
6.491,1.98,8.23,-5.04,9.85
