time,ax,ay,az,atotal
1.248,7.18,1.72,-3.60,8.22
1.258,8.16,1.12,-3.82,9.08
1.268,7.93,-0.04,-3.49,8.67
1.278,8.17,-0.88,-3.20,8.82
1.288,8.11,-1.45,-2.10,8.51
1.298,7.41,-1.47,-0.49,7.57
1.308,7.19,-0.76,-0.64,7.26
1.318,6.97,-0.51,-0.89,7.04
1.328,6.19,-0.63,0.31,6.23
1.338,5.54,-0.57,0.93,5.65
1.348,5.05,-0.43,0.99,5.16
1.358,4.82,-0.30,0.66,4.88
1.368,4.58,-0.39,0.34,4.61
1.378,4.32,-0.34,0.36,4.35
1.388,4.13,-0.43,0.19,4.16
1.398,4.01,-0.84,-0.43,4.12
1.408,3.71,-1.49,0.10,4.00
1.418,3.17,-2.60,0.75,4.17
1.428,3.07,-3.69,1.91,5.17
1.438,3.32,-5.35,1.55,6.49
1.448,3.48,-6.55,1.52,7.57
1.458,3.56,-5.97,2.53,7.40
1.468,2.65,-3.34,2.23,4.81
1.478,3.44,0.35,1.94,3.96
1.488,2.17,-0.15,2.78,3.53
1.498,1.20,0.50,1.81,2.23
1.508,1.14,0.48,1.48,1.92
1.518,0.75,-1.02,1.69,2.12
1.528,0.81,-1.22,2.47,2.87
1.538,1.14,0.17,1.61,1.98
1.548,1.06,1.35,0.37,1.76
1.558,0.69,1.43,-0.41,1.64
1.568,0.32,0.77,-0.46,0.95
1.578,0.06,-0.52,-0.18,0.56
1.588,0.10,-1.74,0.73,1.89
1.598,0.05,-3.02,1.60,3.42
1.608,-0.33,-4.58,1.54,4.84
1.618,-0.45,-4.89,0.52,4.94
1.628,-0.44,-3.66,-0.68,3.75
1.638,-0.67,-2.05,-1.42,2.58
1.648,-0.90,-0.95,-0.95,1.62
1.658,-0.69,-0.28,-0.93,1.19
1.668,-0.59,-0.29,-1.62,1.75
1.678,-0.18,-0.52,-2.11,2.18
1.687,0.42,-0.56,-2.59,2.68
1.698,1.03,-0.59,-2.35,2.63
1.708,1.19,-1.94,-1.79,2.90
1.718,0.58,-3.82,-0.86,3.96
1.728,0.32,-4.21,-0.09,4.23
1.737,0.89,-2.82,-0.50,3.00
1.748,1.36,-0.98,-1.78,2.45
1.758,1.47,0.49,-2.39,2.85
1.768,1.19,0.93,-2.25,2.71
1.777,0.88,0.07,-1.73,1.94
1.787,0.55,-1.29,-1.22,1.86
1.797,0.45,-2.09,-0.55,2.21
1.808,0.87,-1.70,-0.23,1.93
1.818,1.52,-0.28,-0.96,1.82
1.827,2.01,1.02,-0.21,2.26
1.837,2.45,1.94,1.55,3.49
1.848,2.88,2.11,2.39,4.29
1.858,2.61,1.79,4.14,5.21
1.867,2.17,1.19,5.36,5.91
1.877,1.75,0.61,4.96,5.29
1.887,1.50,0.26,3.74,4.04
1.898,1.39,-0.70,1.60,2.23
1.907,1.70,-1.51,-0.05,2.27
1.917,2.33,-2.28,-0.90,3.38
1.928,3.21,-2.36,-1.05,4.12
1.937,3.61,-1.68,-1.03,4.11
1.947,3.26,-1.38,-1.03,3.69
1.957,2.64,-0.83,-1.04,2.95
1.967,1.79,0.21,-1.39,2.27
1.977,0.65,1.02,-2.26,2.56
1.987,-0.27,1.36,-2.96,3.27
1.997,-0.59,1.80,-3.40,3.89
2.007,-0.75,2.31,-3.66,4.40
2.017,-0.66,2.55,-3.46,4.35
2.027,-0.64,2.75,-1.83,3.37
2.037,-1.60,2.12,0.29,2.67
2.047,-2.66,0.54,1.73,3.22
2.057,-1.91,-0.75,2.40,3.16
2.067,-0.80,-0.84,2.36,2.63
2.077,-0.57,-0.04,2.10,2.17
2.087,-0.53,0.70,0.89,1.25
2.097,-0.52,1.57,0.35,1.69
2.107,-1.84,0.98,0.61,2.17
2.117,-2.44,0.80,0.77,2.68
2.127,-1.64,1.37,0.43,2.18
2.137,-0.86,1.51,-0.02,1.73
2.147,-0.64,1.25,-0.23,1.42
2.157,-0.22,1.06,0.77,1.33
2.167,0.48,0.34,2.50,2.57
2.177,1.19,-0.21,2.72,2.98
2.187,1.26,-0.58,1.85,2.31
2.197,0.87,-1.42,1.12,2.01
2.207,0.82,-2.28,0.26,2.43
2.217,1.01,-3.09,-0.63,3.31
2.227,1.53,-3.82,-1.33,4.33
2.237,2.19,-4.55,-1.40,5.24
2.247,2.38,-5.20,-1.33,5.87
2.257,2.05,-5.23,-1.10,5.72
2.267,1.57,-4.76,-1.18,5.15
2.277,1.06,-4.14,-1.29,4.46
2.287,0.07,-3.19,-1.30,3.45
2.297,-1.94,-1.60,-1.36,2.86
2.307,-4.12,0.54,-1.13,4.31
2.317,-5.41,2.84,-0.80,6.16
2.327,-5.41,4.00,-1.22,6.84
2.337,-5.28,4.30,-1.47,6.96
2.347,-5.32,4.45,-0.87,6.99
2.357,-4.66,3.76,-1.13,6.09
2.367,-3.49,2.23,-1.60,4.44
2.377,-2.18,0.42,-0.89,2.39
2.387,-1.25,-0.98,0.38,1.64
2.397,-0.97,-1.70,1.24,2.32
2.407,-1.00,-1.69,1.36,2.38
2.417,-1.01,-1.40,1.00,1.99
2.427,-1.05,-0.86,0.45,1.43
2.436,-0.89,-0.55,0.17,1.06
2.447,-0.56,-0.64,-0.19,0.87
2.457,-0.08,-1.37,-0.26,1.40
2.467,0.35,-2.11,-0.65,2.24
2.477,0.47,-1.99,-1.54,2.56
2.487,0.48,-1.50,-2.41,2.88
2.497,0.45,-0.78,-2.69,2.84
2.506,0.41,-0.52,-1.64,1.77
2.516,0.18,-0.62,-0.15,0.66
2.527,-0.13,-1.10,0.99,1.48
2.536,-0.13,-2.23,1.60,2.75
2.547,-0.37,-2.95,0.97,3.13
2.557,-0.48,-3.24,0.40,3.30
2.566,-0.41,-2.74,1.02,2.96
2.576,-0.93,1.27,-0.47,1.65
2.586,-1.36,7.60,-5.93,9.74
2.596,-2.15,12.49,-10.23,16.29
2.607,-3.79,10.59,-7.23,13.37
2.616,-4.31,6.23,-0.10,7.57
2.626,-1.57,2.33,1.68,3.27
2.636,2.27,-1.14,2.17,3.34
2.646,3.85,-2.41,2.07,4.99
2.656,3.29,-1.73,0.55,3.75
2.666,1.47,-0.92,-0.11,1.74
2.676,0.21,-1.04,-0.93,1.41
2.686,-0.13,-1.55,-2.08,2.60
2.696,-0.28,-1.98,-2.35,3.08
2.706,-0.48,-1.97,-1.74,2.68
2.716,-0.50,-2.19,-0.88,2.42
2.726,-0.61,-1.44,-0.00,1.57
2.736,0.18,-2.55,-0.90,2.71
2.746,1.71,0.01,-4.72,5.02
2.756,1.15,2.08,-2.90,3.75
2.766,0.14,2.65,-2.00,3.32
2.776,-1.00,2.27,-0.20,2.49
2.786,-1.40,1.78,1.34,2.63
2.796,-0.64,1.95,1.64,2.63
2.806,1.13,2.40,1.80,3.20
2.816,2.27,3.10,1.71,4.21
2.826,2.39,4.17,1.39,5.01
2.836,1.42,5.26,0.99,5.54
2.846,-0.12,6.11,0.44,6.12
2.856,-1.14,6.87,-0.22,6.97
2.866,-1.53,7.94,-0.66,8.11
2.876,-1.77,9.22,-0.87,9.43
2.886,-1.93,9.88,-0.82,10.10
2.896,-1.89,9.20,-0.48,9.40
2.906,-1.20,7.21,-0.10,7.31
2.916,-0.73,6.08,-0.09,6.12
2.926,-0.77,5.70,-0.05,5.75
2.936,-1.05,5.05,0.28,5.16
2.946,-1.26,3.87,0.75,4.14
2.956,-1.23,2.48,1.14,3.00
2.966,-0.99,1.13,1.27,1.97
2.976,-0.63,-0.11,1.10,1.27
2.986,-0.23,-1.32,0.74,1.53
2.996,0.13,-2.58,0.36,2.61
3.006,0.46,-3.78,-0.04,3.81
3.016,0.76,-4.78,-0.45,4.86
3.026,0.94,-5.59,-0.80,5.73
3.036,0.98,-6.54,-1.12,6.70
3.046,0.88,-7.57,-1.26,7.72
3.056,0.87,-8.25,-1.49,8.43
3.066,0.77,-8.42,-1.50,8.59
3.076,0.76,-8.05,-1.46,8.22
3.086,0.75,-7.34,-1.60,7.55
3.095,0.81,-6.12,-1.78,6.43
3.106,0.95,-4.39,-1.68,4.79
3.116,0.89,-2.96,-1.62,3.48
3.126,1.02,-0.97,-1.49,2.05
3.136,1.41,1.23,-1.55,2.43
3.146,1.92,3.31,-1.58,4.14
3.156,2.32,5.18,-1.15,5.79
3.166,2.22,6.07,0.00,6.46
3.176,1.29,4.67,1.41,5.04
3.185,0.53,2.22,2.66,3.50
3.196,0.39,1.04,3.35,3.53
3.206,0.49,0.69,2.92,3.04
3.216,0.39,0.39,1.95,2.03
3.225,0.03,0.02,1.00,1.00
3.235,-0.39,-0.39,0.32,0.64
3.245,-0.65,-0.90,-0.07,1.11
3.256,-0.75,-1.50,-0.33,1.71
3.265,-0.87,-2.09,-0.70,2.37
3.275,-1.01,-2.59,-1.07,2.98
3.285,-1.16,-2.96,-1.27,3.42
3.295,-1.26,-3.10,-1.34,3.60
3.305,-1.20,-2.79,-1.36,3.33
3.315,-0.88,-2.16,-1.18,2.61
3.325,-0.48,-1.65,-0.76,1.88
3.335,-0.08,-1.27,-0.30,1.31
3.345,0.26,-1.02,0.32,1.10
3.355,0.48,-0.93,0.98,1.44
3.365,0.59,-0.92,1.49,1.85
3.375,0.56,-0.86,1.69,1.98
3.385,0.39,-0.97,1.44,1.78
3.395,0.15,-1.35,0.92,1.64
3.405,-0.05,-1.95,0.33,1.98
3.415,-0.21,-2.59,-0.24,2.61
3.426,-0.36,-3.18,-0.83,3.31
3.435,-0.48,-3.58,-1.31,3.85
3.445,-0.51,-3.80,-1.61,4.16
3.455,-0.44,-3.73,-1.77,4.15
3.465,-0.33,-3.43,-1.91,3.94
3.475,-0.17,-2.99,-2.07,3.64
3.485,0.04,-2.34,-2.23,3.23
3.495,0.39,-1.45,-2.40,2.83
3.505,0.91,-0.37,-2.49,2.67
3.515,1.53,0.96,-2.09,2.77
3.525,2.40,2.52,-1.13,3.66
3.535,3.48,4.00,-0.15,5.30
3.545,4.17,5.96,0.96,7.34
3.555,3.93,8.54,1.10,9.47
3.565,2.69,10.00,0.03,10.35
3.575,0.91,9.93,-0.82,10.00
3.585,-0.85,9.80,-1.40,9.93
3.596,-2.09,9.94,-1.76,10.31
3.605,-2.38,9.54,-1.89,10.01
3.615,-0.97,6.29,-1.03,6.45
3.625,1.18,3.07,0.25,3.29
3.635,1.93,1.91,0.72,2.81
3.645,2.08,1.26,0.35,2.46
3.655,1.93,0.79,-0.18,2.10
3.665,1.46,0.21,-0.52,1.56
3.675,0.85,-0.54,-0.24,1.03
3.685,0.24,-1.14,0.58,1.30
3.695,-0.22,-1.76,1.25,2.17
3.705,-0.61,-2.50,1.35,2.91
3.715,-1.13,-3.11,1.07,3.48
3.725,-1.68,-3.59,0.69,4.03
3.735,-2.21,-4.01,0.39,4.60
3.745,-2.81,-4.35,0.27,5.18
3.755,-3.48,-4.59,0.28,5.76
3.765,-4.22,-4.73,0.37,6.34
3.775,-5.00,-4.63,0.49,6.83
3.784,-5.64,-4.16,0.58,7.04
3.795,-5.93,-3.19,0.49,6.75
3.805,-5.78,-1.97,0.14,6.11
3.815,-5.06,-0.95,-0.30,5.16
3.825,-3.57,-0.55,-0.26,3.62
3.835,-2.12,0.05,-0.07,2.12
3.845,-0.89,1.00,-0.03,1.34
3.855,0.20,2.01,0.04,2.02
3.865,1.28,2.74,0.23,3.04
3.875,2.14,2.71,0.52,3.49
3.885,2.51,1.88,0.86,3.26
3.895,2.48,0.83,1.01,2.80
3.904,2.13,-0.10,0.84,2.30
3.915,1.78,-0.85,0.29,1.99
3.925,1.35,-1.43,-0.39,2.01
3.935,0.64,-1.96,-0.97,2.29
3.944,-0.22,-2.36,-1.34,2.72
3.954,-0.92,-2.51,-1.59,3.10
3.965,-1.34,-2.53,-1.75,3.36
3.975,-1.59,-2.43,-1.76,3.40
3.984,-1.77,-2.20,-1.64,3.27
3.994,-1.91,-1.87,-1.23,2.94
4.004,-2.01,-1.47,-0.44,2.53
4.015,-2.12,-1.11,0.69,2.49
4.025,-2.12,-0.82,1.63,2.80
4.034,-1.88,-0.64,1.81,2.69
4.045,-1.50,-0.72,1.34,2.13
4.054,-1.02,-1.04,0.53,1.54
4.065,-0.48,-1.49,-0.59,1.68
4.075,0.03,-1.90,-1.77,2.59
4.084,0.49,-1.98,-2.65,3.35
4.094,0.73,-1.80,-2.97,3.55
4.104,0.67,-1.61,-2.74,3.24
4.114,0.46,-1.39,-2.40,2.81
4.124,0.35,-1.08,-2.30,2.56
4.135,0.37,-0.70,-2.25,2.39
4.144,0.51,-0.37,-2.13,2.22
4.154,0.78,0.04,-1.98,2.13
4.164,1.07,0.67,-1.83,2.22
4.174,1.30,1.54,-1.56,2.55
4.184,1.29,2.66,-1.06,3.14
4.194,0.83,4.06,-0.24,4.15
4.204,-0.07,5.73,0.89,5.80
4.214,-0.94,7.27,2.29,7.68
4.224,-1.43,8.51,3.18,9.19
4.234,-0.54,9.41,3.20,9.95
4.244,1.76,8.48,2.75,9.08
4.254,3.04,6.29,2.01,7.27
4.264,2.12,4.40,1.41,5.08
4.274,-0.06,3.44,0.83,3.54
4.284,-2.04,3.63,0.39,4.18
4.294,-3.25,4.10,-0.13,5.24
4.304,-3.78,4.27,-0.70,5.75
4.314,-3.57,3.87,-1.25,5.41
4.324,-2.81,2.94,-1.55,4.36
4.334,-2.17,1.75,-1.51,3.17
4.344,-1.86,0.53,-1.48,2.43
4.354,-1.47,-0.84,-1.42,2.21
4.364,-0.97,-2.21,-1.04,2.63
4.374,-0.62,-3.42,-0.46,3.51
4.384,-0.31,-4.52,-0.02,4.53
4.394,-0.05,-5.35,0.25,5.36
4.404,0.08,-5.91,0.51,5.93
4.414,0.00,-6.29,0.86,6.35
4.424,-0.20,-6.49,1.19,6.60
4.434,-0.35,-6.46,1.36,6.61
4.444,-0.20,-6.17,1.23,6.30
4.454,0.13,-5.59,0.89,5.66
4.464,0.53,-4.80,0.49,4.86
4.474,0.85,-4.01,0.19,4.11
4.483,1.02,-3.11,-0.01,3.27
4.494,1.23,-1.80,-0.33,2.20
4.503,1.57,-0.31,-0.69,1.74
4.514,1.98,1.62,-0.78,2.67
4.524,2.49,3.35,-0.90,4.27
4.534,2.92,4.44,-0.91,5.39
4.544,3.08,5.04,-0.53,5.93
4.553,2.54,4.97,0.19,5.58
4.564,1.41,4.15,0.95,4.48
4.574,0.33,3.20,1.87,3.72
4.583,-0.45,2.25,2.56,3.44
4.594,-0.88,1.09,2.60,2.95
4.603,-0.93,-0.03,1.89,2.11
4.614,-0.86,-0.87,0.95,1.55
4.624,-0.88,-1.35,0.04,1.61
4.633,-1.12,-1.49,-0.59,1.96
4.644,-1.38,-1.43,-0.79,2.14
4.653,-1.36,-1.38,-0.71,2.07
4.664,-1.07,-1.53,-0.39,1.91
4.674,-0.64,-1.74,0.21,1.86
4.683,-0.28,-1.83,0.88,2.05
4.693,0.00,-1.78,1.34,2.23
4.703,0.23,-1.58,1.45,2.16
4.713,0.42,-1.39,1.21,1.89
4.724,0.61,-1.19,0.79,1.55
4.733,0.74,-1.15,0.38,1.42
4.743,0.74,-1.35,0.13,1.55
4.753,0.61,-1.64,0.07,1.75
4.763,0.48,-1.84,0.04,1.90
4.773,0.36,-2.17,-0.15,2.20
4.783,0.22,-2.53,-0.47,2.58
4.793,0.09,-2.95,-0.89,3.08
4.803,0.05,-3.44,-1.27,3.67
4.813,0.07,-3.85,-1.54,4.15
4.823,0.10,-4.07,-1.72,4.42
4.833,0.16,-4.03,-1.80,4.41
4.843,0.23,-3.78,-1.86,4.22
4.853,0.37,-3.38,-1.96,3.93
4.863,0.66,-2.86,-2.08,3.60
4.874,1.11,-2.23,-1.93,3.15
4.883,1.87,-1.40,-1.11,2.59
4.893,2.92,-0.58,0.10,2.98
4.903,3.73,1.12,1.87,4.32
4.913,3.73,4.42,3.06,6.54
4.923,2.72,8.23,1.72,8.84
4.933,0.66,10.44,-0.53,10.47
4.943,-0.95,10.47,-1.70,10.65
4.953,-2.05,9.62,-1.71,9.99
4.963,-3.22,8.10,-0.91,8.76
4.973,-2.99,6.21,-0.96,6.96
4.983,-1.03,3.72,-0.68,3.92
4.993,1.16,2.54,0.35,2.81
5.003,2.72,1.88,0.07,3.31
5.013,3.70,1.18,-1.03,4.02
5.023,4.17,0.81,-2.00,4.69
5.033,3.96,0.85,-2.16,4.59
5.043,3.00,1.22,-0.93,3.37
5.053,1.88,1.85,1.04,2.83
5.063,1.24,1.98,2.53,3.45
5.073,0.90,1.79,2.87,3.50
5.083,0.34,1.52,2.08,2.59
5.093,-0.53,0.95,1.10,1.55
5.103,-1.29,0.24,0.53,1.41
5.113,-1.80,-0.78,0.33,1.99
5.123,-2.14,-2.12,0.32,3.03
5.133,-2.37,-3.59,0.30,4.31
5.143,-2.57,-4.97,0.28,5.60
5.152,-2.84,-6.02,0.24,6.66
5.163,-3.10,-6.63,0.09,7.32
5.173,-3.37,-6.81,-0.23,7.60
5.183,-3.68,-6.59,-0.66,7.58
5.193,-4.10,-5.84,-1.13,7.22
5.202,-4.31,-4.40,-1.55,6.35
5.213,-4.00,-2.47,-1.64,4.98
5.223,-3.21,-0.51,-1.39,3.54
5.233,-2.12,1.18,-0.94,2.60
5.243,-0.94,2.48,-0.25,2.66
5.252,0.22,3.22,0.62,3.28
5.263,1.18,3.23,1.31,3.68
5.273,1.81,2.42,1.57,3.41
5.283,1.92,1.13,1.50,2.69
5.292,1.58,-0.08,1.31,2.05
5.302,1.06,-0.91,1.01,1.72
5.312,0.57,-1.47,0.53,1.66
5.323,0.25,-1.80,-0.05,1.82
5.333,0.05,-1.88,-0.57,1.96
5.343,-0.13,-1.88,-1.04,2.16
5.352,-0.36,-1.82,-1.42,2.34
5.363,-0.62,-1.70,-1.59,2.41
5.372,-0.85,-1.50,-1.55,2.32
5.383,-1.07,-1.24,-1.23,2.05
5.392,-1.32,-1.01,-0.55,1.75
5.402,-1.52,-0.70,0.24,1.69
5.412,-1.60,-0.30,0.82,1.82
5.422,-1.53,-0.06,1.04,1.85
5.432,-1.31,0.09,0.96,1.63
5.442,-1.01,0.12,0.63,1.20
5.452,-0.72,0.08,0.08,0.73
5.462,-0.47,0.02,-0.49,0.68
5.472,-0.26,-0.02,-1.00,1.04
5.483,-0.09,-0.15,-1.42,1.43
5.492,0.05,-0.42,-1.70,1.75
5.502,0.20,-0.87,-1.89,2.09
5.512,0.36,-1.47,-1.87,2.41
5.522,0.56,-1.94,-1.58,2.56
5.532,0.72,-1.98,-1.20,2.42
5.542,0.58,-1.63,-1.17,2.09
5.552,0.29,-1.32,-1.35,1.91
5.562,0.18,-1.19,-1.54,1.95
5.572,0.23,-1.11,-1.69,2.04
5.582,0.35,-1.08,-1.63,1.99
5.592,0.41,-1.01,-1.52,1.87
5.602,0.41,-0.87,-1.60,1.86
5.612,0.33,-0.54,-1.73,1.84
5.622,0.14,0.12,-1.82,1.83
5.632,-0.10,1.19,-1.89,2.24
5.642,-0.40,2.64,-2.07,3.38
5.652,-0.72,4.47,-2.27,5.07
5.662,-0.80,6.52,-1.63,6.76
5.672,-0.24,8.26,-0.16,8.26
5.682,1.32,9.00,0.90,9.14
5.692,3.35,7.80,1.18,8.57
5.702,4.00,5.13,1.29,6.63
5.712,2.63,2.81,1.42,4.11
5.722,0.52,2.32,1.07,2.61
5.732,-1.56,2.90,0.23,3.30
5.742,-3.00,3.94,-0.82,5.02
5.752,-3.45,5.08,-1.91,6.44
5.762,-3.16,5.80,-2.58,7.09
5.772,-2.67,5.67,-2.22,6.64
5.782,-2.31,4.50,-0.83,5.13
5.792,-1.79,3.45,-0.82,3.97
5.802,-1.36,3.12,-1.19,3.61
5.812,-1.11,3.06,-0.80,3.35
5.822,-0.76,2.48,-0.47,2.63
5.832,-0.52,1.08,-0.02,1.20
5.842,-0.42,-0.44,0.54,0.81
5.852,-0.38,-1.75,1.06,2.09
5.862,-0.25,-2.85,1.56,3.26
5.872,-0.05,-3.92,2.01,4.41
5.882,0.16,-4.92,2.37,5.46
5.892,0.18,-5.78,2.60,6.34
5.902,-0.07,-6.51,2.52,6.98
5.912,-0.42,-7.09,1.89,7.35
5.921,-0.68,-7.77,0.86,7.85
5.932,-0.91,-8.47,-0.07,8.52
5.942,-0.98,-8.30,-0.75,8.39
5.952,-0.90,-7.34,-1.53,7.55
5.962,-0.93,-6.09,-2.11,6.51
5.971,-0.87,-4.19,-2.37,4.89
5.982,-0.54,-1.72,-2.33,2.95
5.991,0.25,0.77,-2.13,2.27
6.002,1.19,2.96,-1.99,3.76
6.011,2.22,5.63,-1.80,6.32
6.021,3.58,8.67,-0.84,9.42
6.032,4.88,10.03,1.46,11.25
6.041,4.42,7.15,3.47,9.09
6.051,2.46,3.46,4.12,5.91
6.061,1.27,1.46,4.09,4.53
6.071,1.11,0.21,3.09,3.29
6.082,1.34,-0.60,1.61,2.18
6.091,1.45,-1.06,0.36,1.84
6.101,1.44,-1.13,-0.38,1.87
6.111,1.18,-1.21,-1.01,1.97
6.121,0.64,-1.60,-1.61,2.35
6.131,0.01,-1.98,-1.79,2.67
6.141,-0.52,-2.21,-1.46,2.70
6.151,-0.81,-2.26,-0.70,2.50
6.161,-0.75,-2.33,-0.06,2.45
6.171,-0.61,-2.47,0.23,2.55
6.181,-0.56,-2.55,0.43,2.64
6.191,-0.56,-2.61,0.70,2.76
6.201,-0.50,-2.66,0.90,2.85
6.211,-0.44,-2.73,0.95,2.92
6.221,-0.41,-2.89,0.78,3.02
6.231,-0.27,-3.18,0.36,3.22
6.241,-0.05,-3.55,-0.17,3.56
6.251,0.17,-3.87,-0.79,3.96
6.261,0.28,-4.09,-1.43,4.34
6.271,0.21,-4.13,-2.01,4.60
6.281,0.09,-4.03,-2.64,4.82
6.291,0.12,-3.79,-3.21,4.96
6.301,0.43,-3.32,-3.51,4.85
6.311,1.21,-2.65,-3.17,4.30
6.321,2.34,-1.55,-1.99,3.44
6.331,3.51,0.97,-0.38,3.66
6.341,4.09,5.23,0.34,6.65
6.351,3.60,9.64,-1.13,10.35
6.361,2.07,11.58,-1.87,11.92
6.372,0.80,11.34,-0.85,11.40
6.382,-0.39,11.41,0.76,11.45
6.392,-2.08,11.22,1.62,11.53
6.401,-2.33,9.50,0.68,9.81
6.411,-0.44,5.66,0.72,5.73
6.421,1.04,3.54,1.37,3.94
6.431,1.36,1.95,0.72,2.48
6.441,1.56,0.36,-0.60,1.71
