time,ax,ay,az,atotal
1.338,2.29,-2.18,-1.31,3.43
1.348,-1.33,0.68,-0.76,1.68
1.358,-5.84,4.30,-1.78,7.46
1.368,-7.90,5.25,-1.95,9.68
1.378,-7.87,4.75,0.02,9.20
1.388,-5.94,3.91,1.72,7.31
1.398,-2.03,1.93,1.47,3.16
1.408,0.76,0.61,2.41,2.60
1.418,2.18,0.05,2.68,3.46
1.428,2.96,-0.79,2.91,4.23
1.438,1.76,-1.53,2.41,3.35
1.447,-0.01,-1.81,0.35,1.84
1.458,0.09,-2.37,-1.30,2.70
1.468,0.49,-2.52,-1.84,3.16
1.478,0.69,-2.87,-1.41,3.27
1.488,1.57,-4.19,0.30,4.49
1.498,2.27,-5.52,1.01,6.05
1.508,1.99,-4.88,0.85,5.34
1.518,1.64,-4.00,0.95,4.42
1.528,1.75,-3.54,1.31,4.16
1.538,2.05,-3.25,1.62,4.17
1.548,1.82,-2.91,0.87,3.54
1.557,-1.88,4.80,-14.29,15.19
1.568,-1.70,2.88,-5.10,6.09
1.578,-0.86,1.70,-1.69,2.55
1.587,0.08,1.27,-1.65,2.08
1.598,0.73,0.89,-2.60,2.85
1.607,1.65,-0.80,-1.08,2.13
1.618,2.27,-2.08,-0.09,3.08
1.628,1.86,-1.93,-0.90,2.83
1.637,1.05,-1.62,-0.96,2.15
1.647,0.31,-1.56,-0.36,1.63
1.658,-0.23,-1.12,0.11,1.15
1.667,-0.63,-0.52,1.06,1.34
1.677,-0.92,0.30,1.69,1.95
1.687,-1.38,1.10,1.47,2.30
1.697,-3.61,3.60,-2.13,5.52
1.707,-3.88,11.35,-2.39,12.23
1.717,-3.86,15.98,1.32,16.49
1.727,0.24,10.27,-0.01,10.28
1.737,4.98,1.13,-3.00,5.92
1.747,5.38,-2.05,-1.79,6.03
1.757,3.46,-1.72,-0.46,3.89
1.767,1.03,-1.16,-0.11,1.56
1.777,-0.66,-0.56,-0.34,0.93
1.787,-1.15,0.17,-0.92,1.48
1.797,-0.82,0.71,-1.26,1.66
1.807,-0.10,1.04,-1.24,1.62
1.817,0.35,1.29,-0.53,1.44
1.827,0.29,1.45,0.43,1.54
1.837,-0.03,1.53,0.67,1.67
1.847,-0.73,1.28,0.38,1.52
1.857,-1.34,0.80,-0.20,1.58
1.867,-1.53,0.27,-0.31,1.58
1.877,-1.25,-0.16,-0.18,1.28
1.887,-0.72,-0.51,-0.50,1.02
1.897,-0.24,-0.85,-1.19,1.49
1.907,-0.13,-1.24,-2.23,2.56
1.917,-0.32,-1.33,-2.69,3.02
1.927,-0.70,-0.92,-2.85,3.08
1.937,-0.56,-1.81,-2.26,2.95
1.947,-0.34,-2.47,-2.40,3.46
1.957,-0.37,-2.29,-2.50,3.41
1.967,-0.42,-1.92,-2.40,3.11
1.977,-0.46,-1.56,-2.63,3.09
1.987,-0.44,-1.47,-3.23,3.58
1.997,-0.37,-1.59,-3.41,3.78
2.007,-0.35,-1.71,-2.94,3.42
2.017,-0.48,-1.34,-2.41,2.79
2.027,-1.04,0.25,-2.04,2.30
2.037,-0.75,0.16,-2.35,2.47
2.047,-0.04,-0.99,-1.89,2.13
2.057,-0.58,0.65,-0.55,1.03
2.067,-0.80,1.85,-1.24,2.37
2.077,-0.97,2.95,-1.44,3.42
2.087,-1.27,3.97,-2.26,4.74
2.097,-2.42,6.59,-3.04,7.65
2.107,-3.65,5.84,-3.23,7.61
2.117,-3.74,4.50,-2.43,6.33
2.127,-3.32,3.81,-1.03,5.16
2.137,-2.62,3.43,-0.30,4.33
2.147,-2.09,2.99,-0.19,3.65
2.157,-1.60,2.27,-0.82,2.90
2.167,-1.05,1.63,-1.86,2.68
2.177,-0.59,1.40,-2.42,2.86
2.187,-0.59,1.25,-2.51,2.87
2.197,-1.04,-0.35,-2.11,2.38
2.207,-1.41,-2.82,-2.17,3.83
2.217,-1.72,-5.18,-1.83,5.75
2.227,-2.09,-6.44,-0.62,6.80
2.236,-2.10,-4.60,0.54,5.08
2.246,-1.75,-2.02,1.02,2.86
2.256,-1.70,1.19,0.48,2.13
2.267,-1.32,4.17,-1.24,4.54
2.276,-0.78,6.35,-2.04,6.71
2.286,-0.25,7.06,-1.36,7.19
2.296,0.20,6.04,0.18,6.04
2.306,0.68,3.96,1.13,4.17
2.316,1.42,1.89,1.47,2.79
2.326,2.54,0.57,1.77,3.15
2.336,3.68,-0.12,2.04,4.21
2.346,4.37,-0.53,2.09,4.87
2.356,4.46,-0.95,2.30,5.10
2.366,3.90,-1.32,2.75,4.96
2.376,3.10,-1.44,2.87,4.46
2.386,2.54,-1.28,2.71,3.92
2.396,2.23,-0.83,2.64,3.55
2.406,2.04,-0.21,3.07,3.69
2.416,1.89,-0.02,3.29,3.80
2.426,1.80,-0.07,3.16,3.64
2.436,1.88,-0.68,3.25,3.82
2.446,2.30,-1.48,3.07,4.12
2.456,3.02,-2.18,2.39,4.42
2.466,3.82,-2.83,1.70,5.04
2.476,4.44,-3.41,1.47,5.78
2.486,4.43,-3.83,1.30,6.00
2.496,3.68,-4.18,0.74,5.61
2.506,2.48,-4.08,0.06,4.77
2.516,1.51,-3.18,-0.42,3.54
2.526,0.74,-1.73,-0.82,2.05
2.536,-0.28,-0.27,-1.38,1.43
2.546,-1.26,1.10,-2.05,2.65
2.556,-2.14,2.35,-2.65,4.14
2.566,-3.00,3.32,-3.00,5.39
2.576,-3.91,4.06,-3.45,6.61
2.586,-4.69,4.79,-4.29,7.96
2.596,-5.07,5.83,-4.80,9.10
2.606,-4.88,7.35,-5.06,10.17
2.616,-3.55,7.92,-4.96,10.00
2.626,-1.25,5.97,-4.43,7.54
2.636,0.63,3.03,-5.36,6.19
2.646,1.92,0.83,-4.89,5.32
2.656,2.97,-0.12,-1.31,3.25
2.666,3.08,0.34,1.09,3.28
2.676,1.85,1.32,2.54,3.40
2.686,0.27,2.14,3.11,3.78
2.696,-0.51,2.45,1.95,3.17
2.706,-0.12,1.64,0.63,1.76
2.716,0.62,0.52,0.12,0.82
2.726,1.47,-0.43,0.72,1.70
2.736,2.49,-1.32,1.23,3.07
2.746,3.42,-2.20,0.40,4.09
2.756,3.54,-3.17,0.05,4.75
2.766,2.88,-4.00,0.45,4.95
2.776,2.05,-5.04,0.26,5.45
2.786,1.08,-5.99,0.38,6.09
2.796,0.11,-5.90,0.65,5.93
2.806,-0.44,-4.51,1.15,4.68
2.816,-0.80,-2.24,1.79,2.97
2.826,-0.69,-0.07,0.87,1.11
2.836,-0.52,1.99,-0.87,2.23
2.846,-0.57,3.53,-1.58,3.91
2.856,-0.91,4.28,-0.89,4.46
2.866,-1.28,3.26,0.13,3.51
2.875,-1.19,0.93,0.57,1.61
2.885,-0.74,-0.83,0.47,1.21
2.896,-0.42,-1.76,0.40,1.85
2.906,-0.33,-2.01,0.59,2.12
2.915,-0.12,-1.89,0.66,2.01
2.925,0.23,-1.74,0.20,1.77
2.936,0.65,-1.56,-0.55,1.78
2.946,0.82,-1.31,-0.56,1.65
2.956,0.54,-0.90,0.05,1.05
2.965,0.09,-0.63,0.28,0.69
2.976,-0.12,-0.92,-0.81,1.23
2.985,-0.52,-1.49,-2.15,2.67
2.995,-1.76,-2.00,-1.71,3.17
3.005,-3.14,-2.42,-0.15,3.96
3.015,-3.64,-3.00,0.35,4.73
3.025,-3.34,-3.28,-0.64,4.73
3.036,-3.07,-3.01,-2.06,4.77
3.045,-3.11,-2.25,-2.65,4.66
3.055,-3.09,-1.21,-2.57,4.20
3.065,-2.65,-0.35,-2.72,3.82
3.075,-1.94,0.35,-3.16,3.73
3.085,-1.50,0.97,-3.64,4.06
3.095,-1.42,1.35,-4.05,4.50
3.105,-1.30,1.57,-4.08,4.56
3.115,-1.24,2.00,-2.97,3.79
3.125,-1.80,2.61,-1.80,3.65
3.135,-3.20,3.29,-0.98,4.69
3.145,-4.87,3.72,0.38,6.14
3.155,-6.00,3.90,1.70,7.36
3.165,-6.61,3.71,3.03,8.16
3.175,-5.75,2.40,1.29,6.36
3.185,-3.53,0.65,-1.50,3.89
3.195,-1.22,1.14,-4.12,4.44
3.205,0.39,2.67,-4.93,5.62
3.215,0.79,3.33,-4.41,5.58
3.225,0.53,3.20,-3.08,4.47
3.235,0.37,2.90,-1.49,3.28
3.245,0.60,1.93,-0.72,2.15
3.255,0.51,-1.91,-1.22,2.33
3.265,-0.98,-5.14,-1.35,5.41
3.275,-2.05,-3.78,-0.37,4.32
3.285,-1.80,-0.33,0.83,2.01
3.295,-0.94,1.93,0.81,2.29
3.305,-0.27,3.33,0.85,3.45
3.315,0.27,4.39,1.40,4.62
3.325,0.59,4.43,2.11,4.95
3.335,0.88,3.29,2.68,4.33
3.345,1.48,1.63,2.24,3.14
3.355,2.68,0.40,1.28,2.99
3.365,3.94,-0.06,1.25,4.13
3.375,4.80,-0.47,2.45,5.41
3.385,5.03,-1.06,3.69,6.33
3.395,4.80,-1.81,4.59,6.88
3.405,4.40,-2.32,4.80,6.91
3.414,3.95,-2.07,4.10,6.06
3.425,3.59,-1.73,3.42,5.25
3.435,3.31,-1.34,2.98,4.65
3.445,3.15,-1.23,2.59,4.26
3.455,2.97,-1.49,2.34,4.06
3.465,2.91,-1.66,2.05,3.92
3.475,3.00,-1.74,1.77,3.90
3.485,3.09,-2.02,1.12,3.85
3.494,2.90,-2.11,0.35,3.61
3.505,2.27,-1.98,0.02,3.01
3.515,1.30,-1.93,0.03,2.32
3.524,0.49,-1.65,-0.52,1.80
3.534,0.06,-0.83,-1.55,1.76
3.544,-0.25,0.54,-2.01,2.10
3.554,-0.65,1.97,-1.98,2.87
3.564,-1.34,2.95,-2.49,4.09
3.574,-2.58,3.71,-4.03,6.05
3.584,-4.04,4.48,-4.36,7.44
3.595,-4.97,5.93,-2.51,8.13
3.604,-4.66,6.83,-2.22,8.56
3.614,-4.33,4.10,-4.44,7.43
3.624,-3.66,0.97,-4.60,5.96
3.634,-1.95,0.68,-2.14,2.97
3.644,-0.54,1.92,-0.06,1.99
3.654,0.21,2.68,0.88,2.83
3.664,0.88,2.58,1.56,3.15
3.674,1.70,1.85,1.67,3.02
3.684,2.20,1.31,0.55,2.61
3.694,2.73,1.01,0.11,2.91
3.704,3.50,0.68,0.14,3.57
3.714,4.23,0.34,-0.38,4.26
3.724,4.61,-0.07,-0.50,4.63
3.734,4.49,-0.49,-0.64,4.56
3.744,3.78,-1.29,-0.66,4.05
3.754,2.71,-2.43,-1.19,3.83
3.764,1.54,-3.46,-1.60,4.11
3.774,0.14,-3.43,-0.77,3.52
3.784,-0.64,-2.35,-0.37,2.46
3.794,-1.12,-0.46,0.73,1.42
3.804,-1.40,1.48,1.23,2.38
3.814,-1.38,2.84,0.79,3.25
3.824,-1.48,3.36,0.54,3.71
3.834,-1.56,3.05,0.59,3.48
3.844,-1.33,1.49,1.15,2.30
3.854,-0.80,-0.77,1.51,1.88
3.864,-0.21,-2.54,1.27,2.85
3.874,0.01,-3.52,0.71,3.59
3.884,-0.13,-4.14,0.12,4.15
3.894,-0.49,-4.24,-0.01,4.27
3.904,-1.09,-3.74,0.33,3.91
3.914,-1.46,-3.15,0.67,3.54
3.924,-1.11,-2.76,-0.10,2.97
3.934,-0.21,-2.54,-1.27,2.84
3.944,0.48,-2.47,-1.69,3.03
3.954,0.58,-2.79,-1.70,3.32
3.964,-0.07,-3.20,-1.61,3.58
3.974,-1.45,-3.38,-1.50,3.97
3.984,-2.90,-3.48,-1.22,4.69
3.994,-3.79,-3.56,-1.25,5.35
4.004,-3.92,-3.53,-1.65,5.53
4.014,-3.72,-3.24,-2.20,5.41
4.024,-3.47,-2.45,-2.34,4.85
4.034,-3.09,-1.12,-2.38,4.05
4.043,-2.59,0.37,-2.41,3.56
4.054,-1.89,1.78,-2.12,3.35
4.063,-1.36,2.68,-1.84,3.52
4.074,-1.06,3.20,-1.82,3.83
4.084,-0.96,3.75,-1.85,4.29
4.094,-1.30,4.44,-1.84,4.98
4.104,-2.07,5.13,-1.94,5.87
4.114,-3.20,5.16,-1.62,6.28
4.124,-4.21,3.75,-0.72,5.68
4.134,-4.40,1.64,-0.04,4.69
4.143,-3.67,-0.02,-0.78,3.75
4.154,-2.17,-0.96,-1.87,3.02
4.164,-0.79,-0.60,-3.33,3.47
4.174,-0.33,1.71,-3.82,4.20
4.184,-0.59,3.80,-4.01,5.56
4.194,-1.07,4.40,-3.60,5.79
4.203,-1.35,3.47,-2.22,4.33
4.213,-1.19,0.76,-0.83,1.64
4.223,-1.86,-3.61,-0.67,4.11
4.233,-2.68,-5.56,-1.70,6.40
4.243,-2.68,-2.72,-0.47,3.85
4.253,-1.64,1.52,0.99,2.45
4.263,-0.58,4.16,1.45,4.44
4.273,0.25,6.19,1.06,6.28
4.283,0.50,6.74,1.39,6.90
4.293,0.13,5.75,2.55,6.29
4.303,0.34,3.84,2.96,4.86
4.313,2.11,2.53,1.60,3.66
4.323,4.33,1.53,0.61,4.63
4.333,5.48,-0.06,1.89,5.79
4.343,5.21,-1.38,4.16,6.81
4.353,4.28,-1.96,5.39,7.15
4.363,3.55,-2.51,5.28,6.84
4.373,3.15,-2.65,4.78,6.31
4.383,2.69,-2.31,4.08,5.41
4.393,2.24,-1.77,3.21,4.29
4.403,2.15,-1.22,2.30,3.38
4.413,2.30,-0.97,1.66,3.00
4.423,2.56,-1.13,1.78,3.32
4.433,2.95,-1.76,2.25,4.11
4.443,3.43,-2.70,1.97,4.79
4.453,3.77,-3.40,0.82,5.14
4.463,3.95,-3.60,0.69,5.38
4.473,3.90,-3.57,1.24,5.43
4.483,3.52,-3.74,0.79,5.19
4.493,2.61,-3.46,-0.05,4.33
4.503,1.54,-2.26,-0.86,2.87
4.513,0.73,-0.49,-1.39,1.65
4.523,0.23,1.47,-1.72,2.28
4.533,-0.35,3.27,-3.25,4.62
4.543,-2.43,5.19,-6.12,8.38
4.553,-5.14,7.70,-5.70,10.87
4.563,-5.91,10.43,-1.29,12.06
4.573,-5.49,10.57,0.10,11.91
4.583,-4.27,7.03,-1.78,8.42
4.593,-1.43,2.59,-3.87,4.87
4.603,1.91,0.92,-3.29,3.91
4.613,3.63,1.49,-0.83,4.01
4.623,2.68,2.42,0.34,3.63
4.633,1.13,2.35,0.25,2.62
4.643,0.57,2.21,0.09,2.29
4.653,0.69,2.31,-0.20,2.42
4.663,1.20,2.29,-0.50,2.64
4.673,2.07,1.84,-0.24,2.78
4.683,2.91,1.10,-0.10,3.11
4.693,3.35,0.12,-0.25,3.36
4.703,3.39,-1.04,-0.61,3.60
4.713,2.92,-2.13,-1.20,3.81
4.723,2.37,-3.14,-2.59,4.71
4.733,1.40,-4.16,-2.14,4.88
4.743,0.36,-4.26,-1.65,4.58
4.752,-0.23,-2.84,0.55,2.91
4.763,-0.62,-0.62,1.87,2.07
4.773,-0.68,0.95,0.76,1.39
4.783,-0.83,2.26,0.25,2.42
4.793,-1.35,3.21,-0.00,3.48
4.802,-1.62,2.60,0.48,3.10
4.812,-1.39,0.49,1.15,1.87
4.822,-1.16,-1.47,1.18,2.21
4.833,-0.92,-2.61,0.54,2.82
4.842,-0.59,-3.35,-0.08,3.40
4.853,-0.28,-3.72,-0.03,3.73
4.862,-0.10,-3.65,0.51,3.69
4.873,-0.02,-3.60,1.02,3.74
4.882,0.17,-3.63,0.60,3.68
4.892,0.45,-3.35,-1.12,3.56
4.902,0.61,-2.86,-2.79,4.04
4.912,0.08,-2.17,-2.24,3.12
4.922,-0.82,-2.02,-1.11,2.45
4.932,-1.68,-2.33,-0.50,2.92
4.942,-2.43,-2.76,-0.40,3.70
4.953,-2.82,-2.97,-1.29,4.29
4.962,-3.10,-2.88,-2.54,4.93
4.972,-3.45,-2.48,-3.21,5.32
4.982,-3.31,-2.10,-3.49,5.25
4.992,-2.75,-1.69,-3.50,4.76
5.002,-2.23,-1.00,-3.50,4.27
5.012,-1.57,-0.28,-3.36,3.72
5.022,-1.09,0.24,-3.01,3.21
5.032,-0.89,0.66,-3.30,3.48
5.042,-1.05,1.51,-3.12,3.62
5.052,-2.34,3.04,-1.04,3.97
5.062,-4.01,4.24,0.80,5.89
5.072,-5.73,3.96,1.58,7.14
5.082,-6.89,2.15,0.98,7.29
5.092,-6.14,0.73,-0.28,6.19
5.102,-3.76,0.15,-1.95,4.24
5.112,-1.53,0.84,-3.76,4.14
5.122,-0.33,3.49,-4.19,5.46
5.132,-0.34,5.34,-3.16,6.21
5.142,-0.95,4.84,-1.80,5.25
5.152,-1.36,3.46,-1.37,3.96
5.162,-1.39,2.41,-0.73,2.87
5.172,-1.63,0.84,-0.40,1.88
5.182,-2.84,-1.97,-0.47,3.49
5.192,-3.23,-2.65,-0.74,4.24
5.202,-2.46,-0.93,-0.01,2.63
5.212,-1.63,1.77,1.43,2.80
5.222,-0.74,3.47,1.98,4.06
5.232,0.01,4.12,1.83,4.50
5.242,0.28,3.84,2.32,4.49
5.252,0.78,3.11,2.65,4.16
5.262,2.19,2.38,1.83,3.71
5.272,4.04,1.84,1.18,4.59
5.282,5.44,0.86,2.05,5.88
5.292,5.57,0.06,3.71,6.69
5.302,4.87,-0.60,5.05,7.04
5.312,4.05,-1.20,5.04,6.57
5.322,3.48,-1.55,4.37,5.79
5.332,2.95,-1.39,3.52,4.80
5.342,2.44,-0.48,3.12,3.99
5.352,1.84,0.01,2.78,3.33
5.362,1.20,-0.52,2.16,2.53
5.372,0.82,-1.81,1.41,2.43
5.382,0.95,-2.54,-0.26,2.72
5.392,1.87,-2.34,-0.89,3.12
5.402,2.96,-2.10,0.51,3.66
5.412,3.70,-2.43,1.14,4.57
5.422,3.53,-2.96,-0.02,4.61
5.432,3.14,-2.92,-0.96,4.39
5.442,3.07,-2.14,-1.88,4.19
5.452,2.78,-1.01,-2.02,3.59
5.462,1.68,-0.03,-2.32,2.86
5.471,-0.11,2.53,-4.32,5.00
5.481,-0.46,6.30,-4.23,7.61
5.492,-0.81,8.40,-3.25,9.05
5.501,-2.61,7.92,-2.14,8.61
5.512,-3.84,7.32,0.10,8.26
5.521,-4.07,7.65,1.97,8.89
5.531,-3.93,6.29,1.23,7.52
5.541,-2.52,3.70,0.88,4.56
5.552,-0.08,1.99,0.89,2.18
5.561,2.35,1.13,0.06,2.61
5.571,4.23,0.50,-0.73,4.32
5.581,5.47,0.31,-0.95,5.56
5.591,6.07,0.54,-1.49,6.27
5.601,5.82,0.39,-2.04,6.17
5.611,4.85,-0.44,-1.47,5.08
5.621,3.71,-1.05,-2.00,4.34
5.631,2.43,-1.46,-2.93,4.08
5.641,1.02,-1.49,-2.67,3.23
5.651,-0.05,-1.43,-1.46,2.05
5.661,-0.97,-0.58,0.20,1.15
5.671,-1.71,0.50,0.74,1.93
5.681,-2.10,1.35,0.60,2.57
5.691,-2.20,1.53,0.71,2.77
5.701,-2.06,1.11,0.85,2.49
5.711,-1.71,0.19,1.43,2.24
5.721,-1.17,-1.31,1.54,2.34
5.731,-0.65,-2.67,1.30,3.04
5.741,-0.31,-3.35,0.77,3.45
5.751,-0.49,-3.47,0.67,3.57
5.761,-0.92,-3.34,1.28,3.70
5.771,-1.13,-3.33,1.48,3.82
5.781,-0.75,-3.57,0.10,3.65
5.791,0.19,-3.64,-1.72,4.03
5.801,0.80,-3.28,-1.68,3.77
5.811,0.80,-2.90,-0.76,3.10
5.821,0.53,-3.03,-0.66,3.15
5.831,0.01,-3.15,-0.97,3.30
5.841,-0.48,-3.44,-1.55,3.80
5.851,-1.45,-3.71,-1.77,4.36
5.861,-2.97,-3.81,-1.67,5.11
5.871,-4.40,-3.70,-0.96,5.83
5.881,-5.18,-3.57,-0.29,6.30
5.891,-5.23,-3.58,-0.38,6.35
5.901,-4.72,-3.48,-1.44,6.03
5.911,-3.87,-2.89,-2.57,5.47
5.921,-2.99,-1.77,-3.15,4.69
5.931,-2.20,-0.46,-3.61,4.25
5.941,-1.70,0.63,-3.89,4.29
5.951,-1.45,1.39,-3.52,4.05
5.961,-1.05,2.04,-3.09,3.85
5.971,-0.54,2.68,-2.57,3.75
5.981,-0.14,3.38,-1.93,3.90
5.991,0.22,4.05,-1.68,4.39
6.000,0.53,4.47,-2.13,4.98
6.011,0.19,4.42,-2.45,5.06
6.021,-1.16,4.02,-2.15,4.70
6.031,-2.90,3.32,-1.78,4.75
6.041,-3.95,2.44,-1.69,4.94
6.051,-4.20,1.30,-1.40,4.62
6.061,-3.48,0.41,-2.03,4.05
6.071,-2.34,1.61,-3.04,4.16
6.080,-1.63,4.26,-3.72,5.89
6.091,-1.56,5.60,-2.53,6.35
6.100,-1.74,3.97,-1.36,4.54
6.111,-2.00,1.02,0.10,2.25
6.121,-1.91,-1.86,-0.72,2.76
6.131,-2.11,-4.55,-2.70,5.70
6.141,-1.93,-4.15,-3.24,5.61
6.150,-1.27,-0.25,-0.67,1.46
6.160,-0.35,3.23,0.71,3.33
6.171,0.33,5.50,1.40,5.69
6.180,0.65,6.62,1.43,6.80
6.191,0.38,5.89,1.92,6.21
6.200,-0.11,3.71,2.86,4.69
6.210,-0.09,1.33,3.15,3.42
6.220,0.97,-0.54,2.07,2.35
6.230,2.97,-0.66,1.08,3.22
6.240,5.04,-0.28,1.80,5.36
6.250,6.08,-0.64,3.12,6.87
6.260,5.97,-1.36,4.20,7.42
6.270,5.31,-2.02,4.42,7.20
6.280,4.61,-2.24,4.09,6.56
6.290,4.01,-2.12,3.62,5.80
6.300,3.44,-1.66,2.95,4.83
6.310,3.03,-1.14,2.43,4.05
6.320,2.86,-0.77,2.31,3.76
6.330,2.83,-0.70,2.24,3.68
6.340,2.90,-0.80,1.92,3.57
6.350,3.00,-0.92,1.88,3.66
6.360,3.10,-0.97,1.93,3.78
6.370,2.79,-1.24,1.19,3.27
6.381,2.13,-1.35,0.09,2.52
6.390,1.76,-1.36,-0.40,2.26
6.400,1.83,-1.54,-0.70,2.49
6.410,1.58,-1.58,-1.22,2.55
6.420,0.74,-1.33,-2.06,2.56
6.430,-0.16,-0.70,-2.27,2.38
