time,ax,ay,az,atotal
0.709,0.31,-2.97,1.48,3.33
0.719,-0.23,-4.94,1.06,5.06
0.729,-1.10,-5.80,3.79,7.02
0.739,-0.89,-5.37,6.67,8.61
0.749,0.16,-4.53,5.19,6.89
0.759,1.01,-3.89,1.95,4.46
0.769,1.75,-2.53,0.89,3.20
0.779,2.91,-1.33,-0.79,3.29
0.789,3.53,-0.61,-1.69,3.96
0.799,3.01,-0.66,-2.16,3.76
0.809,1.55,-1.21,-1.33,2.37
0.819,0.34,-1.49,-0.51,1.61
0.829,-0.36,-1.13,0.35,1.24
0.839,-0.78,0.14,2.17,2.31
0.849,-0.26,1.30,1.55,2.04
0.859,0.33,1.79,0.70,1.94
0.869,0.90,1.93,1.57,2.65
0.879,1.17,1.53,2.37,3.05
0.889,1.32,0.14,2.60,2.92
0.899,1.42,-0.93,2.67,3.16
0.909,1.40,-1.23,2.67,3.26
0.919,1.34,-1.39,2.27,2.98
0.928,1.24,-1.87,1.40,2.64
0.939,0.95,-2.28,1.14,2.72
0.949,0.88,-2.53,1.09,2.90
0.959,1.01,-2.50,0.73,2.80
0.969,1.10,-2.01,0.42,2.33
0.979,1.03,-1.77,0.07,2.05
0.989,1.16,-2.11,-0.58,2.47
0.999,1.34,-2.49,-0.84,2.95
1.009,1.49,-2.89,-0.71,3.33
1.019,1.29,-3.61,-0.67,3.89
1.029,0.97,-3.62,0.18,3.75
1.038,1.18,-2.12,1.87,3.06
1.048,1.88,-0.78,1.05,2.29
1.059,2.06,-0.53,0.29,2.14
1.069,1.87,-0.24,0.67,2.00
1.079,2.12,0.68,-0.03,2.23
1.088,2.12,1.39,-0.88,2.69
1.099,1.92,1.67,-0.54,2.60
1.109,1.84,1.81,-0.13,2.58
1.118,1.61,1.98,-0.19,2.56
1.128,1.09,1.98,0.58,2.34
1.138,0.56,2.01,1.11,2.36
1.148,-0.18,2.25,1.20,2.55
1.158,-0.97,2.40,1.20,2.85
1.168,-1.54,2.18,0.67,2.75
1.178,-2.19,1.35,0.28,2.59
1.188,-2.41,0.12,0.06,2.41
1.198,-2.04,-0.97,0.39,2.29
1.208,-1.28,-1.57,1.37,2.44
1.218,-0.64,-1.96,2.00,2.87
1.228,0.19,-2.46,1.38,2.82
1.238,0.65,-2.23,0.67,2.42
1.248,0.21,-1.03,0.20,1.07
1.258,-0.76,-0.12,-1.16,1.39
1.268,-1.60,0.03,-3.91,4.22
1.278,-1.93,-0.11,-6.62,6.90
1.288,-2.68,1.65,-3.17,4.46
1.298,-2.49,5.47,1.39,6.17
1.308,-0.07,5.61,-1.14,5.72
1.318,1.68,3.02,-1.98,3.98
1.328,1.54,0.69,0.49,1.76
1.338,1.15,-1.27,1.10,2.03
1.348,1.27,-2.40,0.50,2.76
1.358,1.64,-2.20,0.56,2.79
1.368,1.31,-1.03,3.05,3.48
1.378,1.96,0.01,2.52,3.19
1.388,2.67,-0.05,0.25,2.68
1.398,2.40,-0.51,-0.13,2.46
1.408,2.61,-0.90,0.43,2.79
1.418,3.39,-0.89,0.61,3.56
1.428,3.58,-1.22,-0.12,3.78
1.438,3.41,-2.06,-0.61,4.03
1.448,2.51,-1.44,0.39,2.92
1.458,1.52,1.11,0.51,1.95
1.468,1.19,2.63,-1.12,3.10
1.478,0.59,2.50,-2.44,3.55
1.488,-0.15,2.00,-2.03,2.85
1.498,-0.81,1.14,-0.77,1.60
1.508,-0.66,0.15,0.69,0.96
1.518,-0.14,0.12,3.48,3.49
1.528,0.04,0.20,4.31,4.31
1.538,0.71,0.04,3.85,3.92
1.548,0.67,-0.04,3.21,3.28
1.558,-0.33,-0.05,2.00,2.03
1.568,-1.95,-0.43,-0.12,2.00
1.578,-3.84,-0.91,-2.15,4.49
1.588,-4.93,-0.93,-3.63,6.19
1.598,-4.77,-0.86,-4.65,6.72
1.608,-3.10,-1.43,-3.91,5.19
1.618,-0.95,-2.01,-2.06,3.03
1.628,0.47,-1.70,-0.54,1.84
1.637,0.75,-1.27,-0.45,1.54
1.648,-0.04,-0.68,-1.14,1.33
1.657,-1.28,0.66,-1.51,2.09
1.668,-2.30,1.18,-1.88,3.20
1.678,-1.87,1.13,-2.64,3.42
1.687,-0.93,-0.01,-2.70,2.86
1.697,-0.03,-0.80,-1.18,1.42
1.707,1.05,-0.92,0.09,1.40
1.717,1.93,-0.51,1.48,2.49
1.728,2.38,-0.20,4.45,5.05
1.737,2.26,0.47,5.51,5.97
1.747,2.22,1.98,3.94,4.94
1.757,1.63,4.10,3.58,5.68
1.767,1.81,4.39,2.86,5.54
1.778,1.98,3.25,2.44,4.52
1.787,1.09,1.43,2.23,2.87
1.797,-0.04,0.28,1.65,1.67
1.807,-0.73,-0.23,0.70,1.03
1.817,-0.62,0.36,1.07,1.28
1.827,-0.02,1.52,0.62,1.64
1.837,-0.03,2.55,1.03,2.75
1.847,0.44,3.45,-0.02,3.48
1.857,-0.11,1.28,-2.35,2.68
1.867,-1.16,-1.94,-2.90,3.67
1.877,-1.23,-4.03,-2.78,5.05
1.887,-0.72,-5.59,-2.72,6.25
1.897,0.20,-5.97,-1.72,6.22
1.907,0.84,-5.10,-0.16,5.17
1.917,0.32,-2.29,-0.53,2.37
1.927,0.03,0.07,-2.73,2.73
1.937,-0.14,0.72,-2.00,2.13
1.947,0.02,0.28,-1.28,1.30
1.957,0.03,-0.86,-2.01,2.19
1.967,0.05,-1.15,-1.04,1.55
1.977,0.46,-0.89,-0.00,1.00
1.987,1.52,-0.83,0.71,1.87
1.997,2.47,-1.10,1.48,3.08
2.007,1.99,-0.32,3.19,3.78
2.017,0.76,0.49,4.29,4.38
2.027,-0.31,1.36,2.69,3.03
2.037,-1.72,2.41,1.80,3.46
2.047,-2.52,2.82,0.80,3.86
2.057,-2.36,1.98,-0.43,3.11
2.067,-2.03,0.42,-0.75,2.20
2.077,-1.63,-0.49,-0.88,1.92
2.087,0.02,-0.99,0.12,0.99
2.097,0.86,-1.33,0.61,1.69
2.107,1.18,-1.36,0.28,1.82
2.117,0.71,-1.16,-0.08,1.36
2.127,-0.27,-1.13,-0.51,1.27
2.137,-1.51,-1.99,-1.41,2.87
2.147,-3.17,-2.35,0.18,3.95
2.157,-3.86,-2.22,0.52,4.48
2.167,-3.49,-1.85,-1.89,4.38
2.177,-2.30,0.37,-2.41,3.35
2.187,-0.27,3.56,-1.90,4.04
2.197,2.03,3.17,-2.02,4.27
2.207,3.51,0.95,-1.99,4.15
2.217,3.11,-2.43,-1.03,4.08
2.227,1.86,-7.08,-0.11,7.32
2.237,0.34,-9.74,1.26,9.82
2.247,-3.97,-7.10,7.63,11.15
2.257,-4.69,-2.50,8.67,10.17
2.267,-3.73,1.02,4.02,5.58
2.277,-3.57,2.25,1.53,4.49
2.287,-2.70,4.13,-2.92,5.74
2.297,-1.58,7.10,-4.76,8.70
2.307,0.31,8.35,-4.01,9.27
2.316,3.57,7.05,-3.19,8.52
2.327,6.94,4.54,-1.92,8.51
2.337,8.31,2.54,-0.84,8.73
2.347,6.20,-0.10,0.42,6.21
2.357,4.37,-3.39,1.08,5.63
2.367,3.54,-4.07,1.28,5.54
2.377,2.46,-3.17,0.72,4.08
2.386,0.81,-2.21,-0.26,2.37
2.397,-0.90,-0.45,-0.85,1.31
2.406,-2.12,1.10,-0.32,2.41
2.416,-2.36,1.46,0.15,2.77
2.426,-2.46,1.42,0.38,2.87
2.436,-2.76,1.53,0.82,3.26
2.446,-2.43,1.66,0.98,3.10
2.456,-1.68,1.84,0.75,2.60
2.466,-0.65,1.88,0.97,2.21
2.477,-0.23,1.82,0.57,1.92
2.486,-0.12,1.82,-0.59,1.92
2.496,-0.06,1.60,-2.16,2.69
2.506,-0.22,1.40,-2.19,2.61
2.516,-0.57,1.11,-1.92,2.28
2.526,0.05,0.14,-1.08,1.09
2.536,0.77,-0.87,-0.19,1.18
2.546,0.91,-1.27,0.21,1.58
2.556,0.96,-1.03,0.24,1.43
2.566,1.23,-0.32,0.05,1.28
2.576,1.74,0.44,-0.30,1.82
2.586,2.25,1.47,-0.79,2.80
2.596,2.28,2.11,-1.78,3.58
2.606,1.79,2.07,-2.06,3.42
2.616,0.91,1.40,-1.64,2.34
2.626,0.30,0.99,-2.06,2.31
2.636,0.42,-1.37,-0.51,1.52
2.646,0.23,-3.96,3.40,5.22
2.656,-0.14,-5.37,5.65,7.80
2.666,0.59,-4.45,2.77,5.27
2.676,1.68,-0.66,-5.90,6.17
2.686,1.41,0.17,-5.90,6.07
2.696,0.42,0.43,-3.57,3.62
2.706,0.26,1.12,-1.33,1.76
2.716,0.69,2.07,-0.14,2.18
2.726,1.17,2.91,0.03,3.13
2.736,1.46,3.44,-0.23,3.74
2.746,1.37,3.39,-0.50,3.69
2.756,0.99,2.71,-0.74,2.98
2.766,0.63,1.32,-0.84,1.68
2.776,0.86,-0.28,-0.72,1.16
2.786,1.28,-0.94,-0.71,1.74
2.796,1.39,-0.94,-0.88,1.89
2.806,1.24,-0.73,-1.12,1.83
2.816,1.03,-0.53,-1.35,1.78
2.826,0.94,-0.40,-1.49,1.81
2.836,0.10,-3.01,-4.44,5.37
2.846,0.41,-15.50,-7.32,17.14
2.856,-1.39,-4.92,3.20,6.03
2.866,0.59,-2.37,2.07,3.20
2.876,2.34,-0.24,-0.00,2.35
2.886,2.00,2.56,-1.02,3.40
2.896,1.80,2.83,-1.57,3.71
2.906,1.97,2.85,-2.07,4.04
2.915,2.23,3.59,-1.84,4.61
2.926,2.27,3.56,-1.01,4.34
2.936,2.00,2.60,0.12,3.28
2.946,1.09,1.44,0.18,1.82
2.956,0.41,0.57,-0.73,1.01
2.966,0.39,0.01,-1.29,1.34
2.976,0.22,0.50,-1.70,1.79
2.985,0.03,0.98,-1.84,2.08
2.996,0.40,0.16,-1.24,1.31
3.005,0.38,-0.17,-0.85,0.95
3.016,0.19,0.46,-1.12,1.22
3.025,0.36,0.86,-1.08,1.43
3.036,0.68,0.96,-0.94,1.50
3.045,0.61,1.57,-0.91,1.91
3.055,0.29,2.62,-1.06,2.84
3.065,0.23,3.29,-1.03,3.46
3.076,0.13,3.72,-0.85,3.81
3.085,0.04,3.43,-0.73,3.51
3.095,0.09,1.39,-0.78,1.59
3.105,0.47,-2.89,-0.87,3.06
3.115,1.16,-5.83,-0.85,6.00
3.126,1.73,-3.63,-0.58,4.07
3.136,2.13,0.79,-0.29,2.29
3.145,1.63,5.84,0.50,6.08
3.155,-0.34,10.89,2.11,11.10
3.165,-1.84,9.20,1.01,9.44
3.175,-1.65,3.11,0.19,3.52
3.185,-2.54,5.10,-0.23,5.70
3.195,-3.57,10.07,-0.11,10.68
3.205,-3.37,10.37,0.54,10.92
3.215,-2.53,8.95,1.18,9.38
3.225,-1.16,6.47,1.61,6.76
3.235,-0.18,3.60,1.60,3.94
3.245,0.20,1.36,1.41,1.96
3.255,0.34,-0.51,1.09,1.25
3.265,0.35,-1.80,0.55,1.92
3.275,0.25,-2.74,-0.08,2.75
3.285,0.29,-3.51,-0.92,3.64
3.295,0.25,-4.13,-1.43,4.38
3.305,0.16,-4.71,-1.51,4.94
3.315,0.27,-5.26,-1.17,5.39
3.325,-0.02,-5.18,-0.39,5.20
3.335,-0.48,-4.59,0.90,4.70
3.345,-1.04,-3.94,2.16,4.61
3.355,-1.10,-4.36,3.82,5.90
3.365,-1.11,-3.96,5.82,7.12
3.375,-1.51,-2.67,4.49,5.44
3.385,-2.25,-2.76,0.68,3.62
3.395,-2.95,-2.72,-1.16,4.18
3.405,-3.43,-2.01,-1.20,4.15
3.415,-3.12,-0.53,-0.67,3.24
3.425,-1.49,0.36,-0.48,1.60
3.435,-0.08,0.21,-0.55,0.59
3.445,0.39,0.25,-0.72,0.86
3.455,0.32,0.14,-0.72,0.80
3.465,0.30,-0.15,-0.65,0.73
3.475,0.55,-0.32,-0.68,0.93
3.485,0.89,-0.24,-0.65,1.13
3.495,1.21,-0.11,-0.54,1.33
3.505,1.47,-0.16,-0.54,1.57
3.515,1.68,-0.42,-0.73,1.88
3.525,1.75,-0.85,-0.92,2.15
3.535,1.70,-1.29,-1.08,2.39
3.545,1.52,-1.83,-1.19,2.66
3.555,1.31,-2.21,-1.24,2.86
3.565,0.99,-2.57,-1.18,3.00
3.575,0.63,-2.98,-1.10,3.24
3.585,0.30,-3.33,-1.17,3.54
3.595,0.10,-3.48,-1.43,3.76
3.604,0.02,-3.48,-1.69,3.87
3.615,0.14,-3.41,-1.98,3.94
3.625,0.43,-3.22,-2.20,3.93
3.635,0.74,-2.63,-2.18,3.49
3.645,0.88,-1.73,-1.97,2.77
3.654,0.71,-1.09,-1.52,2.00
3.665,0.39,-0.48,-1.24,1.38
3.674,0.08,0.16,-1.39,1.40
3.684,-0.21,0.95,-1.72,1.97
3.695,-0.39,1.82,-1.97,2.71
3.704,-0.31,2.65,-1.88,3.27
3.714,0.10,3.28,-1.41,3.57
3.725,0.62,3.64,-0.83,3.78
3.735,0.85,3.70,-0.38,3.82
3.744,0.53,3.68,-0.09,3.72
3.755,-0.48,3.67,0.15,3.70
3.764,-1.97,3.87,0.52,4.37
3.774,-3.33,4.30,1.58,5.66
3.784,-3.60,4.49,2.63,6.33
3.794,-1.96,4.58,2.49,5.57
3.804,0.44,4.92,1.91,5.30
3.814,1.97,4.62,1.21,5.17
3.824,2.32,3.22,0.57,4.01
3.834,1.45,1.46,0.08,2.06
3.844,-0.14,0.33,-0.47,0.59
3.854,-1.34,-0.09,-1.28,1.86
3.864,-1.94,-0.17,-2.13,2.88
3.874,-2.08,0.20,-2.43,3.20
3.884,-1.75,1.02,-1.99,2.84
3.894,-1.14,1.78,-1.13,2.39
3.904,-0.60,1.91,-0.53,2.07
3.914,-0.36,1.81,-0.18,1.86
3.924,-0.47,1.86,0.12,1.93
3.934,-0.80,2.06,0.42,2.25
3.944,-1.18,1.96,0.79,2.43
3.954,-1.41,1.52,1.19,2.39
3.964,-1.43,1.10,1.37,2.26
3.974,-1.33,0.50,1.32,1.94
3.984,-1.11,-0.32,1.30,1.74
3.994,-0.63,-1.17,1.36,1.91
4.004,0.05,-2.09,1.57,2.62
4.014,0.69,-3.11,1.50,3.52
4.024,1.21,-3.97,1.00,4.27
4.034,1.57,-4.62,0.27,4.89
4.044,1.73,-5.00,-0.34,5.30
4.054,1.82,-5.05,-0.82,5.43
4.064,1.88,-4.77,-1.34,5.30
4.074,1.79,-4.30,-1.75,4.97
4.084,1.59,-3.78,-1.96,4.55
4.094,1.37,-3.24,-2.04,4.07
4.104,1.17,-2.57,-2.04,3.48
4.114,1.13,-1.61,-1.77,2.64
4.124,1.31,-0.32,-1.27,1.86
4.134,1.61,1.07,-0.68,2.05
4.144,1.83,2.50,0.10,3.10
4.154,1.95,3.47,0.91,4.09
4.164,1.73,4.10,1.28,4.63
4.174,1.34,4.33,1.03,4.65
4.184,1.05,4.38,0.58,4.54
4.194,1.13,4.42,0.32,4.57
4.204,1.24,4.45,0.47,4.64
4.214,1.10,4.28,0.76,4.48
4.224,0.96,3.55,0.90,3.78
4.234,0.84,2.37,1.07,2.73
4.244,0.65,1.33,1.30,1.97
4.254,0.52,0.70,1.40,1.65
4.264,0.51,0.22,1.33,1.44
4.274,0.46,-0.46,1.08,1.27
4.283,0.38,-1.27,0.60,1.45
4.294,0.36,-2.09,-0.05,2.12
4.304,0.44,-2.77,-0.63,2.87
4.314,0.65,-3.05,-0.92,3.25
4.324,0.94,-2.97,-0.90,3.25
4.334,1.29,-2.77,-0.68,3.13
4.344,1.61,-2.54,-0.42,3.03
4.354,1.80,-2.38,-0.17,2.99
4.363,1.89,-2.18,0.12,2.89
4.374,1.87,-1.89,0.40,2.69
4.384,1.75,-1.58,0.58,2.43
4.394,1.50,-1.39,0.66,2.15
4.403,1.27,-1.48,0.63,2.05
4.413,1.01,-1.45,0.40,1.81
4.424,0.84,-1.64,-0.19,1.85
4.433,0.86,-1.95,-0.82,2.28
4.443,0.92,-2.31,-1.42,2.86
4.453,1.00,-2.61,-1.98,3.42
4.463,1.12,-2.76,-2.47,3.87
4.473,1.24,-2.64,-2.86,4.08
4.483,1.30,-2.25,-3.21,4.13
4.493,1.26,-1.61,-3.48,4.04
4.503,1.19,-0.68,-3.46,3.72
4.513,1.33,0.60,-2.65,3.03
4.523,2.21,2.02,-1.24,3.24
4.533,3.00,3.59,0.42,4.69
4.543,2.01,5.68,1.51,6.21
4.553,0.29,7.10,1.47,7.26
4.563,-2.18,7.33,1.86,7.87
4.573,-4.40,7.30,1.98,8.75
4.583,-5.37,7.00,1.39,8.93
4.593,-5.59,5.95,0.81,8.20
4.603,-4.28,4.33,0.29,6.09
4.613,-1.24,2.00,0.49,2.41
4.623,0.45,1.41,0.87,1.72
4.633,0.99,1.46,0.91,1.99
4.643,1.43,1.26,0.18,1.92
4.653,1.66,0.48,-1.07,2.03
4.663,1.50,-0.90,-1.79,2.51
4.673,0.69,-1.79,-1.20,2.27
4.683,-0.35,-1.25,-0.25,1.32
4.693,-0.68,-1.41,0.26,1.59
4.703,-0.49,-1.73,0.79,1.97
4.713,-0.23,-1.81,1.26,2.22
4.723,-0.24,-1.78,1.63,2.42
4.733,-0.57,-1.87,1.84,2.69
4.743,-1.16,-2.08,1.86,3.02
4.753,-1.78,-2.22,1.70,3.32
4.763,-2.15,-2.21,1.32,3.36
4.773,-2.16,-2.20,0.71,3.16
4.783,-1.65,-2.60,0.11,3.08
4.793,-0.98,-2.77,-0.30,2.96
4.803,-0.54,-2.11,-0.43,2.21
4.813,-0.21,-1.32,-0.34,1.38
4.823,0.04,-0.71,-0.27,0.76
4.833,0.38,-0.15,-0.40,0.57
4.843,0.80,0.42,-0.46,1.01
4.853,1.17,1.12,-0.20,1.63
4.863,1.40,1.76,0.28,2.26
4.873,1.49,1.96,0.64,2.55
4.883,1.42,1.72,0.80,2.37
4.893,1.26,1.16,0.77,1.88
4.903,1.04,0.46,0.45,1.22
4.913,0.65,-0.04,0.08,0.66
4.923,0.12,-0.41,-0.09,0.43
4.933,-0.48,-0.74,-0.07,0.89
4.943,-1.04,-0.98,-0.00,1.43
4.953,-1.51,-1.08,0.09,1.86
4.963,-1.81,-0.97,0.15,2.06
4.973,-1.92,-0.74,0.26,2.07
4.982,-1.83,-0.43,0.45,1.94
4.993,-1.62,-0.18,0.79,1.82
5.002,-1.29,-0.14,1.17,1.75
5.013,-0.90,-0.34,1.36,1.67
5.022,-0.45,-0.70,1.22,1.48
5.032,0.00,-1.05,0.88,1.37
5.043,0.39,-1.26,0.51,1.41
5.052,0.62,-1.36,0.16,1.51
5.062,0.72,-1.39,-0.21,1.58
5.072,0.70,-1.27,-0.57,1.56
5.082,0.69,-1.19,-0.83,1.61
5.092,0.73,-1.22,-0.96,1.72
5.102,0.77,-1.18,-0.98,1.72
5.112,0.84,-1.08,-0.92,1.65
5.122,0.92,-1.08,-0.76,1.61
5.132,0.94,-1.06,-0.59,1.53
5.142,0.92,-1.10,-0.46,1.51
5.152,0.88,-1.10,-0.39,1.46
5.162,0.82,-1.07,-0.37,1.40
5.172,0.78,-0.93,-0.37,1.26
5.182,0.69,-0.70,-0.35,1.04
5.192,0.51,-0.40,-0.29,0.71
5.202,0.27,-0.08,-0.19,0.34
5.212,0.04,0.17,-0.09,0.20
5.222,-0.17,0.30,-0.15,0.37
5.232,-0.35,0.37,-0.26,0.58
5.242,-0.49,0.33,-0.37,0.69
5.252,-0.52,0.23,-0.45,0.73
5.262,-0.48,0.18,-0.48,0.70
5.272,-0.43,0.15,-0.43,0.63
5.282,-0.34,0.09,-0.49,0.60
5.292,-0.27,0.07,-0.64,0.70
5.302,-0.20,0.02,-0.81,0.84
5.312,-0.09,-0.06,-0.91,0.92
5.322,-0.01,-0.14,-1.00,1.01
5.332,0.07,-0.23,-1.03,1.06
5.342,0.18,-0.39,-1.03,1.12
5.352,0.26,-0.68,-0.98,1.22
5.362,0.28,-1.00,-0.86,1.34
5.372,0.21,-1.19,-0.76,1.42
5.382,0.10,-1.15,-0.71,1.36
5.392,0.03,-1.04,-0.78,1.30
5.402,0.01,-0.93,-0.92,1.30
5.412,0.11,-0.88,-1.16,1.46
5.422,0.34,-0.91,-1.46,1.75
5.432,0.64,-0.93,-1.65,2.00
5.442,0.94,-0.92,-1.71,2.16
5.452,1.17,-0.90,-1.69,2.24
5.462,1.31,-0.81,-1.69,2.28
5.472,1.28,-0.58,-1.70,2.20
5.482,1.04,-0.12,-1.72,2.01
5.492,0.62,0.57,-1.74,1.93
5.502,-0.00,1.42,-1.73,2.24
5.512,-0.80,2.35,-1.50,2.90
5.522,-1.79,3.28,-0.92,3.85
5.532,-2.86,4.22,-0.08,5.10
5.542,-3.69,5.31,0.97,6.54
5.552,-3.91,6.48,1.82,7.79
5.562,-2.88,7.07,2.06,7.91
5.572,-0.76,6.14,1.83,6.45
5.582,0.72,4.57,1.29,4.80
5.592,0.98,2.83,0.52,3.04
5.602,0.24,1.37,-0.35,1.44
5.612,-1.13,0.83,-1.04,1.75
5.621,-2.35,1.04,-1.65,3.05
5.632,-2.89,1.38,-2.05,3.80
5.642,-2.86,1.73,-1.88,3.83
5.652,-2.60,2.05,-1.36,3.58
5.662,-2.31,2.34,-1.26,3.52
5.672,-2.17,2.34,-1.00,3.35
5.682,-2.24,2.46,-0.69,3.40
5.691,-2.35,2.78,-0.39,3.66
5.701,-2.18,3.23,0.15,3.90
5.711,-1.70,3.31,0.68,3.78
5.721,-1.04,2.88,0.90,3.20
5.731,-0.45,2.36,0.91,2.57
5.741,0.04,1.64,0.84,1.85
5.751,0.53,0.75,0.79,1.21
5.761,1.14,-0.23,0.85,1.44
5.771,1.72,-1.30,1.01,2.38
5.781,2.29,-2.28,1.08,3.41
5.792,2.80,-3.17,1.04,4.36
5.801,3.10,-3.99,0.82,5.12
5.811,3.15,-4.64,0.30,5.62
5.821,2.94,-4.98,-0.40,5.79
5.831,2.58,-4.85,-1.19,5.62
5.841,2.35,-4.40,-1.87,5.33
5.851,2.24,-3.90,-2.11,4.97
5.861,2.06,-3.36,-1.92,4.38
5.871,1.80,-2.69,-1.66,3.64
5.881,1.47,-1.86,-1.32,2.72
5.891,1.13,-1.06,-0.85,1.77
5.901,0.76,-0.21,-0.32,0.85
5.911,0.39,0.80,0.25,0.93
5.921,0.07,1.65,0.81,1.84
5.931,-0.08,2.20,1.54,2.68
5.941,0.04,2.37,1.91,3.04
5.951,0.31,2.09,1.63,2.67
5.961,0.62,1.63,1.12,2.08
5.971,1.14,1.20,0.81,1.84
5.981,1.64,0.90,0.47,1.93
5.991,1.86,0.79,0.21,2.03
6.001,1.75,0.75,0.17,1.91
6.011,1.49,0.68,0.19,1.65
6.021,1.22,0.42,0.18,1.30
6.031,0.92,-0.07,0.30,0.97
6.041,0.61,-0.47,0.61,0.99
6.051,0.40,-0.68,0.85,1.16
6.061,0.26,-1.04,0.98,1.45
6.071,0.19,-1.74,0.97,2.00
6.081,0.14,-2.23,0.80,2.38
6.091,0.12,-2.49,0.43,2.53
6.101,0.15,-2.53,-0.04,2.53
6.111,0.27,-2.38,-0.35,2.42
6.121,0.48,-2.09,-0.56,2.22
6.131,0.64,-1.84,-0.63,2.05
6.141,0.75,-1.61,-0.64,1.89
6.151,0.85,-1.27,-0.55,1.62
6.161,1.08,-0.79,-0.41,1.40
6.171,1.39,-0.26,-0.23,1.43
6.181,1.56,0.29,0.03,1.58
6.191,1.43,0.84,0.22,1.67
6.201,1.13,1.12,0.29,1.62
6.211,0.77,1.08,0.36,1.37
6.221,0.47,0.73,0.33,0.93
6.231,0.31,0.19,0.22,0.42
6.241,0.33,-0.39,-0.00,0.51
6.251,0.48,-0.98,-0.22,1.11
6.261,0.72,-1.55,-0.44,1.76
6.271,0.99,-2.02,-0.66,2.34
6.280,1.19,-2.34,-0.91,2.78
6.291,1.35,-2.44,-1.13,3.00
6.300,1.50,-2.38,-1.36,3.12
6.310,1.60,-2.20,-1.57,3.14
6.321,1.68,-1.94,-1.73,3.09
6.331,1.71,-1.54,-1.81,2.93
6.340,1.73,-1.00,-1.93,2.78
6.351,1.76,-0.38,-2.03,2.71
6.361,1.80,0.33,-2.03,2.73
6.370,1.80,1.18,-1.59,2.67
6.380,1.90,2.36,-0.56,3.08
6.390,2.35,3.46,0.36,4.20
6.400,2.42,4.45,1.00,5.17
6.410,1.25,5.94,0.73,6.12
6.420,-0.85,7.30,-0.31,7.36
6.431,-2.93,7.73,-1.37,8.38
6.440,-3.85,7.42,-1.86,8.56
6.450,-4.12,6.46,-1.41,7.79
6.460,-3.98,5.80,-1.16,7.13
6.470,-2.73,5.08,-1.29,5.91
6.480,-0.22,3.70,-0.74,3.78
6.490,1.82,3.84,0.07,4.25
6.500,2.75,3.98,0.32,4.85
