time,ax,ay,az,atotal
0.719,-0.42,-3.08,8.04,8.62
0.729,0.22,-4.45,3.09,5.42
0.739,0.82,-2.35,1.46,2.89
0.749,1.34,0.67,4.80,5.02
0.759,0.56,2.67,5.40,6.05
0.769,-0.63,3.91,5.17,6.51
0.779,-2.06,4.41,5.33,7.22
0.789,-3.14,4.09,5.02,7.20
0.799,-4.28,3.30,4.88,7.28
0.809,-5.21,2.70,5.11,7.78
0.819,-6.11,2.57,5.77,8.79
0.829,-6.92,2.71,6.55,9.90
0.839,-6.50,3.30,6.60,9.83
0.849,-5.65,4.09,6.24,9.36
0.859,-5.24,4.70,5.96,9.22
0.869,-5.44,5.47,6.15,9.87
0.879,-5.48,6.15,5.33,9.81
0.889,-5.39,6.56,4.35,9.54
0.899,-5.13,6.73,3.66,9.22
0.909,-4.48,6.61,3.05,8.55
0.918,-3.38,6.08,2.48,7.39
0.928,-1.71,5.92,1.49,6.34
0.939,-0.07,6.74,0.79,6.78
0.948,1.18,8.16,-0.28,8.25
0.959,2.40,9.28,-1.48,9.69
0.968,3.73,9.60,-2.34,10.56
0.979,4.60,9.83,-2.63,11.16
0.988,5.11,10.54,-2.65,12.01
0.998,5.78,11.15,-4.24,13.25
1.008,7.45,10.34,-6.09,14.12
1.018,8.10,9.54,-5.77,13.78
1.028,8.34,9.51,-6.91,14.41
1.038,9.20,7.94,-7.39,14.22
1.048,8.60,7.35,-7.43,13.53
1.058,8.00,7.46,-8.25,13.70
1.068,7.68,7.58,-9.42,14.33
1.078,7.18,7.28,-9.91,14.24
1.090,7.39,6.25,-9.87,13.83
1.098,9.74,3.76,-8.64,13.55
1.108,11.70,2.31,-5.28,13.04
1.118,8.99,2.51,-4.83,10.51
1.128,3.69,2.84,-7.45,8.78
1.138,3.82,3.60,-6.30,8.20
1.148,4.76,1.47,-2.26,5.47
1.158,3.54,0.13,-1.61,3.89
1.168,2.85,0.18,0.33,2.87
1.178,3.77,-1.69,1.52,4.41
1.188,4.38,-3.26,4.19,6.88
1.198,2.46,-0.57,2.59,3.62
1.208,3.25,-0.26,3.26,4.61
1.218,4.89,-2.10,4.58,7.02
1.228,4.01,-2.37,4.70,6.62
1.238,1.32,0.01,3.36,3.61
1.248,-1.03,1.72,1.31,2.39
1.258,-1.13,1.11,1.49,2.18
1.268,0.57,-1.08,2.30,2.61
1.278,0.53,-1.44,0.18,1.54
1.288,-1.53,0.14,1.41,2.09
1.298,-0.56,-0.08,-1.55,1.65
1.308,0.60,0.68,-2.32,2.49
1.318,0.43,0.11,-1.95,2.00
1.328,-0.96,-0.20,-2.92,3.08
1.338,-1.94,-0.04,-2.20,2.94
1.348,0.41,0.26,-1.50,1.57
1.358,0.48,1.14,-1.64,2.05
1.368,0.71,-0.54,-2.48,2.63
1.378,-1.31,-2.09,0.48,2.51
1.388,0.87,-3.68,-2.07,4.31
1.398,2.28,-2.91,-0.08,3.70
1.408,1.02,-3.29,0.41,3.46
1.418,2.09,-3.49,0.13,4.07
1.428,1.70,-2.21,0.47,2.82
1.438,0.70,-2.61,-0.11,2.71
1.448,0.86,-2.39,0.47,2.59
1.458,0.38,-1.91,0.88,2.13
1.468,0.82,-1.53,-0.12,1.74
1.478,0.72,-1.76,-1.82,2.63
1.488,0.24,-2.42,0.90,2.59
1.498,0.49,-2.90,0.51,2.99
1.507,0.88,-2.43,-0.02,2.58
1.518,0.86,-1.29,0.08,1.55
1.528,0.91,-1.08,0.25,1.43
1.538,1.12,-1.30,0.43,1.76
1.548,1.18,-1.04,0.55,1.67
1.558,0.63,-1.42,0.67,1.69
1.568,-0.32,-1.49,0.82,1.73
1.577,-0.39,0.00,0.30,0.49
1.588,-0.85,0.43,-0.59,1.12
1.597,-1.43,0.73,-0.97,1.88
1.607,-1.79,0.74,-1.10,2.23
1.618,-2.07,0.30,-1.02,2.32
1.627,-2.30,-0.16,-0.94,2.48
1.637,-2.27,-0.42,-0.81,2.44
1.647,-2.12,-0.88,-0.62,2.38
1.658,-2.01,-1.28,-0.23,2.40
1.668,-1.63,-0.99,0.12,1.91
1.678,-1.41,-0.83,0.33,1.67
1.687,-1.13,-0.85,0.71,1.58
1.697,-1.13,-1.19,0.91,1.87
1.707,-1.13,-1.01,1.11,1.88
1.717,-1.39,-1.06,0.81,1.92
1.727,-1.43,-0.84,0.62,1.77
1.737,-1.58,-0.68,1.25,2.12
1.747,-1.93,-1.24,0.10,2.30
1.757,-1.94,-0.46,-0.17,2.00
1.767,-1.89,-0.68,0.48,2.07
1.777,-1.49,-1.43,0.22,2.08
1.787,-1.37,-1.52,0.31,2.07
1.797,-1.22,-1.57,0.10,1.99
1.807,-0.83,-0.54,-0.25,1.02
1.817,-0.43,-0.03,-0.70,0.82
1.827,-0.12,-0.81,-0.93,1.24
1.837,-0.16,-1.94,-1.09,2.23
1.847,0.03,-1.51,-1.15,1.90
1.857,0.55,0.80,-1.03,1.41
1.867,0.62,-0.08,-1.40,1.53
1.877,1.09,-1.82,-0.71,2.24
1.887,1.60,-1.75,0.44,2.41
1.897,2.20,-1.73,0.72,2.89
1.907,3.25,-0.54,0.51,3.34
1.917,3.97,0.70,1.27,4.22
1.927,4.57,-0.10,1.32,4.76
1.937,4.38,0.04,1.28,4.56
1.947,3.56,0.68,1.05,3.78
1.957,2.73,0.71,0.47,2.86
1.967,1.82,0.46,0.61,1.97
1.977,1.21,1.37,1.04,2.11
1.987,0.31,3.42,0.86,3.54
1.997,-0.61,4.50,0.66,4.59
2.007,-0.65,3.35,-0.31,3.43
2.017,-0.55,2.04,-0.44,2.16
2.027,-0.46,1.53,-0.09,1.60
2.037,0.20,0.57,-1.53,1.64
2.047,0.72,-1.18,-1.90,2.35
2.057,1.31,-4.22,-2.29,4.98
2.067,0.42,-4.93,-0.94,5.03
2.077,0.06,-2.79,4.10,4.96
2.087,1.74,1.18,1.67,2.69
2.097,2.18,1.82,-3.42,4.44
2.107,0.50,2.75,-1.26,3.06
2.117,-0.47,2.75,-0.97,2.96
2.127,-0.14,1.76,-2.31,2.91
2.137,-0.34,0.98,-3.09,3.25
2.147,-0.29,0.60,-2.28,2.37
2.157,0.55,0.08,-0.97,1.12
2.167,0.98,-0.16,0.05,1.00
2.176,0.06,0.20,1.01,1.03
2.187,-1.27,0.99,-0.27,1.63
2.197,-2.32,1.95,-2.10,3.69
2.207,-2.57,2.20,-3.58,4.93
2.217,-2.24,1.56,-3.45,4.40
2.227,-1.92,0.36,-2.80,3.41
2.236,-1.58,-0.86,-2.05,2.72
2.247,-1.36,-1.60,-1.34,2.49
2.256,-1.23,-2.11,-1.09,2.67
2.267,-1.33,-2.55,-1.06,3.07
2.277,-1.55,-2.71,-0.76,3.21
2.287,-1.53,-2.35,-0.40,2.84
2.296,-1.31,-1.34,0.10,1.88
2.307,-0.90,-0.07,0.65,1.11
2.317,-0.37,0.70,2.02,2.17
2.326,-0.04,0.72,1.30,1.49
2.336,-0.13,-0.35,1.03,1.10
2.346,9.19,-3.99,-1.73,10.17
2.356,21.18,-4.22,5.20,22.22
2.367,0.46,4.41,9.74,10.70
2.376,-1.06,0.41,4.09,4.25
2.386,-1.32,0.29,0.93,1.64
2.396,-1.45,0.35,-0.28,1.52
2.406,-1.47,0.18,-1.05,1.82
2.416,-1.12,-0.15,-1.04,1.54
2.426,2.81,-0.92,-1.37,3.26
2.436,1.13,-1.08,-9.35,9.48
2.446,-7.50,-6.97,-20.18,22.63
2.456,-0.59,-10.60,-4.54,11.55
2.466,-2.37,-1.98,6.38,7.09
2.476,-3.17,0.44,8.60,9.18
2.486,-2.94,-1.39,2.91,4.37
2.497,-1.56,-1.32,2.05,2.89
2.506,1.35,0.76,1.51,2.16
2.516,2.79,2.27,1.69,3.97
2.526,2.49,2.48,1.75,3.93
2.536,1.82,1.76,1.50,2.94
2.546,1.89,1.49,0.78,2.53
2.556,2.03,0.74,0.06,2.16
2.566,0.80,1.42,-0.76,1.79
2.576,0.10,0.53,-1.26,1.37
2.586,0.58,0.24,-1.32,1.46
2.596,0.27,0.41,-1.85,1.92
2.606,0.56,0.40,-1.87,1.99
2.616,0.74,0.86,-1.62,1.98
2.626,0.97,0.59,-1.32,1.74
2.636,1.15,-0.37,-1.02,1.58
2.646,1.22,-0.51,-0.23,1.34
2.656,1.37,0.11,0.55,1.48
2.666,1.52,0.92,-0.19,1.78
2.676,1.94,1.00,-0.99,2.40
2.686,1.37,1.55,-0.19,2.08
2.696,1.33,0.25,0.52,1.45
2.706,1.20,-0.14,1.38,1.83
2.716,1.24,-0.46,1.30,1.86
2.726,1.61,-0.84,-0.36,1.85
2.736,1.74,-1.08,-1.43,2.50
2.746,1.89,-1.81,-1.31,2.93
2.756,2.52,-2.70,-0.63,3.75
2.766,1.47,-0.89,0.77,1.88
2.776,-0.97,-0.53,-0.19,1.12
2.786,-0.50,-1.62,-2.51,3.03
2.795,0.49,-1.75,-2.27,2.91
2.806,1.18,-1.15,-1.62,2.31
2.816,1.36,-0.69,-1.63,2.23
2.826,1.50,-0.66,-1.74,2.38
2.836,1.92,-0.53,-2.34,3.07
2.846,1.57,0.45,-1.50,2.22
2.856,1.69,0.99,-0.76,2.10
2.866,1.86,1.34,-0.43,2.33
2.876,1.71,1.38,-0.49,2.25
2.886,1.37,1.12,-1.01,2.03
2.896,0.31,1.63,-1.05,1.96
2.906,-5.88,6.48,-0.58,8.78
2.915,-12.22,6.94,-0.39,14.06
2.926,-11.04,2.74,1.81,11.52
2.936,-4.34,2.36,1.15,5.07
2.945,-0.25,-0.29,-2.78,2.81
2.955,1.10,-3.70,-2.59,4.65
2.965,2.23,-5.70,-1.37,6.27
2.975,3.46,-6.58,-0.95,7.49
2.985,3.09,-3.54,-1.77,5.02
2.995,1.61,0.58,-2.32,2.89
3.005,1.70,0.33,-1.46,2.27
3.015,1.66,0.45,-0.81,1.90
3.025,1.30,0.81,-0.53,1.62
3.035,1.13,0.84,-0.60,1.53
3.045,0.89,0.75,-0.92,1.48
3.055,0.48,0.84,-1.26,1.59
3.065,0.14,1.11,-1.21,1.65
3.075,-0.17,1.65,-0.53,1.74
3.085,-0.54,2.42,-0.02,2.48
3.095,-0.86,2.88,-0.49,3.05
3.105,-0.84,3.11,-1.41,3.52
3.115,-0.60,3.89,-1.89,4.36
3.125,-0.38,5.23,-1.83,5.55
3.135,-0.43,6.54,-0.83,6.60
3.145,-0.61,7.14,-0.33,7.18
3.155,-0.49,7.11,-1.12,7.21
3.165,0.08,6.30,-1.30,6.43
3.175,0.85,4.89,-1.13,5.09
3.185,0.80,4.88,-1.25,5.10
3.195,0.54,4.77,-1.22,4.95
3.205,0.46,4.25,-0.68,4.33
3.215,0.42,3.73,0.11,3.75
3.225,0.59,3.03,0.85,3.20
3.235,0.92,2.06,1.18,2.54
3.245,1.13,0.94,1.12,1.85
3.255,1.13,-0.57,0.95,1.58
3.265,0.83,-2.20,0.65,2.44
3.275,0.42,-3.64,0.32,3.68
3.285,-0.05,-4.69,0.00,4.69
3.295,-0.49,-5.51,-0.19,5.53
3.305,-0.84,-6.14,-0.35,6.20
3.315,-1.27,-6.55,-0.52,6.69
3.325,-1.82,-6.64,-0.69,6.92
3.335,-2.32,-6.14,-0.73,6.61
3.345,-2.61,-5.02,-0.46,5.68
3.355,-2.76,-3.37,-0.06,4.35
3.365,-2.83,-1.66,0.30,3.29
3.375,-2.27,-0.38,0.58,2.37
3.385,-1.41,0.88,0.31,1.69
3.395,-0.67,1.74,-0.46,1.92
3.405,-0.17,0.82,-0.91,1.24
3.415,0.17,-0.71,-0.80,1.08
3.425,0.25,-1.33,-0.72,1.53
3.435,0.21,-1.57,-0.79,1.77
3.445,0.02,-2.16,-0.82,2.31
3.455,-0.26,-2.61,-0.74,2.72
3.465,-0.50,-2.86,-0.64,2.97
3.475,-0.74,-2.82,-0.56,2.97
3.485,-1.00,-2.50,-0.44,2.72
3.495,-1.27,-1.90,-0.24,2.30
3.505,-1.54,-1.55,0.10,2.19
3.515,-1.69,-1.46,0.10,2.23
3.525,-1.77,-1.02,-0.01,2.04
3.535,-1.75,-1.00,-0.48,2.07
3.545,-1.54,-1.29,-1.30,2.39
3.555,-1.25,-1.47,-1.87,2.68
3.565,-0.94,-0.94,-1.93,2.34
3.575,-0.51,-0.49,-1.82,1.96
3.585,-0.12,-0.34,-1.87,1.90
3.594,0.12,-0.44,-1.98,2.03
3.605,0.14,-0.82,-2.07,2.23
3.615,0.34,-1.02,-2.24,2.48
3.625,0.86,-1.00,-2.16,2.53
3.635,1.13,-0.85,-1.78,2.27
3.644,1.24,-0.41,-1.53,2.01
3.655,1.14,0.02,-1.45,1.84
3.665,0.81,0.54,-1.55,1.83
3.674,0.42,1.13,-1.63,2.03
3.684,0.01,1.46,-1.43,2.04
3.694,-0.35,2.02,-0.96,2.26
3.704,-0.31,3.34,-0.83,3.46
3.715,-0.11,5.28,-1.45,5.47
3.725,-0.05,7.10,-1.86,7.33
3.734,-0.40,8.18,-1.24,8.29
3.744,-0.66,7.65,0.37,7.69
3.754,-0.22,6.60,1.98,6.89
3.764,0.34,6.45,2.77,7.03
3.774,0.45,6.88,2.82,7.45
3.784,-0.15,7.16,2.36,7.55
3.794,-1.27,6.45,1.51,6.75
3.804,-2.22,4.88,0.87,5.43
3.814,-2.73,3.10,0.59,4.18
3.824,-1.82,-0.00,0.45,1.87
3.834,0.41,-3.34,0.54,3.41
3.844,1.62,-4.51,0.21,4.79
3.854,1.16,-5.33,-0.73,5.51
3.864,0.90,-5.96,-0.56,6.06
3.874,1.90,-6.46,-0.36,6.74
3.884,3.26,-6.75,-0.40,7.51
3.894,4.25,-7.31,-1.52,8.60
3.904,4.58,-7.64,-2.88,9.36
3.914,4.08,-4.32,-3.30,6.80
3.924,3.07,0.46,-2.57,4.03
3.934,2.01,4.74,-1.02,5.25
3.944,0.86,7.47,0.61,7.55
3.954,-0.60,8.86,1.20,8.96
3.964,-2.44,8.66,2.06,9.23
3.974,-3.78,6.24,3.73,8.20
3.984,-4.41,2.28,4.24,6.53
3.994,-4.94,-1.37,4.29,6.68
4.004,-4.29,-3.83,4.40,7.25
4.014,-2.31,-4.89,3.79,6.60
4.024,-0.41,-4.78,2.47,5.40
4.034,0.54,-3.56,1.15,3.78
4.044,1.07,-2.50,0.22,2.73
4.054,1.72,-2.35,-0.68,2.99
4.064,2.11,-2.22,-1.63,3.47
4.074,2.45,-2.23,-1.86,3.80
4.084,2.56,-2.17,-0.95,3.48
4.094,2.47,-1.72,0.44,3.04
4.104,2.32,-1.37,1.46,3.06
4.114,2.11,-0.99,1.81,2.95
4.124,1.72,-0.70,1.42,2.34
4.135,1.02,-0.52,0.32,1.19
4.144,0.38,-0.28,-1.14,1.23
4.154,-0.16,0.18,-2.47,2.49
4.164,-0.60,0.74,-3.59,3.71
4.174,-1.08,1.23,-4.52,4.81
4.184,-1.65,1.40,-4.76,5.23
4.193,-2.18,1.52,-3.72,4.57
4.204,-2.75,2.37,-0.90,3.74
4.214,-3.37,4.54,2.05,6.01
4.224,-2.68,6.70,2.74,7.71
4.234,-0.88,8.60,1.88,8.85
4.244,-0.29,9.24,1.29,9.34
4.253,-1.44,9.43,1.30,9.62
4.264,-3.00,8.93,0.75,9.45
4.274,-2.08,3.58,0.39,4.16
4.284,-1.66,-1.40,0.17,2.18
4.294,-2.78,-2.51,0.58,3.79
4.304,-2.68,-2.44,0.77,3.71
4.314,-1.48,-2.57,0.19,2.97
4.323,-0.36,-3.26,-0.13,3.29
4.334,0.31,-3.80,-0.01,3.81
4.344,0.76,-4.37,0.06,4.44
4.354,0.77,-4.82,0.00,4.89
4.364,0.55,-5.23,-0.05,5.26
4.373,0.31,-5.64,-0.15,5.65
4.384,0.22,-5.91,-0.13,5.92
4.393,0.14,-5.60,-0.14,5.60
4.403,-0.04,-4.33,-0.20,4.33
4.413,-0.01,-2.42,-0.88,2.57
4.423,0.08,-0.56,-1.86,1.94
4.433,0.01,0.74,-2.21,2.33
4.443,-0.02,1.76,-2.08,2.72
4.453,0.08,2.39,-2.06,3.16
4.463,0.26,1.62,-2.03,2.61
4.473,0.21,-0.99,-1.21,1.58
4.484,-0.55,-2.79,-0.63,2.91
4.493,-1.54,-4.11,-0.67,4.43
4.503,-1.97,-4.74,-1.36,5.31
4.513,-2.08,-4.43,-1.91,5.25
4.523,-2.07,-3.75,-1.86,4.67
4.533,-1.88,-2.97,-1.26,3.73
4.543,-1.76,-2.17,-0.52,2.84
4.553,-1.65,-1.40,0.06,2.16
4.563,-1.42,-0.62,0.28,1.57
4.573,-1.09,-0.04,0.11,1.09
4.583,-0.68,0.27,-0.56,0.92
4.593,-0.30,0.60,-1.31,1.47
4.603,-0.06,1.16,-1.58,1.96
4.613,0.06,1.41,-1.86,2.34
4.623,0.05,1.61,-2.18,2.71
4.633,0.10,1.54,-2.58,3.01
4.643,0.26,2.14,-2.32,3.17
4.653,0.54,2.65,-1.97,3.35
4.663,0.95,2.57,-2.07,3.43
4.673,1.28,2.45,-2.36,3.64
4.683,1.77,2.43,-2.09,3.66
4.693,2.06,3.45,-1.60,4.33
4.703,2.08,3.51,-1.54,4.37
4.713,1.68,3.26,-1.43,3.94
4.723,1.17,3.27,-1.04,3.63
4.733,0.28,3.55,-0.24,3.57
4.743,-0.77,3.85,1.05,4.07
4.753,-1.05,4.12,2.20,4.79
4.763,-0.31,4.05,2.83,4.95
4.773,0.43,3.85,2.76,4.75
4.783,0.46,3.45,2.14,4.09
4.793,0.15,2.94,1.31,3.22
4.803,-0.13,2.29,0.41,2.33
4.813,-0.26,1.18,-0.49,1.30
4.823,-0.09,-0.53,-0.88,1.03
4.833,1.17,-3.33,-0.64,3.59
4.843,1.93,-5.07,0.26,5.43
4.853,2.22,-5.73,0.33,6.15
4.863,2.59,-6.14,0.21,6.67
4.873,2.52,-5.22,0.73,5.85
4.883,2.43,-4.21,1.22,5.01
4.892,2.58,-2.21,1.23,3.61
4.903,2.52,0.82,0.77,2.76
4.913,2.19,4.70,0.40,5.20
4.923,1.61,7.66,-0.03,7.82
4.933,0.14,9.11,0.49,9.12
4.942,-1.51,7.18,1.80,7.55
4.953,-2.46,3.58,2.95,5.26
4.962,-3.16,1.47,3.33,4.82
4.972,-3.93,-0.07,3.20,5.07
4.983,-4.60,-1.63,2.69,5.57
4.992,-5.08,-3.24,2.20,6.41
5.003,-4.83,-4.91,1.70,7.09
5.012,-3.49,-6.15,0.91,7.12
5.023,-1.78,-6.13,-0.13,6.38
5.032,-0.59,-5.33,-1.05,5.47
5.042,0.00,-4.89,-1.71,5.18
5.052,0.15,-4.72,-2.22,5.22
5.062,0.29,-4.68,-2.46,5.29
5.072,0.71,-4.74,-2.37,5.35
5.082,1.26,-4.55,-1.59,4.98
5.092,1.82,-4.10,-0.45,4.51
5.102,2.39,-3.44,0.69,4.25
5.112,3.10,-2.86,1.83,4.59
5.122,3.67,-2.23,2.92,5.19
5.132,4.02,-1.40,2.97,5.18
5.142,3.30,-0.58,1.48,3.67
5.152,1.53,0.77,-1.13,2.05
5.162,0.26,1.84,-3.65,4.10
5.172,-0.00,2.59,-5.22,5.83
5.182,-0.14,3.50,-5.06,6.16
5.192,-0.59,4.37,-4.20,6.09
5.202,-0.92,4.93,-2.96,5.82
5.212,-0.77,5.65,-1.26,5.84
5.222,-0.21,6.57,1.68,6.79
5.232,0.79,7.59,4.76,8.99
5.242,1.40,7.48,3.30,8.29
5.252,0.06,7.33,0.00,7.33
5.262,-2.11,7.97,-1.49,8.38
5.272,-4.55,9.24,-0.63,10.32
5.282,-6.37,10.05,0.25,11.90
5.292,-5.05,5.32,1.01,7.41
5.302,-2.47,-1.70,1.78,3.49
5.312,-1.83,-4.25,1.99,5.03
5.322,-1.90,-5.34,1.53,5.87
5.332,-1.94,-5.97,0.88,6.34
5.342,-1.71,-6.59,0.32,6.81
5.352,-1.25,-7.41,-0.09,7.51
5.362,-0.94,-8.41,-0.48,8.48
5.372,-0.93,-8.72,-0.80,8.80
5.382,-0.92,-7.63,-0.89,7.74
5.392,-0.80,-6.09,-0.69,6.18
5.402,-0.13,-4.21,-0.30,4.22
5.412,1.03,-1.63,0.14,1.94
5.422,2.09,1.41,0.49,2.57
5.432,2.39,4.18,0.66,4.86
5.442,1.97,6.63,0.26,6.92
5.452,1.25,8.98,0.08,9.07
5.462,0.66,10.85,0.27,10.87
5.472,0.10,8.80,0.41,8.81
5.482,-0.48,1.79,1.26,2.24
5.492,-1.89,-2.75,1.53,3.67
5.502,-2.29,-4.66,0.71,5.24
5.512,-1.66,-5.27,-0.73,5.57
5.522,-1.03,-5.52,-2.09,5.99
5.532,-0.37,-5.30,-2.70,5.96
5.542,-0.05,-4.59,-2.18,5.08
5.551,-0.25,-4.23,-1.08,4.37
5.562,-0.80,-3.92,-0.21,4.01
5.572,-1.20,-3.42,0.39,3.65
5.582,-1.32,-2.57,0.30,2.90
5.592,-1.35,-1.83,-0.60,2.35
5.602,-1.17,-1.47,-1.56,2.44
5.612,-0.89,-1.18,-2.28,2.72
5.622,-0.64,-0.99,-2.71,2.95
5.631,-0.30,-0.83,-2.90,3.03
5.642,0.12,-0.63,-2.92,2.99
5.652,0.46,-0.66,-2.62,2.74
5.662,1.03,-0.74,-2.30,2.62
5.671,1.61,-0.60,-2.02,2.65
5.682,2.04,-0.13,-2.15,2.97
5.691,2.28,0.64,-2.33,3.33
5.702,2.33,1.74,-2.37,3.75
5.711,2.24,2.99,-2.16,4.32
5.721,2.06,4.33,-1.67,5.08
5.731,1.93,5.25,-1.18,5.72
5.741,1.80,5.33,-0.45,5.64
5.751,1.75,5.56,0.44,5.85
5.761,1.68,6.24,0.67,6.50
5.771,1.41,6.94,0.93,7.14
5.782,1.38,7.55,1.48,7.81
5.791,1.76,7.88,1.66,8.24
5.802,2.05,7.25,1.59,7.70
5.811,1.88,5.37,1.39,5.86
5.821,1.20,3.16,1.05,3.54
5.831,0.24,1.38,0.41,1.46
5.841,-0.49,-0.02,-0.28,0.57
5.851,-0.54,-2.11,-1.04,2.41
5.861,0.39,-5.04,-1.77,5.35
5.871,1.56,-6.42,-1.69,6.82
5.881,2.28,-7.47,-1.33,7.92
5.891,2.23,-8.84,-1.38,9.22
5.901,2.36,-9.12,-0.76,9.45
5.911,2.45,-6.29,-0.37,6.76
5.921,2.48,-3.48,-1.14,4.42
5.931,1.79,-0.51,-1.79,2.58
5.941,1.11,3.87,-2.20,4.59
5.951,0.87,7.97,-2.28,8.33
5.961,0.60,10.42,-1.33,10.52
5.971,-0.01,9.78,1.07,9.84
5.981,-0.87,6.64,3.43,7.53
5.991,-1.75,3.70,4.61,6.16
6.001,-2.85,1.75,5.04,6.05
6.011,-3.97,-0.38,4.33,5.89
6.021,-4.69,-2.41,3.06,6.10
6.031,-4.40,-4.03,1.59,6.18
6.041,-3.16,-5.14,0.35,6.04
6.051,-1.53,-5.62,-0.60,5.86
6.061,-0.38,-5.17,-1.01,5.29
6.071,0.29,-4.57,-1.25,4.75
6.081,0.64,-4.49,-1.53,4.79
6.091,0.74,-4.66,-1.72,5.02
6.101,0.66,-4.52,-1.69,4.87
6.111,0.56,-4.07,-1.21,4.29
6.121,0.78,-3.73,-0.18,3.82
6.131,1.15,-3.40,1.22,3.79
6.141,1.31,-2.69,2.18,3.70
6.151,1.16,-1.69,2.69,3.39
6.161,0.84,-0.49,2.34,2.53
6.171,0.45,0.33,1.22,1.34
6.181,-0.13,0.88,0.07,0.89
6.191,-0.82,1.68,-1.38,2.32
6.201,-1.31,2.61,-2.64,3.93
6.210,-1.17,3.06,-3.84,5.04
6.221,-0.49,2.20,-4.18,4.75
6.230,-0.40,1.60,-3.40,3.78
6.241,-0.77,1.85,-2.13,2.92
6.251,-1.09,2.69,-0.52,2.95
6.261,-0.76,4.54,2.17,5.09
6.271,-0.02,6.97,4.66,8.38
6.281,1.86,9.00,2.96,9.65
6.291,3.59,10.41,0.05,11.01
6.302,2.73,11.91,-1.41,12.30
6.312,-1.41,12.35,-0.97,12.46
6.321,-5.66,9.34,-0.24,10.93
6.331,-4.40,0.96,-0.12,4.50
6.340,-2.96,-3.65,-0.54,4.74
6.350,-2.82,-4.85,-0.37,5.62
6.360,-2.25,-4.97,-0.34,5.47
6.370,-1.24,-5.04,-1.02,5.29
6.380,-0.23,-5.64,-1.30,5.79
6.391,0.10,-6.20,-0.95,6.27
6.400,0.13,-6.31,-0.11,6.31
6.410,0.33,-6.21,0.62,6.24
6.420,0.50,-5.69,1.01,5.80
6.430,0.36,-4.62,1.19,4.79
6.441,0.20,-3.24,1.02,3.40
6.450,-0.01,-1.45,0.53,1.55
6.460,-0.15,0.50,-0.03,0.52
